stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,delay_register_active,offset_correction_active_codes,gain_correction_active,active_polarity,primary_valid,primary_rejection_reason,raw_phase_difference_rad,polarity_hypothesis,applied_phase_adjustment_rad,corrected_phase_difference_rad,measured_skew_samples,measured_skew_ps,tone_A_frequency_hz,tone_B_frequency_hz,tone_A_amplitude,tone_B_amplitude,tone_A_correlation,tone_B_correlation,tone_A_rmse,tone_B_rmse,dither_A_valid,dither_B_valid,dither_skew_valid,dither_skew_samples,dither_skew_ps,tone_dither_disagreement_samples,tone_dither_disagreement_ps,tone_A_sndr_db,tone_A_enob_bits,tone_B_sndr_db,tone_B_enob_bits,dither_reason,dither_rising_skew_ps,dither_falling_skew_ps,dither_edge_disagreement_ps
skew,actuator_characterization_baseline,0,6,7,617,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059742,-1,-3.141593,-0.081851,-0.056568,-43.513736,299374997.703021,299374997.703021,559.264286,576.906999,0.999961,0.999965,3.485901,3.431022,1,1,0,nan,nan,nan,nan,41.095741,6.534176,41.503346,6.601885,edge estimates disagree,-3.483619,87.138117,90.621736,
skew,actuator_characterization_baseline,0,6,8,618,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.040169,-1,-3.141593,-0.101424,-0.070095,-53.919487,299374997.703021,299374997.703021,571.174283,570.230069,0.999970,0.999962,3.153264,3.529528,1,1,0,nan,nan,nan,nan,42.149866,6.709280,41.156371,6.544248,skew outside supported linear range,-365.415507,4499.383871,4864.799378,
skew,actuator_characterization_baseline,0,6,9,619,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.034971,-1,-3.141593,-0.106622,-0.073687,-56.682579,299374997.703021,299374997.703021,572.928950,569.292469,0.999951,0.999948,4.006519,4.110771,1,1,0,nan,nan,nan,nan,40.096372,6.368168,39.817943,6.321917,edge estimates disagree,412.271221,-323.733584,736.004806,
skew,actuator_characterization_baseline,0,6,10,620,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.060303,-1,-3.141593,-0.081289,-0.056180,-43.215427,299374997.703021,299374997.703021,558.720243,576.965075,0.999958,0.999963,3.627002,3.513923,1,1,0,nan,nan,nan,nan,40.742632,6.475520,41.296845,6.567582,skew outside supported linear range,487.641296,7.622362,480.018934,
skew,actuator_characterization_after,0,7,1,621,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.085804,-1,-3.141593,-0.055789,-0.038556,-29.658782,299374997.703021,299374997.703021,566.017640,577.422516,0.999967,0.999971,3.234585,3.128538,1,1,0,nan,nan,nan,nan,41.849927,6.659456,42.312745,6.736336,skew outside supported linear range,1211.846039,-1422.229497,2634.075536,
skew,actuator_characterization_after,0,7,2,622,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.085571,-1,-3.141593,-0.056022,-0.038717,-29.782440,299374997.703021,299374997.703021,561.417811,578.909180,0.999968,0.999970,3.158200,3.161593,1,1,0,nan,nan,nan,nan,41.986631,6.682165,42.243790,6.724882,edge estimates disagree,-107.113348,255.288826,362.402174,
skew,actuator_characterization_after,0,7,3,623,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.086639,-1,-3.141593,-0.054953,-0.037979,-29.214525,299374997.703021,299374997.703021,561.660484,578.686528,0.999962,0.999971,3.451322,3.135525,1,1,0,nan,nan,nan,nan,41.219468,6.554729,42.312362,6.736273,skew outside supported linear range,-603.415935,-526.196355,77.219579,
skew,actuator_characterization_after,0,7,4,624,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.080821,-1,-3.141593,-0.060772,-0.042000,-32.307790,299374997.703021,299374997.703021,569.256699,576.710573,0.999962,0.999961,3.487576,3.617371,1,1,0,nan,nan,nan,nan,41.245388,6.559035,41.040997,6.525083,skew outside supported linear range,486.367635,36.919889,449.447746,
skew,actuator_characterization_after,0,7,5,625,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.074854,-1,-3.141593,-0.066739,-0.046124,-35.479858,299374997.703021,299374997.703021,571.804526,575.335639,0.999956,0.999957,3.777845,3.783748,1,1,0,nan,nan,nan,nan,40.589768,6.450128,40.629682,6.456758,edge estimates disagree,472.267296,-421.836694,894.103989,
skew,actuator_characterization_after,0,7,6,626,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.086299,-1,-3.141593,-0.055294,-0.038214,-29.395618,299374997.703021,299374997.703021,563.866776,578.341672,0.999959,0.999962,3.597766,3.576839,1,1,0,nan,nan,nan,nan,40.892571,6.500427,41.163401,6.545416,skew outside supported linear range,310.804338,327.798989,16.994651,
skew,actuator_characterization_after,0,7,7,627,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.085270,-1,-3.141593,-0.056322,-0.038925,-29.942216,299374997.703021,299374997.703021,566.689606,577.697170,0.999952,0.999956,3.912280,3.850817,1,1,0,nan,nan,nan,nan,40.208007,6.386712,40.512647,6.437317,edge estimates disagree,196.155820,-437.374759,633.530579,
skew,actuator_characterization_after,0,7,8,628,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.066802,-1,-3.141593,-0.074790,-0.051688,-39.760381,299374997.703021,299374997.703021,574.386120,573.930299,0.999966,0.999964,3.332936,3.424085,1,1,0,nan,nan,nan,nan,41.717239,6.637415,41.475991,6.597341,edge estimates disagree,-269.127305,396.207018,665.334323,
skew,actuator_characterization_after,0,7,9,629,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.086028,-1,-3.141593,-0.055565,-0.038401,-29.539601,299374997.703021,299374997.703021,562.033532,579.033510,0.999963,0.999967,3.438747,3.319102,1,1,0,nan,nan,nan,nan,41.256941,6.560954,41.823361,6.655043,skew outside supported linear range,-534.773045,-519.813969,14.959077,
skew,actuator_characterization_after,0,7,10,630,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.059319,-1,-3.141593,-0.082274,-0.056860,-43.738812,299374997.703021,299374997.703021,576.444194,572.457346,0.999952,0.999952,3.989631,3.980313,1,1,0,nan,nan,nan,nan,40.186191,6.383088,40.146219,6.376448,skew outside supported linear range,872.119530,-124.530980,996.650510,
skew,actuator_characterization_baseline,0,8,1,631,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059219,-1,-3.141593,-0.082374,-0.056930,-43.792059,299374997.703021,299374997.703021,558.355116,577.009103,0.999968,0.999971,3.176429,3.127261,1,1,0,nan,nan,nan,nan,41.889128,6.665968,42.310071,6.735892,skew outside supported linear range,-214.451954,-435.288737,220.836782,
skew,actuator_characterization_baseline,0,8,2,632,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.041588,-1,-3.141593,-0.100005,-0.069114,-53.164958,299374997.703021,299374997.703021,571.149725,570.503274,0.999969,0.999969,3.181311,3.176089,1,1,0,nan,nan,nan,nan,42.072578,6.696442,42.077009,6.697178,edge estimates disagree,-293.821094,200.618685,494.439779,
skew,actuator_characterization_baseline,0,8,3,633,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.035268,-1,-3.141593,-0.106325,-0.073482,-56.524969,299374997.703021,299374997.703021,572.404555,569.179033,0.999970,0.999968,3.119369,3.225205,1,1,0,nan,nan,nan,nan,42.262427,6.727978,41.923532,6.671683,skew outside supported linear range,-52.571262,-511.607600,459.036338,
skew,actuator_characterization_baseline,0,8,4,634,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059295,-1,-3.141593,-0.082297,-0.056877,-43.751303,299374997.703021,299374997.703021,557.516947,577.345753,0.999967,0.999970,3.224056,3.165466,1,1,0,nan,nan,nan,nan,41.746811,6.642327,42.209667,6.719214,edge estimates disagree,491.678754,-301.536422,793.215176,
skew,actuator_characterization_baseline,0,8,5,635,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.042524,-1,-3.141593,-0.099069,-0.068468,-52.667479,299374997.703021,299374997.703021,570.865035,570.503579,0.999940,0.999940,4.439634,4.438134,1,1,0,nan,nan,nan,nan,39.173425,6.214855,39.170860,6.214429,corrected tone and dither skew estimates disagree,127.237521,118.469134,8.768387,
skew,actuator_characterization_baseline,0,8,6,636,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.058399,-1,-3.141593,-0.083194,-0.057496,-44.227975,299374997.703021,299374997.703021,563.172735,575.241304,0.999969,0.999971,3.121278,3.117888,1,1,0,nan,nan,nan,nan,42.115884,6.703635,42.309491,6.735796,edge estimates disagree,0.471305,-32.851835,33.323140,
skew,actuator_characterization_baseline,0,8,7,637,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059777,-1,-3.141593,-0.081816,-0.056544,-43.495150,299374997.703021,299374997.703021,561.663962,576.259796,0.999959,0.999958,3.589375,3.714134,1,1,0,nan,nan,nan,nan,40.878854,6.498148,40.804915,6.485866,edge estimates disagree,-385.899349,932.154208,1318.053557,
skew,actuator_characterization_baseline,0,8,8,638,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059696,-1,-3.141593,-0.081896,-0.056600,-43.538131,299374997.703021,299374997.703021,560.893844,576.747832,0.999966,0.999968,3.264406,3.270283,0,0,0,nan,nan,nan,nan,41.691230,6.633095,41.917714,6.670717,event profile aggregation failed,nan,nan,nan,
skew,actuator_characterization_baseline,0,8,9,639,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.046932,-1,-3.141593,-0.094661,-0.065421,-50.324067,299374997.703021,299374997.703021,569.427178,571.703487,0.999939,0.999938,4.451290,4.491872,1,1,0,nan,nan,nan,nan,39.128746,6.207433,39.084569,6.200095,edge estimates disagree,197.204530,-196.579537,393.784067,
skew,actuator_characterization_baseline,0,8,10,640,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.045707,-1,-3.141593,-0.095885,-0.066267,-50.974894,299374997.703021,299374997.703021,569.544515,571.355387,0.999952,0.999951,3.943465,4.016433,1,1,0,nan,nan,nan,nan,40.182693,6.382507,40.051015,6.360634,edge estimates disagree,114.668775,-245.634757,360.303532,
skew,actuator_characterization_repeat,0,9,1,641,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.061519,-1,-3.141593,-0.080074,-0.055340,-42.569135,299374997.703021,299374997.703021,575.867411,572.809224,0.999964,0.999964,3.449330,3.437317,1,1,0,nan,nan,nan,nan,41.441454,6.591604,41.425508,6.588955,edge estimates disagree,469.050166,-682.121423,1151.171589,
skew,actuator_characterization_repeat,0,9,2,642,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.077746,-1,-3.141593,-0.063847,-0.044125,-33.942433,299374997.703021,299374997.703021,570.925843,575.608784,0.999968,0.999967,3.210062,3.308633,1,1,0,nan,nan,nan,nan,41.991026,6.682895,41.799276,6.651042,edge estimates disagree,1618.030063,-1772.431196,3390.461259,
skew,actuator_characterization_repeat,0,9,3,643,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.080976,-1,-3.141593,-0.060617,-0.041893,-32.225441,299374997.703021,299374997.703021,569.271557,576.826596,0.999969,0.999967,3.151209,3.310405,1,1,0,nan,nan,nan,nan,42.126547,6.705406,41.812982,6.653319,skew outside supported linear range,-564.584016,196.064047,760.648063,
skew,actuator_characterization_repeat,0,9,4,644,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.086877,-1,-3.141593,-0.054716,-0.037815,-29.088090,299374997.703021,299374997.703021,561.924170,578.683832,0.999968,0.999972,3.162445,3.084250,1,1,0,nan,nan,nan,nan,41.982794,6.681527,42.455535,6.760056,edge estimates disagree,-232.644358,438.592076,671.236434,
skew,actuator_characterization_repeat,0,9,5,645,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.086565,-1,-3.141593,-0.055028,-0.038030,-29.254179,299374997.703021,299374997.703021,561.569255,578.608631,0.999969,0.999969,3.111175,3.215744,0,0,0,nan,nan,nan,nan,42.119278,6.704199,42.091770,6.699630,POLARITY,nan,nan,nan,
skew,actuator_characterization_repeat,0,9,6,646,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.060309,-1,-3.141593,-0.081283,-0.056176,-43.212179,299374997.703021,299374997.703021,576.187356,572.523681,0.999969,0.999966,3.201347,3.318883,1,1,0,nan,nan,nan,nan,42.094319,6.700053,41.725729,6.638825,skew outside supported linear range,-108.109871,-380.918547,272.808677,
skew,actuator_characterization_repeat,0,9,7,647,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.059972,-1,-3.141593,-0.081620,-0.056409,-43.391419,299374997.703021,299374997.703021,576.184594,572.471237,0.999960,0.999957,3.647187,3.771944,1,1,0,nan,nan,nan,nan,40.961772,6.511922,40.613469,6.454065,edge estimates disagree,510.240989,-449.135764,959.376753,
skew,actuator_characterization_repeat,0,9,8,648,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.069584,-1,-3.141593,-0.072008,-0.049766,-38.281348,299374997.703021,299374997.703021,573.681738,574.411400,0.999957,0.999960,3.758628,3.645642,1,1,0,nan,nan,nan,nan,40.662534,6.462215,40.938680,6.508086,skew outside supported linear range,697.633641,-17.797032,715.430673,
skew,actuator_characterization_repeat,0,9,9,649,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.075562,-1,-3.141593,-0.066031,-0.045635,-35.103531,299374997.703021,299374997.703021,571.473639,575.516073,0.999958,0.999958,3.703863,3.711154,1,1,0,nan,nan,nan,nan,40.756526,6.477828,40.800669,6.485161,edge estimates disagree,415.624857,-210.400585,626.025442,
skew,actuator_characterization_repeat,0,9,10,650,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,26,-9.716521,1.004061,1.000000,1,none,3.060514,-1,-3.141593,-0.081079,-0.056034,-43.103364,299374997.703021,299374997.703021,576.026184,572.777093,0.999962,0.999959,3.561482,3.647173,1,1,0,nan,nan,nan,nan,41.165930,6.545836,40.910286,6.503370,edge estimates disagree,813.474058,-828.771306,1642.245364,
skew,actuator_characterization_baseline,0,10,1,651,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.057158,-1,-3.141593,-0.084435,-0.058354,-44.887464,299374997.703021,299374997.703021,556.467889,577.933024,0.999968,0.999971,3.166814,3.123517,1,1,0,nan,nan,nan,nan,41.886050,6.665457,42.334372,6.739929,edge estimates disagree,650.094533,-277.333290,927.427823,
skew,actuator_characterization_baseline,0,10,2,652,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059792,-1,-3.141593,-0.081800,-0.056533,-43.487072,299374997.703021,299374997.703021,560.002460,576.650230,0.999961,0.999964,3.508995,3.448522,1,1,0,nan,nan,nan,nan,41.049844,6.526552,41.455288,6.593902,skew outside supported linear range,-45.752226,-439.895799,394.143573,
skew,actuator_characterization_baseline,0,10,3,653,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.059667,-1,-3.141593,-0.081926,-0.056620,-43.553697,299374997.703021,299374997.703021,558.300405,577.258232,0.999962,0.999968,3.452654,3.288842,1,1,0,nan,nan,nan,nan,41.163999,6.545515,41.876242,6.663828,skew outside supported linear range,441.250656,425.672992,15.577663,
skew,actuator_characterization_baseline,0,10,4,654,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.058379,-1,-3.141593,-0.083214,-0.057510,-44.238642,299374997.703021,299374997.703021,557.413188,577.850318,0.999953,0.999959,3.819123,3.701506,1,1,0,nan,nan,nan,nan,40.273973,6.397670,40.858437,6.494757,edge estimates disagree,987.859545,-967.533064,1955.392608,
skew,actuator_characterization_baseline,0,10,5,655,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.060035,-1,-3.141593,-0.081558,-0.056366,-43.358259,299374997.703021,299374997.703021,561.943406,575.749553,0.999971,0.999970,3.051289,3.167019,1,1,0,nan,nan,nan,nan,42.293885,6.733204,42.181359,6.714511,skew outside supported linear range,-38.696678,-498.301741,459.605062,
skew,actuator_characterization_baseline,0,10,6,656,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.055836,-1,-3.141593,-0.085757,-0.059267,-45.590259,299374997.703021,299374997.703021,565.073093,574.259117,0.999920,0.999913,5.055088,5.351692,1,1,0,nan,nan,nan,nan,37.957218,6.012827,37.602037,5.953827,edge estimates disagree,-20.767539,-67.864640,47.097101,
skew,actuator_characterization_baseline,0,10,7,657,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.043537,-1,-3.141593,-0.098056,-0.067768,-52.128983,299374997.703021,299374997.703021,570.663459,570.791144,0.999932,0.999938,4.717609,4.481466,1,1,0,nan,nan,nan,nan,38.642862,6.126721,39.090842,6.201136,edge estimates disagree,306.595732,-81.861658,388.457390,
skew,actuator_characterization_baseline,0,10,8,658,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.044281,-1,-3.141593,-0.097312,-0.067253,-51.733453,299374997.703021,299374997.703021,570.331979,570.994257,0.999873,0.999859,6.432171,6.776598,1,1,0,nan,nan,nan,nan,35.945102,5.678588,35.502101,5.605000,edge estimates disagree,91.990718,3.246655,88.744063,
skew,actuator_characterization_baseline,0,10,9,659,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.035228,-1,-3.141593,-0.106365,-0.073510,-56.545971,299374997.703021,299374997.703021,572.561061,569.285745,0.999945,0.999950,4.239073,4.042172,1,1,0,nan,nan,nan,nan,39.600718,6.285834,39.964011,6.346181,skew outside supported linear range,386.796368,162.086977,224.709391,
skew,actuator_characterization_baseline,0,10,10,660,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.060077,-1,-3.141593,-0.081516,-0.056337,-43.335886,299374997.703021,299374997.703021,562.197782,575.714158,0.999966,0.999969,3.263488,3.182640,1,1,0,nan,nan,nan,nan,41.713842,6.636851,42.138087,6.707323,corrected tone and dither skew estimates disagree,162.927307,145.215388,17.711919,
skew,actuator_characterization_after,0,11,1,661,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.094331,-1,-3.141593,-0.047261,-0.032663,-25.125193,299374997.703021,299374997.703021,575.329068,577.319122,0.999966,0.999962,3.345575,3.557362,1,1,0,nan,nan,nan,nan,41.698612,6.634321,41.195458,6.550741,edge estimates disagree,206.107882,-381.860593,587.968475,
skew,actuator_characterization_after,0,11,2,662,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.104457,-1,-3.141593,-0.037136,-0.025665,-19.742309,299374997.703021,299374997.703021,570.004749,578.959264,0.999965,0.999969,3.352820,3.216466,1,1,0,nan,nan,nan,nan,41.599065,6.617785,42.095082,6.700180,edge estimates disagree,862.756292,-599.164453,1461.920745,
skew,actuator_characterization_after,0,11,3,663,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.085976,-1,-3.141593,-0.055616,-0.038437,-29.567065,299374997.703021,299374997.703021,577.779623,576.346086,0.999967,0.999965,3.300475,3.422367,1,1,0,nan,nan,nan,nan,41.853416,6.660036,41.516836,6.604126,edge estimates disagree,-237.476526,283.968534,521.445060,
skew,actuator_characterization_after,0,11,4,664,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.081115,-1,-3.141593,-0.060477,-0.041796,-32.151114,299374997.703021,299374997.703021,578.994430,575.614884,0.999945,0.999933,4.285570,4.707040,1,1,0,nan,nan,nan,nan,39.603015,6.286215,38.737383,6.142422,edge estimates disagree,183.684116,-362.215219,545.899335,
skew,actuator_characterization_after,0,11,5,665,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.090217,-1,-3.141593,-0.051376,-0.035507,-27.312734,299374997.703021,299374997.703021,576.994111,576.701226,0.999969,0.999972,3.227710,3.029105,1,1,0,nan,nan,nan,nan,42.035238,6.690239,42.582430,6.781135,edge estimates disagree,-84.525319,-232.163599,147.638280,
skew,actuator_characterization_after,0,11,6,666,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.105036,-1,-3.141593,-0.036557,-0.025265,-19.434550,299374997.703021,299374997.703021,569.948400,579.192384,0.999968,0.999969,3.221579,3.241391,1,1,0,nan,nan,nan,nan,41.945035,6.675255,42.031528,6.689623,skew outside supported linear range,-492.685083,-740.128854,247.443771,
skew,actuator_characterization_after,0,11,7,667,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.106786,-1,-3.141593,-0.034807,-0.024055,-18.504119,299374997.703021,299374997.703021,566.056589,579.037199,0.999969,0.999974,3.131106,2.971154,1,1,0,nan,nan,nan,nan,42.132941,6.706469,42.785325,6.814838,edge estimates disagree,398.586056,-267.857324,666.443381,
skew,actuator_characterization_after,0,11,8,668,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.105897,-1,-3.141593,-0.035695,-0.024670,-18.976544,299374997.703021,299374997.703021,568.780186,579.064391,0.999901,0.999894,5.651481,5.953691,1,1,0,nan,nan,nan,nan,37.045343,5.861353,36.748511,5.812045,edge estimates disagree,229.384280,-360.114367,589.498647,
skew,actuator_characterization_after,0,11,9,669,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.085576,-1,-3.141593,-0.056016,-0.038713,-29.779577,299374997.703021,299374997.703021,578.132576,576.214625,0.999933,0.999934,4.724216,4.683252,1,1,0,nan,nan,nan,nan,38.743654,6.143464,38.790435,6.151235,edge estimates disagree,117.044071,-366.008649,483.052720,
skew,actuator_characterization_after,0,11,10,670,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,28,-9.716521,1.004061,1.000000,1,none,3.099117,-1,-3.141593,-0.042476,-0.029356,-22.581186,299374997.703021,299374997.703021,573.303413,578.361290,0.999962,0.999963,3.520716,3.500490,1,1,0,nan,nan,nan,nan,41.224771,6.555610,41.351107,6.576596,skew outside supported linear range,-116.309139,-321.477425,205.168286,
skew,actuator_characterization_baseline,0,12,1,671,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.040655,-1,-3.141593,-0.100937,-0.069759,-53.660723,299374997.703021,299374997.703021,571.240918,570.261670,0.999962,0.999961,3.521371,3.579844,1,1,0,nan,nan,nan,nan,41.191851,6.550141,41.033902,6.523904,edge estimates disagree,419.014286,-499.210005,918.224291,
skew,actuator_characterization_baseline,0,12,2,672,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.044117,-1,-3.141593,-0.097476,-0.067366,-51.820364,299374997.703021,299374997.703021,570.111483,571.114435,0.999960,0.999963,3.622426,3.458859,1,1,0,nan,nan,nan,nan,40.928905,6.506463,41.345506,6.575665,edge estimates disagree,293.087434,-500.557082,793.644517,
skew,actuator_characterization_baseline,0,12,3,673,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.038968,-1,-3.141593,-0.102625,-0.070925,-54.557916,299374997.703021,299374997.703021,571.750545,569.989965,0.999960,0.999963,3.632708,3.452029,1,1,0,nan,nan,nan,nan,40.929222,6.506515,41.345554,6.575674,edge estimates disagree,337.928837,-336.476440,674.405277,
skew,actuator_characterization_baseline,0,12,4,674,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.047610,-1,-3.141593,-0.093982,-0.064952,-49.963343,299374997.703021,299374997.703021,569.086106,571.660090,0.999950,0.999948,4.018642,4.124508,1,1,0,nan,nan,nan,nan,40.011674,6.354099,39.825014,6.323092,skew outside supported linear range,-170.651338,-406.287720,235.636382,
skew,actuator_characterization_baseline,0,12,5,675,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.057503,-1,-3.141593,-0.084089,-0.058115,-44.703946,299374997.703021,299374997.703021,556.427844,577.629202,0.999965,0.999967,3.288300,3.291593,1,1,0,nan,nan,nan,nan,41.558449,6.611038,41.874561,6.663548,skew outside supported linear range,-57.930022,-376.661359,318.731337,
skew,actuator_characterization_baseline,0,12,6,676,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.060460,-1,-3.141593,-0.081133,-0.056072,-43.132169,299374997.703021,299374997.703021,559.662755,577.011465,0.999964,0.999968,3.341489,3.270152,1,1,0,nan,nan,nan,nan,41.469428,6.596250,41.922031,6.671434,skew outside supported linear range,213.987808,481.493502,267.505693,
skew,actuator_characterization_baseline,0,12,7,677,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.058681,-1,-3.141593,-0.082912,-0.057301,-44.077837,299374997.703021,299374997.703021,562.869805,575.196459,0.999967,0.999970,3.256674,3.148839,1,1,0,nan,nan,nan,nan,41.742373,6.641590,42.223016,6.721431,skew outside supported linear range,909.031879,-279.114288,1188.146167,
skew,actuator_characterization_baseline,0,12,8,678,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.035906,-1,-3.141593,-0.105686,-0.073041,-56.185358,299374997.703021,299374997.703021,572.468642,569.474894,0.999942,0.999948,4.341942,4.091499,1,1,0,nan,nan,nan,nan,39.391054,6.251006,39.861543,6.329160,edge estimates disagree,341.599266,-153.469995,495.069261,
skew,actuator_characterization_baseline,0,12,9,679,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,24,-9.716521,1.004061,1.000000,1,none,3.057913,-1,-3.141593,-0.083679,-0.057832,-44.486018,299374997.703021,299374997.703021,563.827079,574.921967,0.999954,0.999958,3.807486,3.727325,1,1,0,nan,nan,nan,nan,40.399852,6.418580,40.753932,6.477397,edge estimates disagree,563.960263,-330.025238,893.985501,
