stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,5,5,9,169,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-6.339494,-6.343460,0.999327,14.471698,-2.189605,1.000000,43.334675,6.906093,
offset,calibration,5,5,10,170,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-12.236994,-12.245205,0.998485,21.155224,-2.189605,1.000000,41.973587,6.679998,
offset,calibration,5,5,11,171,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-0.403244,-0.411358,0.998328,22.241856,-2.189605,1.000000,42.555038,6.776585,
offset,calibration,5,5,12,172,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-8.065744,-8.076785,0.998452,21.002291,-2.189605,1.000000,41.914242,6.670140,
offset,calibration,5,5,13,173,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,1.278006,1.276139,0.999784,8.297214,-2.189605,1.000000,43.090515,6.865534,
offset,calibration,5,5,14,174,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-0.901994,-0.910354,0.998606,20.275698,-2.189605,1.000000,42.240692,6.724368,
offset,calibration,5,5,15,175,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,2.593006,2.587512,0.999525,12.038349,-2.189605,1.000000,41.840031,6.657813,
offset,calibration,5,5,16,176,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,2.608006,2.595211,0.998056,23.268545,-2.189605,1.000000,42.577816,6.780368,
offset,calibration,5,5,17,177,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,1.823006,1.814989,0.998571,20.573687,-2.189605,1.000000,42.881279,6.830778,
offset,calibration,5,5,18,178,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,6.763006,6.759567,0.999811,7.702967,-2.189605,1.000000,42.834198,6.822957,
offset,calibration,5,5,19,179,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-6.290744,-6.299482,0.998761,19.066092,-2.189605,1.000000,42.206955,6.718763,
offset,calibration,5,5,20,180,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-7.083244,-7.088938,0.999476,12.628113,-2.189605,1.000000,42.459126,6.760653,
offset,calibration,5,5,21,181,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,3.605506,3.597213,0.998296,22.431366,-2.189605,1.000000,42.476921,6.763608,
offset,calibration,5,5,22,182,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-0.758244,-0.760377,0.999908,5.407059,-2.189605,1.000000,42.406376,6.751890,
offset,calibration,5,5,23,183,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,2.044256,2.032953,0.998390,21.377001,-2.189605,1.000000,42.922302,6.837592,
offset,calibration,5,5,24,184,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,2.229256,2.221003,0.998437,21.485857,-2.189605,1.000000,42.591938,6.782714,
offset,calibration,5,5,25,185,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,6.494256,6.493179,0.999677,10.199148,-2.189605,1.000000,42.862587,6.827672,
offset,calibration,5,5,26,186,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-6.160744,-6.171671,0.998573,20.171930,-2.189605,1.000000,42.431149,6.756005,
offset,calibration,5,5,27,187,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,-6.569494,-6.579880,0.998368,21.652712,-2.189605,1.000000,42.327385,6.738769,
offset,calibration,5,5,28,188,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,0.774256,0.764084,0.998500,20.784666,-2.189605,1.000000,42.839413,6.823823,
offset,calibration,5,5,29,189,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,1.004256,0.993343,0.998405,21.337572,-2.189605,1.000000,43.006111,6.851514,
offset,calibration,5,5,30,190,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.305287,1.000000,nan,1.000000,4.729256,4.722305,0.998642,20.193874,-2.189605,1.000000,42.922115,6.837561,
offset,calibration,6,6,1,191,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.810744,-6.820354,0.998256,22.503275,-1.240894,1.000000,42.950035,6.842199,
offset,calibration,6,6,2,192,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-5.964494,-5.972044,0.998921,17.928076,-1.240894,1.000000,41.669365,6.629463,
offset,calibration,6,6,3,193,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-0.570744,-0.569882,0.999829,7.517278,-1.240894,1.000000,42.738735,6.807099,
offset,calibration,6,6,4,194,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.314256,4.306567,0.998558,20.711288,-1.240894,1.000000,43.198025,6.883393,
offset,calibration,6,6,5,195,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.959256,1.956420,0.999862,6.596523,-1.240894,1.000000,42.754601,6.809735,
offset,calibration,6,6,6,196,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.081994,-8.093237,0.998478,20.793541,-1.240894,1.000000,43.130184,6.872124,
offset,calibration,6,6,7,197,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.546994,-6.546843,0.999835,7.354289,-1.240894,1.000000,42.828911,6.822079,
offset,calibration,6,6,8,198,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-3.566994,-3.568845,0.999536,12.182956,-1.240894,1.000000,42.124069,6.704995,
offset,calibration,6,6,9,199,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.945506,3.945895,0.999820,7.684171,-1.240894,1.000000,42.908821,6.835352,
offset,calibration,6,6,10,200,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-15.221994,-15.219950,0.999907,5.579972,-1.240894,1.000000,42.638203,6.790400,
offset,calibration,6,6,11,201,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,12.609256,12.609754,0.999917,5.217050,-1.240894,1.000000,42.418243,6.753861,
offset,calibration,6,6,12,202,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,13.896756,13.893848,0.999771,8.502453,-1.240894,1.000000,41.963818,6.678375,
offset,calibration,6,6,13,203,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.853006,5.848245,0.999666,10.147830,-1.240894,1.000000,42.682529,6.797763,
offset,calibration,6,6,14,204,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,11.533006,11.532519,0.999815,7.741668,-1.240894,1.000000,43.326256,6.904694,
offset,calibration,6,6,15,205,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.863244,-1.868276,0.999687,9.806779,-1.240894,1.000000,42.695145,6.799858,
offset,calibration,6,6,16,206,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-0.551994,-0.555022,0.999818,7.563553,-1.240894,1.000000,42.269112,6.729089,
offset,calibration,6,6,17,207,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-4.183244,-4.183285,0.999798,8.123942,-1.240894,1.000000,43.553104,6.942377,
offset,calibration,6,6,18,208,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.286994,-8.287724,0.999926,4.886170,-1.240894,1.000000,42.446461,6.758549,
offset,calibration,6,6,19,209,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-5.096994,-5.095400,0.999943,4.365577,-1.240894,1.000000,42.145798,6.708604,
offset,calibration,6,6,20,210,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.426756,1.424799,0.999776,8.461098,-1.240894,1.000000,43.212341,6.885771,
offset,calibration,6,6,21,211,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,13.864256,13.853281,0.998324,21.861544,-1.240894,1.000000,43.235325,6.889589,
offset,calibration,6,6,22,212,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-2.176994,-2.189624,0.998073,23.190811,-1.240894,1.000000,42.938232,6.840238,
offset,calibration,6,6,23,213,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.198244,-1.199658,0.999847,7.000712,-1.240894,1.000000,42.857250,6.826786,
offset,calibration,6,6,24,214,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,8.323006,8.320359,0.999804,7.877359,-1.240894,1.000000,41.726585,6.638968,
offset,calibration,6,6,25,215,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.809494,-1.808189,0.999946,4.238296,-1.240894,1.000000,43.441898,6.923903,
offset,calibration,6,6,26,216,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-2.955744,-2.956950,0.999941,4.358299,-1.240894,1.000000,41.417721,6.587662,
offset,calibration,6,6,27,217,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-7.209494,-7.210832,0.999942,4.319241,-1.240894,1.000000,42.004551,6.685142,
offset,calibration,6,6,28,218,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.314256,3.312476,0.999899,5.680492,-1.240894,1.000000,42.165604,6.711895,
offset,calibration,6,6,29,219,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,9.543006,9.543183,0.999752,9.019138,-1.240894,1.000000,43.409782,6.918569,
offset,calibration,6,6,30,220,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.804256,3.806865,0.999902,5.746327,-1.240894,1.000000,42.587547,6.781985,
offset,calibration,7,7,1,221,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.440744,-8.442637,0.999861,6.673136,-0.580668,1.000000,42.190628,6.716052,
offset,calibration,7,7,2,222,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-4.691994,-4.693329,0.999907,5.467250,-0.580668,1.000000,43.261600,6.893954,
offset,calibration,7,7,3,223,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.276994,-8.285958,0.999002,17.084368,-0.580668,1.000000,42.747498,6.808555,
offset,calibration,7,7,4,224,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-13.639494,-13.641131,0.999899,5.687374,-0.580668,1.000000,42.606083,6.785064,
offset,calibration,7,7,5,225,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,6.230506,6.229938,0.999943,4.280467,-0.580668,1.000000,41.394039,6.583728,
offset,calibration,7,7,6,226,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.508245,-8.505366,0.999929,4.912776,-0.580668,1.000000,42.881790,6.830863,
offset,calibration,7,7,7,227,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.793244,-1.795067,0.999896,5.770430,-0.580668,1.000000,42.953823,6.842828,
offset,calibration,7,7,8,228,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.181994,-6.190914,0.998970,17.362543,-0.580668,1.000000,42.425316,6.755036,
offset,calibration,7,7,9,229,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.636756,5.639355,0.999934,4.705219,-0.580668,1.000000,42.606461,6.785127,
offset,calibration,7,7,10,230,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,10.546756,10.546917,0.999905,5.566820,-0.580668,1.000000,42.049614,6.692627,
offset,calibration,7,7,11,231,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,2.033006,2.030803,0.999586,11.477321,-0.580668,1.000000,41.965637,6.678678,
offset,calibration,7,7,12,232,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,11.720506,11.712805,0.998662,19.942932,-0.580668,1.000000,42.298370,6.733949,
offset,calibration,7,7,13,233,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.421756,7.422401,0.999830,7.482807,-0.580668,1.000000,42.487225,6.765320,
offset,calibration,7,7,14,234,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,17.086756,17.086803,0.999907,5.504851,-0.580668,1.000000,42.325283,6.738420,
offset,calibration,7,7,15,235,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.280744,-9.279445,0.999942,4.375828,-0.580668,1.000000,43.264477,6.894432,
offset,calibration,7,7,16,236,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.009494,-1.014308,0.999628,10.699451,-0.580668,1.000000,42.432831,6.756285,
offset,calibration,7,7,17,237,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.450506,4.452883,0.999933,4.736276,-0.580668,1.000000,43.180283,6.880446,
offset,calibration,7,7,18,238,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,8.856756,8.857474,0.999878,6.338214,-0.580668,1.000000,41.589256,6.616156,
offset,calibration,7,7,19,239,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.658006,4.656820,0.999809,7.834948,-0.580668,1.000000,42.929585,6.838802,
offset,calibration,7,7,20,240,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.925744,-1.925493,0.999873,6.462863,-0.580668,1.000000,42.949467,6.842104,
offset,calibration,7,7,21,241,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.675506,7.671193,0.999350,14.198064,-0.580668,1.000000,43.163971,6.877737,
offset,calibration,7,7,22,242,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,11.736756,11.733051,0.999589,11.327085,-0.580668,1.000000,42.828911,6.822079,
offset,calibration,7,7,23,243,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,11.016756,11.017342,0.999802,8.067408,-0.580668,1.000000,42.515873,6.770079,
offset,calibration,7,7,24,244,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.251756,5.244023,0.998456,21.427570,-0.580668,1.000000,42.498547,6.767201,
offset,calibration,7,7,25,245,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.086756,1.084093,0.999864,6.555809,-0.580668,1.000000,42.888210,6.831929,
offset,calibration,7,7,26,246,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,2.298006,2.300383,0.999933,4.751315,-0.580668,1.000000,43.163887,6.877722,
offset,calibration,7,7,27,247,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.124494,-1.127153,0.999883,6.077125,-0.580668,1.000000,42.448845,6.758945,
offset,calibration,7,7,28,248,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.113244,-9.118338,0.999521,12.121387,-0.580668,1.000000,42.422218,6.754522,
offset,calibration,7,7,29,249,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.890744,-6.890865,0.999800,8.068372,-0.580668,1.000000,43.234932,6.889524,
offset,calibration,7,7,30,250,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-3.763244,-3.761379,0.999914,5.362365,-0.580668,1.000000,42.596119,6.783409,
offset,verification,7,1,1,251,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.044256,3.043576,0.999943,4.299982,0.092485,1.000000,42.224438,6.721668,
offset,verification,7,1,2,252,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.955744,-8.962270,0.998941,17.876869,0.092485,1.000000,42.741600,6.807575,
offset,verification,7,1,3,253,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.629256,7.631958,0.999956,3.838017,0.092485,1.000000,42.777821,6.813592,
offset,verification,7,1,4,254,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-7.040744,-7.042085,0.999850,6.934005,0.092485,1.000000,41.512856,6.603465,
offset,verification,7,1,5,255,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.393006,4.393930,0.999958,3.740524,0.092485,1.000000,42.867264,6.828449,
offset,verification,7,1,6,256,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.529494,-6.538898,0.998789,18.768702,0.092485,1.000000,41.800434,6.651235,
offset,verification,7,1,7,257,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,0.681756,0.679455,0.999840,7.128574,0.092485,1.000000,42.815811,6.819902,
offset,verification,7,1,8,258,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.285506,7.279229,0.999360,13.915783,0.092485,1.000000,42.015804,6.687011,
offset,verification,7,1,9,259,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.190506,1.181250,0.998816,18.576468,0.092485,1.000000,42.082581,6.698103,
offset,verification,7,1,10,260,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,14.833006,14.833271,0.999957,3.755332,0.092485,1.000000,42.130299,6.706030,
offset,verification,7,1,11,261,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.279494,-1.284829,0.999542,11.840825,0.092485,1.000000,43.171329,6.878959,
offset,verification,7,1,12,262,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.418244,-9.415930,0.999925,5.026647,0.092485,1.000000,43.448826,6.925055,
offset,verification,7,1,13,263,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,17.603006,17.604143,0.999884,6.201638,0.092485,1.000000,41.805923,6.652147,
offset,verification,7,1,14,264,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,12.265506,12.267044,0.999943,4.361934,0.092485,1.000000,42.009399,6.685947,
offset,verification,7,1,15,265,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.416756,4.413646,0.999791,8.110047,0.092485,1.000000,42.429947,6.755805,
offset,verification,7,1,16,266,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.055506,1.047831,0.998460,21.405201,0.092485,1.000000,43.239803,6.890333,
offset,verification,7,1,17,267,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,11.093006,11.094813,0.999879,6.369302,0.092485,1.000000,42.370846,6.745988,
offset,verification,7,1,18,268,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.676994,-9.690093,0.997912,24.072874,0.092485,1.000000,42.724682,6.804765,
offset,verification,7,1,19,269,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,6.171756,6.169178,0.999821,7.534322,0.092485,1.000000,42.276588,6.730330,
offset,verification,7,1,20,270,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.108244,-9.119568,0.998310,21.900936,0.092485,1.000000,42.614677,6.786491,
offset,verification,7,1,21,271,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-2.178244,-2.178296,0.999910,5.408654,0.092485,1.000000,42.946583,6.841625,
offset,verification,7,1,22,272,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.998006,4.992944,0.999541,11.867736,0.092485,1.000000,42.389996,6.749169,
offset,verification,7,1,23,273,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-10.863244,-10.864162,0.999946,4.184834,0.092485,1.000000,42.373306,6.746397,
offset,verification,7,1,24,274,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,9.471756,9.467364,0.999681,9.937104,0.092485,1.000000,43.830696,6.988488,
offset,verification,7,1,25,275,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,13.015506,13.017742,0.999932,4.773506,0.092485,1.000000,43.410450,6.918680,
offset,verification,7,1,26,276,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,10.245506,10.247526,0.999939,4.514834,0.092485,1.000000,41.695469,6.633799,
offset,verification,7,1,27,277,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,10.969256,10.964692,0.999259,15.129558,0.092485,1.000000,42.917046,6.836719,
offset,verification,7,1,28,278,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,6.234256,6.233016,0.999842,7.136330,0.092485,1.000000,42.532921,6.772911,
offset,verification,7,1,29,279,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.290744,-6.290790,0.999766,8.745715,0.092485,1.000000,43.077457,6.863365,
offset,verification,7,1,30,280,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-5.330744,-5.337846,0.998848,18.576496,0.092485,1.000000,42.800465,6.817353,
offset,verification,7,2,1,281,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.534256,3.524800,0.998603,20.151215,0.092485,1.000000,42.528526,6.772181,
offset,verification,7,2,2,282,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,4.296756,4.285712,0.997874,24.622475,0.092485,1.000000,42.954086,6.842872,
offset,verification,7,2,3,283,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.270506,3.265136,0.998964,17.806347,0.092485,1.000000,42.793545,6.816204,
offset,verification,7,2,4,284,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.836756,3.835156,0.999899,5.682528,0.092485,1.000000,42.885712,6.831514,
offset,verification,7,2,5,285,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.536756,5.532364,0.999692,9.768658,0.092485,1.000000,42.368294,6.745564,
offset,verification,7,2,6,286,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,9.666756,9.667230,0.999941,4.394829,0.092485,1.000000,43.316715,6.903109,
offset,verification,7,2,7,287,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.778006,7.772851,0.999035,17.213774,0.092485,1.000000,42.704113,6.801348,
offset,verification,7,2,8,288,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.161756,3.154883,0.998745,19.418882,0.092485,1.000000,43.006565,6.851589,
offset,verification,7,2,9,289,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,9.156756,9.151118,0.999069,16.853905,0.092485,1.000000,41.205635,6.552432,
offset,verification,7,2,10,290,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.611994,-1.612700,0.999888,6.018532,0.092485,1.000000,43.307140,6.901519,
offset,verification,7,2,11,291,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-11.030744,-11.032293,0.999913,5.288617,0.092485,1.000000,42.724823,6.804788,
offset,verification,7,2,12,292,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.396994,-6.394951,0.999938,4.573627,0.092485,1.000000,42.236038,6.723595,
offset,verification,7,2,13,293,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,6.494256,6.489234,0.999059,17.005037,0.092485,1.000000,42.751072,6.809148,
offset,verification,7,2,14,294,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.706756,5.704218,0.999819,7.578002,0.092485,1.000000,42.139614,6.707577,
offset,verification,7,2,15,295,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-1.213244,-1.221778,0.998463,21.264328,0.092485,1.000000,41.500603,6.601429,
offset,verification,7,2,16,296,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-6.473244,-6.482124,0.998812,18.652262,0.092485,1.000000,41.820206,6.654520,
offset,verification,7,2,17,297,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-7.238244,-7.245030,0.999130,16.167408,0.092485,1.000000,42.758514,6.810385,
offset,verification,7,2,18,298,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-3.593244,-3.593341,0.999796,8.164141,0.092485,1.000000,43.577976,6.946508,
offset,verification,7,2,19,299,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,0.024256,0.023536,0.999920,5.081131,0.092485,1.000000,43.920090,7.003337,
offset,verification,7,2,20,300,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.779256,5.779975,0.999863,6.708054,0.092485,1.000000,42.181461,6.714529,
