stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,11,941,21,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,11,8800,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.874542,52.599804,6.829659,-50.874722,299000000.000000,26000000.000000,41.750973,50.088360,6.643019,-48.730984,299000000.000000,45500000.000000,41.473988,49.749657,6.597008,-48.637890,299000000.000000,47125000.000000,42.855553,50.148106,6.826504,-50.978016,299000000.000000,69875000.000000,0.999911,0.999947,18.755333,14.411163,0.994317,0.999933,41.366596,17.042480,-19.371300,-27.331936,4.991048,6.971354,0.995125,0.993273,-0.004875,-0.006727,-50.164551,-4.823817,45.414551,52.223083,7.251587,-53.925957,299000000.000000,45500000.000000,43.868271,50.552021,6.994730,-51.610008,299000000.000000,48750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,12,942,22,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,12,9600,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,43.089436,52.722107,6.865355,-49.681160,299000000.000000,24375000.000000,42.849442,52.864021,6.825489,-50.623734,299000000.000000,43875000.000000,43.193405,53.925751,6.882626,-51.218208,299000000.000000,180375000.000000,43.364334,52.735794,6.911019,-50.256603,299000000.000000,69875000.000000,0.999517,0.998974,15.342860,28.796513,0.994544,0.999836,42.036282,17.976192,-19.581354,-26.657761,3.729035,6.658774,0.996436,0.987979,-0.003564,-0.012021,-50.164551,-4.823817,45.494781,54.899937,7.264914,-53.019619,299000000.000000,43875000.000000,46.266964,55.157848,7.393184,-53.599163,299000000.000000,69875000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,13,943,23,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,13,10400,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.977360,51.814617,6.846738,-51.021763,299000000.000000,56875000.000000,42.645035,53.681801,6.791534,-50.291298,299000000.000000,42250000.000000,42.492401,53.954224,6.766180,-51.372456,299000000.000000,139750000.000000,42.197849,50.845020,6.717251,-49.429615,299000000.000000,52000000.000000,0.999638,0.999762,14.560941,24.666269,0.988091,0.999939,62.604912,16.751343,-16.033079,-27.319185,2.918820,6.742514,0.967817,0.993067,-0.032183,-0.006933,-50.164551,-4.823817,45.229187,54.238117,7.220796,-53.630489,299000000.000000,56875000.000000,44.103451,55.877708,7.033796,-52.096138,299000000.000000,139750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,14,944,24,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,14,11200,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.929379,54.987331,6.838768,-50.306816,299000000.000000,635375000.000000,42.854836,50.472843,6.826385,-51.774094,299000000.000000,126750000.000000,42.605328,52.982719,6.784938,-50.154907,299000000.000000,537875000.000000,42.685673,53.776829,6.798285,-48.501663,299000000.000000,92625000.000000,0.999863,0.999579,15.596220,20.449898,0.991898,0.999846,52.109035,17.948574,-17.773331,-26.835947,4.850846,6.531230,0.981416,0.987160,-0.018584,-0.012840,-50.164551,-4.823817,45.746204,56.079174,7.306679,-53.273014,299000000.000000,81250000.000000,45.826603,55.617176,7.320034,-52.544579,299000000.000000,63375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,15,945,25,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,15,12000,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.337730,50.123772,6.740487,-50.159893,299000000.000000,22750000.000000,41.626419,52.273682,6.622329,-50.602364,299000000.000000,82875000.000000,42.743538,50.538567,6.807897,-49.997341,299000000.000000,68250000.000000,44.205257,53.947998,7.050707,-50.672703,299000000.000000,30875000.000000,0.999842,0.999940,15.542253,21.325735,0.993577,0.999902,45.613827,17.463638,-18.845953,-27.075212,3.827566,6.839524,0.989697,0.989733,-0.010303,-0.010267,-50.164551,-4.823817,43.925312,53.054077,7.004205,-52.391914,299000000.000000,82875000.000000,45.802921,53.669952,7.316100,-53.300941,299000000.000000,68250000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,16,946,26,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,16,12800,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.889923,53.846428,6.832213,-51.114037,299000000.000000,81250000.000000,42.664223,51.661259,6.794722,-50.061367,299000000.000000,60125000.000000,42.188484,50.390800,6.715695,-50.816586,299000000.000000,87750000.000000,42.206291,50.848045,6.718653,-49.922573,299000000.000000,21125000.000000,0.999908,0.999793,22.400915,14.876342,0.992640,0.999915,47.555752,17.675854,-18.231527,-27.029312,3.823349,7.237933,0.985612,0.990419,-0.014388,-0.009581,-50.164551,-4.823817,45.336338,53.181293,7.238595,-53.199677,299000000.000000,60125000.000000,44.457016,52.336105,7.092528,-52.280457,299000000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,17,947,27,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,17,13600,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.585041,49.959812,6.781569,-49.155148,299000000.000000,65000000.000000,42.234287,50.012398,6.723304,-50.532150,299000000.000000,56875000.000000,42.949314,53.217400,6.842079,-50.967121,299000000.000000,66625000.000000,42.781677,51.961998,6.814232,-50.962700,299000000.000000,27625000.000000,0.997985,0.996947,26.862112,39.886810,0.986072,0.999839,66.031044,18.549702,-15.319758,-25.985201,4.251381,7.450256,0.963017,0.987346,-0.036983,-0.012654,-50.164551,-4.823817,44.289818,50.125591,7.064754,-51.927395,299000000.000000,60125000.000000,45.686733,52.832287,7.296800,-53.485390,299000000.000000,34125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,18,948,28,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,18,14400,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,41.960655,51.019341,6.677850,-48.705303,299000000.000000,92625000.000000,42.121662,50.643364,6.704596,-48.840004,299000000.000000,104000000.000000,43.278591,51.911201,6.896776,-53.151474,299000000.000000,21125000.000000,43.191830,52.833080,6.882364,-51.440201,299000000.000000,32500000.000000,0.999787,0.999944,17.083454,26.693754,0.994316,0.999853,42.647194,17.831997,-19.408722,-26.839388,3.279876,6.589173,0.995221,0.987883,-0.004779,-0.012117,-50.164551,-4.823817,43.552555,50.969772,6.942285,-50.494106,299000000.000000,91000000.000000,45.715782,52.925049,7.301625,-55.380470,299000000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,19,949,29,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,19,15200,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,43.068493,52.788006,6.861876,-49.583328,299000000.000000,251875000.000000,43.723179,52.644859,6.970628,-51.461002,299000000.000000,165750000.000000,43.356609,53.333748,6.909736,-52.792255,299000000.000000,42250000.000000,43.073826,51.654369,6.862762,-49.610924,299000000.000000,73125000.000000,0.999281,0.999489,15.487267,16.495914,0.990580,0.999934,55.168934,16.506380,-17.076096,-27.331106,5.716501,6.429788,0.976577,0.992726,-0.023423,-0.007274,-50.164551,-4.823817,45.815231,55.190098,7.318145,-53.193035,299000000.000000,27625000.000000,45.679127,52.752808,7.295537,-52.775425,299000000.000000,66625000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,20,950,30,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,20,16000,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,41.951946,48.687489,6.676404,-50.531780,299000000.000000,63375000.000000,42.391579,51.113651,6.749432,-48.752575,299000000.000000,97500000.000000,43.380802,53.490154,6.913755,-50.965405,299000000.000000,146250000.000000,43.473648,52.971252,6.929178,-50.617496,299000000.000000,56875000.000000,0.999862,0.999592,19.150187,30.590054,0.984423,0.999864,69.797157,17.954445,-14.800163,-26.839392,4.447322,6.775737,0.957857,0.987615,-0.042143,-0.012385,-50.164551,-4.823817,44.006832,50.388588,7.017746,-51.345043,299000000.000000,65000000.000000,45.924713,56.656158,7.336331,-52.444622,299000000.000000,56875000.000000,nan,nan,nan,nan,1,none
