stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_gain,gain_error,correlation,rmse_codes,dither_gain,dither_valid,dither_reason,sndr_db,enob_bits
gain,calibration,4,4,27,527,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.007184,nan,1.000000,0.988537,-0.011463,0.999507,13.495389,0.450624,1,FIT_QUALITY,42.069317,6.695900,
gain,calibration,4,4,28,528,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.007184,nan,1.000000,1.017404,0.017404,0.999893,11.337695,0.366523,1,FIT_QUALITY,41.580967,6.614779,
gain,calibration,4,4,29,529,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.007184,nan,1.000000,1.003408,0.003408,0.999785,10.493006,0.536449,1,FIT_QUALITY,41.841953,6.658132,
gain,calibration,4,4,30,530,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.007184,nan,1.000000,0.988070,-0.011930,0.999522,12.698938,0.589290,1,FIT_QUALITY,41.699150,6.634410,
gain,calibration,5,5,1,531,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.986305,-0.013695,0.999469,14.507546,0.437629,1,FIT_QUALITY,41.888550,6.665873,
gain,calibration,5,5,2,532,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.004407,0.004407,0.999860,7.893388,0.433792,1,FIT_QUALITY,41.702950,6.635042,
gain,calibration,5,5,3,533,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.009848,0.009848,0.999836,7.501181,0.456086,1,FIT_QUALITY,42.260628,6.727679,
gain,calibration,5,5,4,534,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.953282,-0.046718,0.998332,23.364094,0.572977,1,FIT_QUALITY,41.355633,6.577348,
gain,calibration,5,5,5,535,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.004261,0.004261,0.999749,13.076270,0.593669,1,FIT_QUALITY,42.237473,6.723833,
gain,calibration,5,5,6,536,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.019817,0.019817,0.999899,8.603673,0.412705,1,FIT_QUALITY,41.471073,6.596524,
gain,calibration,5,5,7,537,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.985227,-0.014773,0.999470,13.027568,0.458869,1,FIT_QUALITY,41.611820,6.619904,
gain,calibration,5,5,8,538,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.940408,-0.059592,0.997951,25.459406,0.394748,1,FIT_QUALITY,41.449615,6.592960,
gain,calibration,5,5,9,539,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.981902,-0.018098,0.999422,14.807755,0.511901,1,FIT_QUALITY,40.769543,6.479991,
gain,calibration,5,5,10,540,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.007828,0.007828,0.999822,8.108402,0.554196,1,FIT_QUALITY,42.028599,6.689137,
gain,calibration,5,5,11,541,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.003926,0.003926,0.999838,11.539590,0.473036,1,FIT_QUALITY,41.508484,6.602738,
gain,calibration,5,5,12,542,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.952025,-0.047975,0.998427,21.791309,0.455400,1,FIT_QUALITY,42.018303,6.687426,
gain,calibration,5,5,13,543,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.007105,0.007105,0.999808,8.900842,0.354471,1,FIT_QUALITY,41.409927,6.586367,
gain,calibration,5,5,14,544,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.017381,0.017381,0.999876,9.468960,0.432422,1,FIT_QUALITY,41.534004,6.606978,
gain,calibration,5,5,15,545,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.994261,-0.005739,0.999725,9.449844,0.407380,1,FIT_QUALITY,41.992573,6.683152,
gain,calibration,5,5,16,546,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.937985,-0.062015,0.998015,24.119848,0.682418,1,FIT_QUALITY,41.639202,6.624453,
gain,calibration,5,5,17,547,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.999321,-0.000679,0.999810,9.157978,0.497759,1,FIT_QUALITY,42.061722,6.694638,
gain,calibration,5,5,18,548,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.999310,-0.000690,0.999628,11.140244,0.717407,1,FIT_QUALITY,42.188629,6.715719,
gain,calibration,5,5,19,549,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.015176,0.015176,0.999853,7.050804,0.525420,1,FIT_QUALITY,42.156425,6.710370,
gain,calibration,5,5,20,550,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.971146,-0.028854,0.999034,17.423599,0.493438,1,FIT_QUALITY,41.994411,6.683457,
gain,calibration,5,5,21,551,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.010495,0.010495,0.999882,8.525130,0.492926,1,NONE,42.200798,6.717741,
gain,calibration,5,5,22,552,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.941978,-0.058022,0.997879,25.111336,0.527754,1,FIT_QUALITY,42.162834,6.711434,
gain,calibration,5,5,23,553,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.005060,0.005060,0.999803,8.123059,0.387607,1,FIT_QUALITY,41.504520,6.602080,
gain,calibration,5,5,24,554,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.933587,-0.066413,0.997922,25.610493,0.765190,1,FIT_QUALITY,40.905842,6.502632,
gain,calibration,5,5,25,555,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.970508,-0.029492,0.999068,17.093288,0.479146,1,FIT_QUALITY,41.319885,6.571410,
gain,calibration,5,5,26,556,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.006978,0.006978,0.999861,8.765512,0.427862,1,FIT_QUALITY,41.482693,6.598454,
gain,calibration,5,5,27,557,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.012764,0.012764,0.999853,8.374151,0.534959,1,FIT_QUALITY,40.625923,6.456134,
gain,calibration,5,5,28,558,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.963843,-0.036157,0.998874,21.234844,0.373492,1,FIT_QUALITY,41.476616,6.597445,
gain,calibration,5,5,29,559,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,0.960663,-0.039337,0.998731,21.273720,0.493754,1,FIT_QUALITY,40.879463,6.498250,
gain,calibration,5,5,30,560,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.008700,nan,1.000000,1.016408,0.016408,0.999894,6.406309,0.343084,1,FIT_QUALITY,41.658020,6.627578,
gain,calibration,6,6,1,561,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.973476,-0.026524,0.998978,18.321777,0.509292,1,FIT_QUALITY,40.174847,6.381204,
gain,calibration,6,6,2,562,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.016581,0.016581,0.999892,6.530333,0.345773,1,FIT_QUALITY,41.713593,6.636810,
gain,calibration,6,6,3,563,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.963066,-0.036934,0.998720,19.859787,0.499118,1,FIT_QUALITY,41.283455,6.565358,
gain,calibration,6,6,4,564,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.959503,-0.040497,0.998508,21.367373,0.421492,1,FIT_QUALITY,42.467991,6.762125,
gain,calibration,6,6,5,565,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.004298,0.004298,0.999754,9.073263,0.461056,1,FIT_QUALITY,41.566681,6.612406,
gain,calibration,6,6,6,566,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.957191,-0.042809,0.998502,21.530802,0.540807,1,FIT_QUALITY,41.108330,6.536268,
gain,calibration,6,6,7,567,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.007433,0.007433,0.999870,7.413098,0.389729,1,FIT_QUALITY,41.212109,6.553507,
gain,calibration,6,6,8,568,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.974270,-0.025730,0.999255,16.122173,0.527796,1,FIT_QUALITY,42.094139,6.700023,
gain,calibration,6,6,9,569,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.950407,-0.049593,0.998225,23.003517,0.571610,1,FIT_QUALITY,41.905151,6.668630,
gain,calibration,6,6,10,570,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.964402,-0.035598,0.998777,20.876532,0.500705,1,FIT_QUALITY,41.940514,6.674504,
gain,calibration,6,6,11,571,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.997222,-0.002778,0.999792,8.399196,0.361750,1,FIT_QUALITY,41.367470,6.579314,
gain,calibration,6,6,12,572,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.966273,-0.033727,0.998977,18.436216,0.437215,1,FIT_QUALITY,41.490520,6.599754,
gain,calibration,6,6,13,573,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.956553,-0.043447,0.998372,22.239594,0.396015,1,FIT_QUALITY,41.632114,6.623275,
gain,calibration,6,6,14,574,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.016745,0.016745,0.999872,12.432153,0.490615,1,FIT_QUALITY,41.602753,6.618398,
gain,calibration,6,6,15,575,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.002963,0.002963,0.999667,12.908456,0.438998,1,FIT_QUALITY,41.326855,6.572567,
gain,calibration,6,6,16,576,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.972039,-0.027961,0.999253,15.657175,0.425785,1,FIT_QUALITY,42.136280,6.707024,
gain,calibration,6,6,17,577,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.944703,-0.055297,0.998138,23.785595,0.554140,1,FIT_QUALITY,41.052513,6.526996,
gain,calibration,6,6,18,578,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.016105,0.016105,0.999866,7.003553,0.409834,1,FIT_QUALITY,42.159321,6.710851,
gain,calibration,6,6,19,579,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.016905,0.016905,0.999859,7.063613,0.360202,1,FIT_QUALITY,42.584362,6.781456,
gain,calibration,6,6,20,580,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.016873,0.016873,0.999891,7.090094,0.389953,1,FIT_QUALITY,41.081676,6.531840,
gain,calibration,6,6,21,581,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.005458,0.005458,0.999800,8.246033,0.531036,1,FIT_QUALITY,42.181229,6.714490,
gain,calibration,6,6,22,582,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.999990,-0.000010,0.999810,8.166652,0.433206,1,FIT_QUALITY,43.077477,6.863369,
gain,calibration,6,6,23,583,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.018056,0.018056,0.999917,6.951669,0.547952,1,FIT_QUALITY,41.532955,6.606803,
gain,calibration,6,6,24,584,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.998667,-0.001333,0.999634,14.644281,0.484440,1,FIT_QUALITY,42.195450,6.716853,
gain,calibration,6,6,25,585,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.977062,-0.022938,0.999111,16.971130,0.429049,1,FIT_QUALITY,41.365261,6.578948,
gain,calibration,6,6,26,586,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.955157,-0.044843,0.998298,23.067068,0.431092,1,FIT_QUALITY,41.763184,6.645047,
gain,calibration,6,6,27,587,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.007956,0.007956,0.999819,9.548927,0.507524,1,FIT_QUALITY,41.887959,6.665774,
gain,calibration,6,6,28,588,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.019070,0.019070,0.999882,7.117011,0.487839,1,FIT_QUALITY,42.074215,6.696714,
gain,calibration,6,6,29,589,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,1.005539,0.005539,0.999752,9.189552,0.658274,1,FIT_QUALITY,41.989914,6.682710,
gain,calibration,6,6,30,590,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.010676,nan,1.000000,0.972487,-0.027513,0.999197,16.424971,0.494354,1,FIT_QUALITY,41.572544,6.613380,
gain,calibration,7,7,1,591,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.986765,-0.013235,0.999290,15.924145,0.434407,1,FIT_QUALITY,41.699051,6.634394,
gain,calibration,7,7,2,592,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.996025,-0.003975,0.999715,9.831451,0.570773,1,FIT_QUALITY,41.693012,6.633391,
gain,calibration,7,7,3,593,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.018335,0.018335,0.999889,6.160893,0.514884,1,FIT_QUALITY,41.565029,6.612132,
gain,calibration,7,7,4,594,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.010421,0.010421,0.999752,10.229353,0.727718,1,FIT_QUALITY,42.165333,6.711850,
gain,calibration,7,7,5,595,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.992195,-0.007805,0.999587,11.809960,0.530674,1,FIT_QUALITY,42.130157,6.706007,
gain,calibration,7,7,6,596,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.018458,0.018458,0.999849,8.205884,0.555396,1,FIT_QUALITY,41.957222,6.677279,
gain,calibration,7,7,7,597,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.969670,-0.030330,0.998825,19.766235,0.496043,1,FIT_QUALITY,41.811554,6.653082,
gain,calibration,7,7,8,598,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.016251,0.016251,0.999746,11.281801,0.734701,1,FIT_QUALITY,41.853672,6.660079,
gain,calibration,7,7,9,599,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.976612,-0.023388,0.999112,17.483229,0.472559,1,FIT_QUALITY,42.025982,6.688702,
gain,calibration,7,7,10,600,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.015547,0.015547,0.999827,8.572186,0.631461,1,FIT_QUALITY,42.548931,6.775570,
gain,calibration,7,7,11,601,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.003095,0.003095,0.999721,10.094445,0.607125,1,FIT_QUALITY,42.091991,6.699667,
gain,calibration,7,7,12,602,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.998657,-0.001343,0.999653,11.242993,0.540551,1,FIT_QUALITY,41.932198,6.673123,
gain,calibration,7,7,13,603,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.002632,0.002632,0.999779,14.812039,0.576636,1,NONE,41.292946,6.566935,
gain,calibration,7,7,14,604,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.022589,0.022589,0.999808,8.208803,0.683048,1,FIT_QUALITY,41.015816,6.520900,
gain,calibration,7,7,15,605,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.975697,-0.024303,0.999160,19.329876,0.391058,1,FIT_QUALITY,41.497437,6.600904,
gain,calibration,7,7,16,606,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.982701,-0.017299,0.999373,14.951925,0.397461,1,FIT_QUALITY,42.378235,6.747215,
gain,calibration,7,7,17,607,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.962721,-0.037279,0.998651,20.625824,0.473548,1,FIT_QUALITY,41.646206,6.625616,
gain,calibration,7,7,18,608,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.976376,-0.023624,0.998957,18.579319,0.589077,1,FIT_QUALITY,42.537704,6.773705,
gain,calibration,7,7,19,609,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.006424,0.006424,0.999728,10.779423,0.536091,1,FIT_QUALITY,42.403843,6.751469,
gain,calibration,7,7,20,610,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.014833,0.014833,0.999901,6.056440,0.389412,1,FIT_QUALITY,41.822838,6.654957,
gain,calibration,7,7,21,611,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.005522,0.005522,0.999820,10.884153,0.534240,1,FIT_QUALITY,42.022606,6.688141,
gain,calibration,7,7,22,612,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.005329,0.005329,0.999716,13.219662,0.474285,1,FIT_QUALITY,42.033764,6.689994,
gain,calibration,7,7,23,613,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.965912,-0.034088,0.998667,20.246712,0.528061,1,FIT_QUALITY,41.758717,6.644305,
gain,calibration,7,7,24,614,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.003788,0.003788,0.999729,10.140989,0.353203,1,FIT_QUALITY,42.230267,6.722636,
gain,calibration,7,7,25,615,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.009658,0.009658,0.999777,12.657943,0.531740,1,FIT_QUALITY,40.891315,6.500219,
gain,calibration,7,7,26,616,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.972338,-0.027662,0.999028,18.058033,0.590916,1,FIT_QUALITY,41.721462,6.638117,
gain,calibration,7,7,27,617,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.967350,-0.032650,0.998828,19.093002,0.598013,1,FIT_QUALITY,41.533836,6.606950,
gain,calibration,7,7,28,618,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,0.988608,-0.011392,0.999478,13.006928,0.618663,1,FIT_QUALITY,41.925499,6.672010,
gain,calibration,7,7,29,619,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.013087,0.013087,0.999839,7.385509,0.445180,1,FIT_QUALITY,42.182529,6.714706,
gain,calibration,7,7,30,620,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.012536,nan,1.000000,1.005490,0.005490,0.999773,8.706247,0.476229,1,FIT_QUALITY,41.446907,6.592510,
gain,calibration,8,8,1,621,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.974441,-0.025559,0.999015,18.082695,0.497623,1,FIT_QUALITY,41.920712,6.671215,
gain,calibration,8,8,2,622,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.004790,0.004790,0.999787,9.154001,0.468752,1,FIT_QUALITY,41.205074,6.552338,
gain,calibration,8,8,3,623,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.020666,0.020666,0.999888,7.403418,0.452686,1,FIT_QUALITY,41.739719,6.641150,
gain,calibration,8,8,4,624,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.007401,0.007401,0.999767,9.818847,0.596090,1,FIT_QUALITY,41.510612,6.603092,
gain,calibration,8,8,5,625,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.014636,0.014636,0.999783,12.806663,0.591279,1,FIT_QUALITY,41.953712,6.676697,
gain,calibration,8,8,6,626,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.015298,0.015298,0.999890,6.288625,0.449997,1,FIT_QUALITY,41.757771,6.644148,
gain,calibration,8,8,7,627,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.012172,0.012172,0.999808,8.568316,0.675749,1,FIT_QUALITY,41.562206,6.611662,
gain,calibration,8,8,8,628,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.955533,-0.044467,0.998241,23.312378,0.495311,1,FIT_QUALITY,41.038635,6.524691,
gain,calibration,8,8,9,629,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.983289,-0.016711,0.999309,15.875865,0.421587,1,FIT_QUALITY,42.075413,6.696913,
gain,calibration,8,8,10,630,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.012871,0.012871,0.999853,7.136553,0.489286,1,FIT_QUALITY,41.646275,6.625628,
gain,calibration,8,8,11,631,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.969974,-0.030026,0.998888,19.992352,0.338076,1,FIT_QUALITY,41.973061,6.679911,
gain,calibration,8,8,12,632,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.015570,0.015570,0.999888,6.713212,0.438990,1,FIT_QUALITY,41.838917,6.657628,
gain,calibration,8,8,13,633,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.026966,0.026966,0.999878,6.560265,0.577972,1,FIT_QUALITY,41.414364,6.587104,
gain,calibration,8,8,14,634,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.007046,0.007046,0.999650,11.614576,0.639997,1,FIT_QUALITY,41.729198,6.639402,
gain,calibration,8,8,15,635,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.022381,0.022381,0.999897,6.256160,0.495059,1,FIT_QUALITY,41.664471,6.628650,
gain,calibration,8,8,16,636,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.012298,0.012298,0.999853,8.051779,0.505517,1,FIT_QUALITY,41.956451,6.677152,
gain,calibration,8,8,17,637,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.998087,-0.001913,0.999740,10.044476,0.464269,1,FIT_QUALITY,42.335514,6.740119,
gain,calibration,8,8,18,638,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.019075,0.019075,0.999861,8.225077,0.590674,1,FIT_QUALITY,42.143589,6.708238,
gain,calibration,8,8,19,639,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.993427,-0.006573,0.999661,10.574305,0.420322,1,FIT_QUALITY,42.451252,6.759345,
gain,calibration,8,8,20,640,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.950061,-0.049939,0.998371,22.027590,0.440725,1,FIT_QUALITY,42.331001,6.739369,
gain,calibration,8,8,21,641,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.995196,-0.004804,0.999548,14.612728,0.680343,1,FIT_QUALITY,42.122326,6.704706,
gain,calibration,8,8,22,642,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.010969,0.010969,0.999878,10.690190,0.392959,1,FIT_QUALITY,41.693218,6.633425,
gain,calibration,8,8,23,643,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.025642,0.025642,0.999901,6.625779,0.476526,1,FIT_QUALITY,41.108101,6.536230,
gain,calibration,8,8,24,644,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.011829,0.011829,0.999823,8.086489,0.445071,1,FIT_QUALITY,41.720833,6.638012,
gain,calibration,8,8,25,645,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.013851,0.013851,0.999848,7.206196,0.648050,1,NONE,41.641506,6.624835,
gain,calibration,8,8,26,646,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.006655,0.006655,0.999790,10.732821,0.483310,1,FIT_QUALITY,41.796700,6.650615,
gain,calibration,8,8,27,647,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.983371,-0.016629,0.999292,15.161502,0.533659,1,FIT_QUALITY,41.764053,6.645192,
gain,calibration,8,8,28,648,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.026445,0.026445,0.999893,6.202148,0.378252,1,FIT_QUALITY,41.959442,6.677649,
gain,calibration,8,8,29,649,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,0.973459,-0.026541,0.998884,19.694834,0.556536,1,NONE,41.302200,6.568472,
gain,calibration,8,8,30,650,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,nan,1.000000,1.012540,0.012540,0.999839,12.808096,0.473712,1,FIT_QUALITY,40.544590,6.442623,
