stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,11,861,21,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,11,8800,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,42.200047,46.083771,6.717616,-51.388016,299000000.000000,24375000.000000,41.565960,45.208199,6.612286,-50.005116,299000000.000000,24375000.000000,42.405239,48.522945,6.751701,-50.482498,299000000.000000,27625000.000000,41.961948,45.195332,6.678065,-51.502033,299000000.000000,21125000.000000,0.999565,0.999824,30.524050,14.133595,0.995097,0.999846,39.782486,18.378002,-20.056110,-26.997252,-3.240040,-5.038022,1.000577,0.999075,0.000577,-0.000925,-56.640992,-6.859250,43.801086,45.792763,6.983570,-53.851082,299000000.000000,24375000.000000,44.117905,46.233128,7.036197,-53.578075,299000000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,12,862,22,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,12,9600,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.836704,47.673508,6.657260,-50.030552,299000000.000000,34125000.000000,42.293755,47.623207,6.733182,-50.373253,299000000.000000,22750000.000000,41.915802,44.166748,6.670399,-52.769127,299000000.000000,19500000.000000,41.510906,44.144421,6.603141,-51.422546,299000000.000000,19500000.000000,0.999905,0.999841,19.598850,8.793672,0.996565,0.999916,34.717552,16.629339,-21.232643,-27.789675,-5.027602,-6.484256,1.022701,1.007786,0.022701,0.007786,-56.640992,-6.859250,43.876873,46.280724,6.996159,-53.007900,299000000.000000,22750000.000000,42.907146,44.287506,6.835074,-54.022778,299000000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,13,863,23,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,13,10400,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.527225,45.291286,6.605852,-51.208836,299000000.000000,26000000.000000,41.884258,45.561089,6.665160,-51.816021,299000000.000000,24375000.000000,41.146469,43.156967,6.542603,-48.840374,299000000.000000,19500000.000000,41.394375,43.519844,6.583784,-51.232597,299000000.000000,21125000.000000,0.999844,0.999728,20.713923,9.719027,0.994969,0.999858,39.736004,18.807938,-19.958569,-26.590227,-2.290370,-4.936814,0.999669,1.010914,-0.000331,0.010914,-56.640992,-6.859250,43.272060,45.497189,6.895691,-54.073826,299000000.000000,24375000.000000,42.810905,43.518848,6.819088,-52.608837,299000000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,14,864,24,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,14,11200,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,42.016396,44.518814,6.687109,-50.383904,299000000.000000,24375000.000000,42.131626,45.023338,6.706251,-50.794949,299000000.000000,26000000.000000,42.067936,46.804195,6.695671,-51.114784,299000000.000000,34125000.000000,41.995522,44.969093,6.683642,-50.865692,299000000.000000,26000000.000000,0.999623,0.999403,23.456837,15.370857,0.994950,0.999913,38.811081,16.086470,-19.920153,-27.896641,-3.507503,-6.998337,0.998700,1.007134,-0.001300,0.007134,-56.640992,-6.859250,43.918133,44.816612,7.003012,-52.681911,299000000.000000,24375000.000000,43.729034,44.697132,6.971601,-54.306564,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,15,865,25,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,15,12000,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.718170,45.401226,6.637570,-51.098824,299000000.000000,24375000.000000,42.340252,45.604988,6.740906,-51.311974,299000000.000000,24375000.000000,42.139141,44.792488,6.707499,-50.393101,299000000.000000,26000000.000000,42.183205,44.021332,6.714818,-51.639992,299000000.000000,22750000.000000,0.999278,0.998694,25.633186,24.021410,0.996621,0.999856,34.786812,17.712154,-21.142176,-26.923212,-5.820360,-5.525188,1.027118,0.999528,0.027118,-0.000472,-56.640992,-6.859250,43.857910,45.643944,6.993009,-55.116901,299000000.000000,24375000.000000,43.913181,44.609646,7.002190,-52.876785,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,16,866,26,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,16,12800,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.647320,45.387257,6.625801,-53.129986,299000000.000000,19500000.000000,42.328777,45.217720,6.739000,-51.241661,299000000.000000,19500000.000000,41.507530,44.647919,6.602580,-50.924282,299000000.000000,26000000.000000,41.458817,44.852295,6.594488,-50.598904,299000000.000000,26000000.000000,0.999814,0.999536,16.710552,15.637557,0.996091,0.999857,35.755856,18.792910,-20.940819,-26.491203,-4.171296,-4.937918,1.011284,1.011167,0.011284,0.011167,-56.640992,-6.859250,43.632622,45.484768,6.955585,-55.204670,299000000.000000,19500000.000000,43.172707,44.892685,6.879188,-52.817810,299000000.000000,26000000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,17,867,27,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,17,13600,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.699154,44.591515,6.634411,-49.925442,299000000.000000,24375000.000000,41.024673,45.003349,6.522371,-48.586895,299000000.000000,22750000.000000,41.460781,44.467800,6.594814,-50.378895,299000000.000000,21125000.000000,41.538853,44.034298,6.607783,-52.643536,299000000.000000,22750000.000000,0.999885,0.999864,21.773361,9.750182,0.996496,0.999906,35.084442,17.123077,-20.749990,-27.561230,-4.958239,-6.101712,1.035892,1.008223,0.035892,0.008223,-56.640992,-6.859250,42.930016,44.995312,6.838873,-52.462143,299000000.000000,24375000.000000,42.985767,44.333553,6.848135,-54.083099,299000000.000000,21125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,18,868,28,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,18,14400,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.322334,44.968357,6.571816,-50.337177,299000000.000000,27625000.000000,42.192890,47.409016,6.716427,-49.403576,299000000.000000,24375000.000000,41.233128,46.330853,6.556998,-50.667290,299000000.000000,24375000.000000,41.804699,44.725620,6.651944,-51.453907,299000000.000000,26000000.000000,0.999724,0.999838,11.950221,11.865073,0.996143,0.999897,38.992889,17.157169,-20.232176,-27.515818,-3.510154,-6.178943,1.042045,1.008511,0.042045,0.008511,-56.640992,-6.859250,43.741184,46.079617,6.973619,-52.834930,299000000.000000,26000000.000000,43.307396,45.611122,6.901561,-53.712387,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,19,869,29,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,19,15200,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.753433,45.270615,6.643428,-51.063969,299000000.000000,29250000.000000,40.742603,43.325798,6.475516,-49.229736,299000000.000000,21125000.000000,41.728035,44.547394,6.639209,-49.552685,299000000.000000,24375000.000000,42.444210,44.840267,6.758175,-50.573643,299000000.000000,24375000.000000,0.999523,0.999817,25.742798,11.052316,0.995449,0.999848,38.292507,16.913319,-20.337275,-27.688643,-4.677950,-6.609736,1.003442,0.999001,0.003442,-0.000999,-56.640992,-6.859250,42.692413,43.617115,6.799405,-52.845879,299000000.000000,19500000.000000,43.557774,44.875454,6.943152,-52.376740,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,20,870,30,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,20,16000,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.364605,44.860352,6.578838,-51.626545,299000000.000000,27625000.000000,41.989002,45.954063,6.682559,-52.036781,299000000.000000,27625000.000000,41.808933,44.534420,6.652647,-52.006798,299000000.000000,26000000.000000,42.437733,44.306198,6.757099,-52.729988,299000000.000000,26000000.000000,0.999883,0.999728,18.420652,9.742977,0.994961,0.999852,40.118641,18.246956,-19.910767,-26.836025,-4.498721,-5.690420,0.999275,1.011659,-0.000725,0.011659,-56.640992,-6.859250,43.365910,45.597828,6.911281,-55.319328,299000000.000000,27625000.000000,43.948925,44.573841,7.008127,-55.225842,299000000.000000,26000000.000000,nan,nan,nan,nan,1,none
