stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,3,3,7,107,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,10.292693,10.292703,0.999854,6.982613,-3.898023,1.000000,42.623383,6.787938,
offset,calibration,3,3,8,108,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,1.875193,1.872050,0.998991,17.450466,-3.898023,1.000000,42.579170,6.780593,
offset,calibration,3,3,9,109,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,7.708943,7.707630,0.999613,11.146972,-3.898023,1.000000,41.982418,6.681465,
offset,calibration,3,3,10,110,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-7.157307,-7.161219,0.998518,20.879974,-3.898023,1.000000,41.404938,6.585538,
offset,calibration,3,3,11,111,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-14.594807,-14.595690,0.999722,9.512084,-3.898023,1.000000,41.428463,6.589446,
offset,calibration,3,3,12,112,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,1.918943,1.917283,0.999553,11.900552,-3.898023,1.000000,41.867931,6.662447,
offset,calibration,3,3,13,113,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-4.142307,-4.142720,0.999827,7.569952,-3.898023,1.000000,42.001011,6.684554,
offset,calibration,3,3,14,114,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-5.857306,-5.859370,0.999460,12.998404,-3.898023,1.000000,41.348335,6.576136,
offset,calibration,3,3,15,115,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-8.297307,-8.297977,0.999795,8.186717,-3.898023,1.000000,41.246933,6.559291,
offset,calibration,3,3,16,116,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,8.593944,8.591379,0.998919,18.247690,-3.898023,1.000000,42.534626,6.773194,
offset,calibration,3,3,17,117,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,0.823943,0.823660,0.999785,8.444110,-3.898023,1.000000,42.185337,6.715173,
offset,calibration,3,3,18,118,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,6.071444,6.070176,0.999725,9.400298,-3.898023,1.000000,42.331726,6.739490,
offset,calibration,3,3,19,119,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,6.488944,6.484784,0.998377,21.758602,-3.898023,1.000000,41.766472,6.645594,
offset,calibration,3,3,20,120,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-11.724807,-11.724577,0.999745,9.273128,-3.898023,1.000000,41.789146,6.649360,
offset,calibration,3,3,21,121,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,1.457693,1.457696,0.999849,7.114253,-3.898023,1.000000,42.109531,6.702580,
offset,calibration,3,3,22,122,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,5.435194,5.435585,0.999852,7.085891,-3.898023,1.000000,42.297752,6.733846,
offset,calibration,3,3,23,123,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-5.107306,-5.108145,0.999587,11.604413,-3.898023,1.000000,42.114532,6.703411,
offset,calibration,3,3,24,124,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-8.648557,-8.649985,0.999709,9.643603,-3.898023,1.000000,41.995075,6.683568,
offset,calibration,3,3,25,125,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-7.926056,-7.925803,0.999887,6.182581,-3.898023,1.000000,41.656197,6.627275,
offset,calibration,3,3,26,126,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-2.481056,-2.482735,0.999410,13.676800,-3.898023,1.000000,42.210918,6.719422,
offset,calibration,3,3,27,127,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-9.948557,-9.948575,0.999870,6.591743,-3.898023,1.000000,42.032669,6.689813,
offset,calibration,3,3,28,128,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,1.016443,1.016839,0.999897,5.923565,-3.898023,1.000000,42.474388,6.763188,
offset,calibration,3,3,29,129,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-0.003557,-0.003444,0.999842,7.284869,-3.898023,1.000000,42.082458,6.698083,
offset,calibration,3,3,30,130,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,2.864308,1.000000,nan,1.000000,-9.931057,-9.931303,0.999813,7.877831,-3.898023,1.000000,42.299557,6.734146,
offset,calibration,4,4,1,131,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,6.795193,6.792794,0.999009,17.510757,-3.374720,1.000000,41.650356,6.626305,
offset,calibration,4,4,2,132,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-3.309807,-3.310000,0.999865,6.714551,-3.374720,1.000000,41.806023,6.652164,
offset,calibration,4,4,3,133,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-2.831057,-2.831870,0.999773,8.608616,-3.374720,1.000000,41.789734,6.649458,
offset,calibration,4,4,4,134,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,1.490193,1.487410,0.999140,16.208447,-3.374720,1.000000,41.495575,6.600594,
offset,calibration,4,4,5,135,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-6.859807,-6.860938,0.999753,8.932955,-3.374720,1.000000,42.410370,6.752553,
offset,calibration,4,4,6,136,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-5.502306,-5.502809,0.999738,9.291732,-3.374720,1.000000,42.279518,6.730817,
offset,calibration,4,4,7,137,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-16.802307,-16.806423,0.997896,24.801384,-3.374720,1.000000,42.003113,6.684903,
offset,calibration,4,4,8,138,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-11.099807,-11.099755,0.999887,6.144073,-3.374720,1.000000,41.384937,6.582216,
offset,calibration,4,4,9,139,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,4.148943,4.145359,0.998512,21.038946,-3.374720,1.000000,41.983654,6.681670,
offset,calibration,4,4,10,140,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,3.510193,3.508841,0.999588,11.492372,-3.374720,1.000000,41.698353,6.634278,
offset,calibration,4,4,11,141,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,10.588943,10.588498,0.999812,7.886676,-3.374720,1.000000,41.939785,6.674383,
offset,calibration,4,4,12,142,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-1.037307,-1.039911,0.998732,19.748632,-3.374720,1.000000,41.371658,6.580010,
offset,calibration,4,4,13,143,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-9.169806,-9.171423,0.999651,10.525728,-3.374720,1.000000,41.913780,6.670063,
