sample_index,adc_code,ifc_vpp,sweep_index
178,233,1.7,4
179,-103,1.7,4
180,515,1.7,4
181,-24,1.7,4
182,174,1.7,4
183,-16,1.7,4
184,115,1.7,4
185,-142,1.7,4
186,166,1.7,4
187,-155,1.7,4
188,79,1.7,4
189,-158,1.7,4
190,170,1.7,4
191,-156,1.7,4
192,135,1.7,4
193,-42,1.7,4
194,214,1.7,4
195,17,1.7,4
196,126,1.7,4
197,-71,1.7,4
198,122,1.7,4
199,-101,1.7,4
200,375,1.7,4
201,-125,1.7,4
202,145,1.7,4
203,-199,1.7,4
204,172,1.7,4
205,-22,1.7,4
206,115,1.7,4
207,-70,1.7,4
208,262,1.7,4
209,-47,1.7,4
210,141,1.7,4
211,-55,1.7,4
212,92,1.7,4
213,-137,1.7,4
214,93,1.7,4
215,-490,1.7,4
216,139,1.7,4
217,-93,1.7,4
218,211,1.7,4
219,-120,1.7,4
220,262,1.7,4
221,0,1.7,4
222,193,1.7,4
223,-54,1.7,4
224,405,1.7,4
225,-67,1.7,4
226,84,1.7,4
227,-213,1.7,4
228,118,1.7,4
229,-89,1.7,4
230,235,1.7,4
231,-106,1.7,4
232,187,1.7,4
233,-35,1.7,4
234,218,1.7,4
235,-65,1.7,4
236,235,1.7,4
237,-110,1.7,4
238,85,1.7,4
239,-146,1.7,4
240,127,1.7,4
241,-176,1.7,4
242,40,1.7,4
243,-146,1.7,4
244,218,1.7,4
245,-66,1.7,4
246,258,1.7,4
247,59,1.7,4
248,234,1.7,4
249,-43,1.7,4
250,26,1.7,4
251,-135,1.7,4
252,86,1.7,4
253,-161,1.7,4
254,107,1.7,4
255,-235,1.7,4
256,192,1.7,4
257,-94,1.7,4
258,166,1.7,4
259,7,1.7,4
260,194,1.7,4
261,-12,1.7,4
262,227,1.7,4
263,-119,1.7,4
264,65,1.7,4
265,-218,1.7,4
266,187,1.7,4
267,-437,1.7,4
268,185,1.7,4
269,-166,1.7,4
270,192,1.7,4
271,-36,1.7,4
272,252,1.7,4
273,-39,1.7,4
274,207,1.7,4
275,-74,1.7,4
276,174,1.7,4
277,-103,1.7,4
278,140,1.7,4
279,-175,1.7,4
280,112,1.7,4
281,-191,1.7,4
282,152,1.7,4
283,12,1.7,4
284,291,1.7,4
285,-84,1.7,4
286,233,1.7,4
287,31,1.7,4
288,149,1.7,4
289,-25,1.7,4
290,63,1.7,4
291,-190,1.7,4
292,55,1.7,4
293,-177,1.7,4
294,161,1.7,4
295,-108,1.7,4
296,158,1.7,4
297,-102,1.7,4
298,267,1.7,4
299,-10,1.7,4
300,269,1.7,4
301,-76,1.7,4
302,84,1.7,4
303,-106,1.7,4
304,147,1.7,4
305,-137,1.7,4
306,67,1.7,4
307,-245,1.7,4
308,171,1.7,4
309,-71,1.7,4
310,256,1.7,4
311,-17,1.7,4
312,188,1.7,4
313,7,1.7,4
314,106,1.7,4
315,-83,1.7,4
316,75,1.7,4
317,-418,1.7,4
318,142,1.7,4
319,-194,1.7,4
320,106,1.7,4
321,-133,1.7,4
322,136,1.7,4
323,-55,1.7,4
324,260,1.7,4
325,-62,1.7,4
326,183,1.7,4
327,-51,1.7,4
328,178,1.7,4
329,-101,1.7,4
330,164,1.7,4
331,-199,1.7,4
332,424,1.7,4
333,-163,1.7,4
334,108,1.7,4
335,-138,1.7,4
336,301,1.7,4
337,-41,1.7,4
338,173,1.7,4
339,-95,1.7,4
340,219,1.7,4
341,-54,1.7,4
342,177,1.7,4
343,-201,1.7,4
344,417,1.7,4
345,-180,1.7,4
346,353,1.7,4
347,-132,1.7,4
348,225,1.7,4
349,-17,1.7,4
350,248,1.7,4
351,-102,1.7,4
352,173,1.7,4
353,-62,1.7,4
354,133,1.7,4
355,-14,1.7,4
356,72,1.7,4
357,-139,1.7,4
358,144,1.7,4
359,-202,1.7,4
360,166,1.7,4
361,-87,1.7,4
362,270,1.7,4
363,-103,1.7,4
364,215,1.7,4
365,-82,1.7,4
366,223,1.7,4
367,-19,1.7,4
368,109,1.7,4
369,-139,1.7,4
370,130,1.7,4
371,-172,1.7,4
372,68,1.7,4
373,-86,1.7,4
374,192,1.7,4
375,-36,1.7,4
376,471,1.7,4
377,-19,1.7,4
378,294,1.7,4
379,-89,1.7,4
380,63,1.7,4
381,-72,1.7,4
382,51,1.7,4
383,-124,1.7,4
384,131,1.7,4
385,-196,1.7,4
386,181,1.7,4
387,-109,1.7,4
388,551,1.7,4
389,-47,1.7,4
390,223,1.7,4
391,48,1.7,4
392,203,1.7,4
393,-54,1.7,4
394,145,1.7,4
395,-100,1.7,4
396,122,1.7,4
397,-78,1.7,4
398,172,1.7,4
399,-93,1.7,4
400,485,1.7,4
401,-77,1.7,4
402,241,1.7,4
403,-75,1.7,4
404,288,1.7,4
405,-8,1.7,4
406,130,1.7,4
407,-102,1.7,4
408,50,1.7,4
409,-142,1.7,4
410,175,1.7,4
411,-154,1.7,4
412,92,1.7,4
413,-96,1.7,4
414,190,1.7,4
415,-42,1.7,4
416,181,1.7,4
417,-55,1.7,4
418,158,1.7,4
419,-89,1.7,4
420,131,1.7,4
421,-170,1.7,4
422,85,1.7,4
423,-129,1.7,4
424,126,1.7,4
425,-233,1.7,4
426,446,1.7,4
427,-25,1.7,4
428,229,1.7,4
429,-60,1.7,4
430,275,1.7,4
431,-77,1.7,4
432,194,1.7,4
433,-53,1.7,4
434,3,1.7,4
435,-172,1.7,4
436,124,1.7,4
437,-200,1.7,4
438,87,1.7,4
439,-98,1.7,4
440,559,1.7,4
441,-55,1.7,4
442,283,1.7,4
443,-15,1.7,4
444,145,1.7,4
445,-111,1.7,4
446,194,1.7,4
447,-59,1.7,4
448,129,1.7,4
449,-224,1.7,4
450,126,1.7,4
451,-117,1.7,4
452,185,1.7,4
453,-156,1.7,4
454,206,1.7,4
455,-91,1.7,4
456,536,1.7,4
457,16,1.7,4
458,-170,1.7,4
459,-116,1.7,4
460,72,1.7,4
461,-179,1.7,4
462,85,1.7,4
463,-157,1.7,4
464,208,1.7,4
465,-148,1.7,4
466,242,1.7,4
467,-33,1.7,4
468,257,1.7,4
469,-94,1.7,4
470,173,1.7,4
471,-80,1.7,4
472,442,1.7,4
473,-215,1.7,4
474,109,1.7,4
475,-119,1.7,4
476,143,1.7,4
477,-127,1.7,4
478,203,1.7,4
479,-161,1.7,4
480,181,1.7,4
481,-66,1.7,4
482,174,1.7,4
483,-48,1.7,4
484,141,1.7,4
485,-49,1.7,4
486,62,1.7,4
487,-130,1.7,4
488,127,1.7,4
489,-153,1.7,4
490,132,1.7,4
491,-139,1.7,4
492,175,1.7,4
493,-28,1.7,4
494,205,1.7,4
495,-2,1.7,4
496,192,1.7,4
497,-25,1.7,4
498,95,1.7,4
499,-162,1.7,4
500,116,1.7,4
501,-66,1.7,4
502,21,1.7,4
503,-117,1.7,4
504,216,1.7,4
505,-145,1.7,4
506,486,1.7,4
507,-53,1.7,4
508,150,1.7,4
509,15,1.7,4
510,250,1.7,4
511,-140,1.7,4
512,48,1.7,4
513,-116,1.7,4
514,142,1.7,4
515,-126,1.7,4
516,73,1.7,4
517,-453,1.7,4
518,220,1.7,4
519,-36,1.7,4
520,212,1.7,4
521,20,1.7,4
522,177,1.7,4
523,-133,1.7,4
524,168,1.7,4
525,-54,1.7,4
526,108,1.7,4
527,-194,1.7,4
528,75,1.7,4
529,-87,1.7,4
530,173,1.7,4
531,-132,1.7,4
532,250,1.7,4
533,-40,1.7,4
534,299,1.7,4
535,-70,1.7,4
536,107,1.7,4
537,-67,1.7,4
538,152,1.7,4
539,-188,1.7,4
540,107,1.7,4
541,-246,1.7,4
542,204,1.7,4
543,-112,1.7,4
544,203,1.7,4
545,-43,1.7,4
546,276,1.7,4
547,-111,1.7,4
548,123,1.7,4
549,-47,1.7,4
550,130,1.7,4
551,-39,1.7,4
552,-11,1.7,4
553,-249,1.7,4
554,105,1.7,4
555,-170,1.7,4
556,120,1.7,4
557,-91,1.7,4
558,266,1.7,4
559,-61,1.7,4
560,179,1.7,4
561,-7,1.7,4
562,225,1.7,4
563,-55,1.7,4
564,66,1.7,4
565,-121,1.7,4
566,108,1.7,4
567,-129,1.7,4
568,118,1.7,4
569,-216,1.7,4
570,218,1.7,4
571,-47,1.7,4
572,174,1.7,4
573,-35,1.7,4
574,218,1.7,4
575,-45,1.7,4
576,106,1.7,4
577,-126,1.7,4
578,21,1.7,4
579,-115,1.7,4
580,119,1.7,4
581,-187,1.7,4
582,158,1.7,4
583,-66,1.7,4
584,226,1.7,4
585,-35,1.7,4
586,277,1.7,4
587,-68,1.7,4
588,131,1.7,4
589,-46,1.7,4
590,130,1.7,4
591,-134,1.7,4
592,33,1.7,4
593,-114,1.7,4
594,187,1.7,4
595,-146,1.7,4
596,333,1.7,4
597,-131,1.7,4
598,486,1.7,4
599,-25,1.7,4
600,175,1.7,4
601,-137,1.7,4
602,125,1.7,4
603,-68,1.7,4
604,110,1.7,4
605,-168,1.7,4
606,72,1.7,4
607,-162,1.7,4
608,141,1.7,4
609,-86,1.7,4
610,195,1.7,4
611,-19,1.7,4
612,181,1.7,4
613,-83,1.7,4
614,215,1.7,4
615,-98,1.7,4
616,104,1.7,4
617,-98,1.7,4
618,66,1.7,4
619,-195,1.7,4
620,94,1.7,4
621,-122,1.7,4
622,158,1.7,4
623,-55,1.7,4
624,192,1.7,4
625,-82,1.7,4
626,101,1.7,4
627,-107,1.7,4
628,180,1.7,4
629,-88,1.7,4
630,352,1.7,4
631,-112,1.7,4
632,120,1.7,4
633,-476,1.7,4
634,180,1.7,4
635,-113,1.7,4
636,496,1.7,4
637,-56,1.7,4
638,200,1.7,4
639,-4,1.7,4
640,266,1.7,4
641,-141,1.7,4
642,363,1.7,4
643,-94,1.7,4
644,60,1.7,4
645,-248,1.7,4
646,173,1.7,4
647,-184,1.7,4
648,148,1.7,4
649,-84,1.7,4
650,174,1.7,4
651,-8,1.7,4
652,273,1.7,4
653,-39,1.7,4
654,426,1.7,4
655,-73,1.7,4
656,38,1.7,4
657,-226,1.7,4
658,227,1.7,4
659,-126,1.7,4
660,397,1.7,4
661,-184,1.7,4
662,265,1.7,4
663,-106,1.7,4
664,171,1.7,4
665,11,1.7,4
666,217,1.7,4
667,-57,1.7,4
668,102,1.7,4
669,-164,1.7,4
670,114,1.7,4
671,-90,1.7,4
672,106,1.7,4
673,-139,1.7,4
674,147,1.7,4
675,-23,1.7,4
676,300,1.7,4
677,-60,1.7,4
678,295,1.7,4
679,-48,1.7,4
680,393,1.7,4
681,-65,1.7,4
682,128,1.7,4
683,-200,1.7,4
684,139,1.7,4
685,-162,1.7,4
686,138,1.7,4
687,-113,1.7,4
688,208,1.7,4
689,-43,1.7,4
690,231,1.7,4
691,-53,1.7,4
692,176,1.7,4
693,-117,1.7,4
694,81,1.7,4
695,-180,1.7,4
696,5,1.7,4
697,-163,1.7,4
698,206,1.7,4
699,-57,1.7,4
700,212,1.7,4
701,-121,1.7,4
702,169,1.7,4
703,-8,1.7,4
704,183,1.7,4
705,-31,1.7,4
706,77,1.7,4
707,-141,1.7,4
708,24,1.7,4
709,-166,1.7,4
710,123,1.7,4
711,-198,1.7,4
712,250,1.7,4
713,-124,1.7,4
714,118,1.7,4
715,-4,1.7,4
716,225,1.7,4
717,-40,1.7,4
718,243,1.7,4
719,-56,1.7,4
720,99,1.7,4
721,-96,1.7,4
722,101,1.7,4
723,-190,1.7,4
724,429,1.7,4
725,-112,1.7,4
726,151,1.7,4
727,-25,1.7,4
728,257,1.7,4
729,27,1.7,4
730,215,1.7,4
731,-78,1.7,4
732,112,1.7,4
733,-95,1.7,4
734,68,1.7,4
735,-172,1.7,4
736,89,1.7,4
737,-223,1.7,4
738,144,1.7,4
739,-22,1.7,4
740,251,1.7,4
741,-95,1.7,4
742,167,1.7,4
743,-51,1.7,4
744,136,1.7,4
745,-115,1.7,4
746,103,1.7,4
747,-108,1.7,4
748,83,1.7,4
749,-476,1.7,4
750,144,1.7,4
751,-130,1.7,4
752,141,1.7,4
753,-93,1.7,4
754,291,1.7,4
755,1,1.7,4
756,250,1.7,4
757,-40,1.7,4
758,95,1.7,4
759,-142,1.7,4
760,100,1.7,4
761,-111,1.7,4
762,140,1.7,4
763,-205,1.7,4
764,73,1.7,4
765,-72,1.7,4
766,173,1.7,4
767,-94,1.7,4
768,207,1.7,4
769,-92,1.7,4
770,114,1.7,4
771,-50,1.7,4
772,145,1.7,4
773,-176,1.7,4
774,27,1.7,4
775,-172,1.7,4
776,98,1.7,4
777,-48,1.7,4
778,463,1.7,4
779,-83,1.7,4
780,222,1.7,4
781,-51,1.7,4
782,160,1.7,4
783,-21,1.7,4
784,122,1.7,4
785,-114,1.7,4
786,342,1.7,4
787,-185,1.7,4
788,135,1.7,4
789,-85,1.7,4
790,105,1.7,4
791,-165,1.7,4
792,191,1.7,4
793,1,1.7,4
794,247,1.7,4
795,-47,1.7,4
796,211,1.7,4
797,-87,1.7,4
798,41,1.7,4
799,-74,1.7,4
800,89,1.7,4
801,-172,1.7,4
802,142,1.7,4
803,-212,1.7,4
804,167,1.7,4
805,-77,1.7,4
806,277,1.7,4
807,-67,1.7,4
808,197,1.7,4
809,14,1.7,4
810,512,1.7,4
811,-98,1.7,4
812,-165,1.7,4
813,-175,1.7,4
814,367,1.7,4
815,-178,1.7,4
816,189,1.7,4
817,-242,1.7,4
818,408,1.7,4
819,49,1.7,4
820,302,1.7,4
821,-50,1.7,4
822,106,1.7,4
823,-54,1.7,4
824,93,1.7,4
825,-103,1.7,4
826,77,1.7,4
827,-221,1.7,4
828,153,1.7,4
829,-180,1.7,4
830,167,1.7,4
831,-51,1.7,4
832,250,1.7,4
833,-32,1.7,4
834,231,1.7,4
835,-53,1.7,4
836,95,1.7,4
837,-48,1.7,4
838,167,1.7,4
839,-238,1.7,4
840,87,1.7,4
841,-142,1.7,4
842,160,1.7,4
843,-180,1.7,4
844,209,1.7,4
845,-96,1.7,4
846,263,1.7,4
847,-39,1.7,4
848,152,1.7,4
849,-79,1.7,4
850,214,1.7,4
851,-179,1.7,4
852,56,1.7,4
853,-181,1.7,4
854,461,1.7,4
855,-201,1.7,4
856,224,1.7,4
857,-118,1.7,4
858,261,1.7,4
859,-37,1.7,4
860,549,1.7,4
861,22,1.7,4
862,196,1.7,4
863,-119,1.7,4
864,107,1.7,4
865,-162,1.7,4
866,62,1.7,4
867,-159,1.7,4
868,130,1.7,4
869,-167,1.7,4
870,214,1.7,4
871,-44,1.7,4
872,177,1.7,4
873,-39,1.7,4
874,243,1.7,4
875,16,1.7,4
876,134,1.7,4
877,-124,1.7,4
878,6,1.7,4
879,-93,1.7,4
880,112,1.7,4
881,-171,1.7,4
882,449,1.7,4
883,-89,1.7,4
884,544,1.7,4
885,-107,1.7,4
886,511,1.7,4
887,-76,1.7,4
888,125,1.7,4
889,-441,1.7,4
890,167,1.7,4
891,-203,1.7,4
892,112,1.7,4
893,-191,1.7,4
894,152,1.7,4
895,-137,1.7,4
896,536,1.7,4
897,-112,1.7,4
898,255,1.7,4
899,-100,1.7,4
900,245,1.7,4
901,-76,1.7,4
902,193,1.7,4
903,-167,1.7,4
904,60,1.7,4
905,-193,1.7,4
906,154,1.7,4
907,-190,1.7,4
908,129,1.7,4
909,-84,1.7,4
910,287,1.7,4
911,33,1.7,4
912,290,1.7,4
913,-55,1.7,4
914,171,1.7,4
915,-42,1.7,4
916,99,1.7,4
917,-114,1.7,4
918,84,1.7,4
919,-212,1.7,4
920,149,1.7,4
921,-48,1.7,4
922,210,1.7,4
923,-122,1.7,4
924,185,1.7,4
925,30,1.7,4
926,540,1.7,4
927,-77,1.7,4
928,138,1.7,4
929,-126,1.7,4
930,140,1.7,4
931,-156,1.7,4
932,26,1.7,4
933,-207,1.7,4
934,138,1.7,4
935,-134,1.7,4
936,272,1.7,4
937,-51,1.7,4
938,219,1.7,4
939,-85,1.7,4
940,144,1.7,4
941,-28,1.7,4
942,100,1.7,4
943,-122,1.7,4
944,114,1.7,4
945,-167,1.7,4
946,128,1.7,4
947,-129,1.7,4
948,100,1.7,4
949,-161,1.7,4
950,222,1.7,4
951,18,1.7,4
952,241,1.7,4
953,-64,1.7,4
954,68,1.7,4
955,-108,1.7,4
956,84,1.7,4
957,-192,1.7,4
958,127,1.7,4
959,-76,1.7,4
960,138,1.7,4
961,-208,1.7,4
962,214,1.7,4
963,33,1.7,4
964,221,1.7,4
965,-65,1.7,4
966,158,1.7,4
967,-75,1.7,4
968,96,1.7,4
969,-113,1.7,4
970,38,1.7,4
971,-188,1.7,4
972,193,1.7,4
973,-203,1.7,4
974,256,1.7,4
975,-24,1.7,4
976,507,1.7,4
977,-68,1.7,4
978,559,1.7,4
979,-25,1.7,4
980,-163,1.7,4
981,-208,1.7,4
982,48,1.7,4
983,-118,1.7,4
984,55,1.7,4
985,-248,1.7,4
986,122,1.7,4
987,-99,1.7,4
988,125,1.7,4
989,51,1.7,4
990,165,1.7,4
991,-59,1.7,4
992,211,1.7,4
993,-65,1.7,4
994,132,1.7,4
995,-88,1.7,4
996,134,1.7,4
997,-215,1.7,4
998,86,1.7,4
999,-419,1.7,4
1000,185,1.7,4
1001,-19,1.7,4
1002,177,1.7,4
1003,-43,1.7,4
1004,174,1.7,4
1005,-93,1.7,4
1006,127,1.7,4
1007,-130,1.7,4
1008,87,1.7,4
1009,-89,1.7,4
1010,150,1.7,4
1011,-182,1.7,4
1012,211,1.7,4
1013,-136,1.7,4
1014,222,1.7,4
1015,88,1.7,4
1016,219,1.7,4
1017,-67,1.7,4
1018,462,1.7,4
1019,-73,1.7,4
1020,175,1.7,4
1021,-149,1.7,4
1022,47,1.7,4
1023,-208,1.7,4
1024,97,1.7,4
1025,-182,1.7,4
1026,135,1.7,4
1027,-65,1.7,4
1028,249,1.7,4
1029,-79,1.7,4
1030,279,1.7,4
1031,-59,1.7,4
1032,153,1.7,4
1033,-68,1.7,4
1034,84,1.7,4
1035,-148,1.7,4
1036,68,1.7,4
1037,-96,1.7,4
1038,144,1.7,4
1039,-153,1.7,4
1040,330,1.7,4
1041,7,1.7,4
1042,155,1.7,4
1043,-111,1.7,4
1044,219,1.7,4
1045,8,1.7,4
1046,398,1.7,4
1047,-456,1.7,4
1048,87,1.7,4
1049,-211,1.7,4
1050,47,1.7,4
1051,-65,1.7,4
1052,211,1.7,4
1053,-101,1.7,4
1054,211,1.7,4
1055,-56,1.7,4
1056,244,1.7,4
1057,-11,1.7,4
1058,104,1.7,4
1059,-188,1.7,4
1060,190,1.7,4
1061,-200,1.7,4
1062,90,1.7,4
1063,-217,1.7,4
1064,111,1.7,4
1065,-132,1.7,4
1066,265,1.7,4
1067,-74,1.7,4
1068,559,1.7,4
1069,-25,1.7,4
1070,140,1.7,4
1071,-106,1.7,4
1072,135,1.7,4
1073,-168,1.7,4
1074,354,1.7,4
1075,-146,1.7,4
1076,79,1.7,4
1077,-199,1.7,4
1078,161,1.7,4
1079,-103,1.7,4
1080,263,1.7,4
1081,-60,1.7,4
1082,195,1.7,4
1083,-10,1.7,4
1084,117,1.7,4
1085,-101,1.7,4
1086,174,1.7,4
1087,-186,1.7,4
1088,111,1.7,4
1089,-174,1.7,4
1090,139,1.7,4
1091,-168,1.7,4
1092,303,1.7,4
1093,-81,1.7,4
1094,174,1.7,4
1095,-25,1.7,4
1096,172,1.7,4
1097,-38,1.7,4
1098,140,1.7,4
1099,-161,1.7,4
1100,68,1.7,4
1101,-181,1.7,4
1102,125,1.7,4
1103,-194,1.7,4
1104,122,1.7,4
1105,-158,1.7,4
1106,253,1.7,4
1107,7,1.7,4
1108,144,1.7,4
1109,-80,1.7,4
1110,182,1.7,4
1111,-127,1.7,4
1112,104,1.7,4
1113,-80,1.7,4
1114,387,1.7,4
1115,-179,1.7,4
1116,157,1.7,4
1117,-36,1.7,4
1118,123,1.7,4
1119,-98,1.7,4
1120,290,1.7,4
1121,9,1.7,4
1122,150,1.7,4
1123,-102,1.7,4
1124,135,1.7,4
1125,-151,1.7,4
1126,131,1.7,4
1127,-212,1.7,4
1128,108,1.7,4
1129,-418,1.7,4
1130,217,1.7,4
1131,-82,1.7,4
1132,195,1.7,4
1133,-34,1.7,4
1134,160,1.7,4
1135,-88,1.7,4
1136,145,1.7,4
1137,-66,1.7,4
1138,102,1.7,4
1139,-138,1.7,4
1140,41,1.7,4
1141,-139,1.7,4
1142,134,1.7,4
1143,-202,1.7,4
1144,296,1.7,4
1145,-44,1.7,4
1146,233,1.7,4
1147,52,1.7,4
1148,227,1.7,4
1149,-66,1.7,4
1150,154,1.7,4
1151,-137,1.7,4
1152,88,1.7,4
1153,-210,1.7,4
1154,137,1.7,4
1155,-63,1.7,4
1156,187,1.7,4
1157,-152,1.7,4
1158,213,1.7,4
1159,-29,1.7,4
1160,158,1.7,4
1161,-24,1.7,4
1162,446,1.7,4
1163,-162,1.7,4
1164,117,1.7,4
1165,-67,1.7,4
1166,157,1.7,4
1167,-249,1.7,4
1168,34,1.7,4
1169,-117,1.7,4
1170,263,1.7,4
1171,2,1.7,4
1172,286,1.7,4
1173,12,1.7,4
1174,154,1.7,4
1175,-94,1.7,4
1176,172,1.7,4
1177,-144,1.7,4
1178,67,1.7,4
1179,-107,1.7,4
1180,47,1.7,4
1181,-178,1.7,4
1182,215,1.7,4
1183,-3,1.7,4
1184,246,1.7,4
1185,-28,1.7,4
1186,129,1.7,4
1187,-135,1.7,4
1188,144,1.7,4
1189,-120,1.7,4
1190,158,1.7,4
1191,-101,1.7,4
1192,91,1.7,4
1193,-223,1.7,4
1194,179,1.7,4
1195,-181,1.7,4
1196,235,1.7,4
1197,-1,1.7,4
1198,239,1.7,4
1199,-76,1.7,4
1200,178,1.7,4
1201,-94,1.7,4
1202,61,1.7,4
1203,-200,1.7,4
1204,419,1.7,4
1205,-106,1.7,4
1206,147,1.7,4
1207,-173,1.7,4
1208,186,1.7,4
1209,-142,1.7,4
1210,258,1.7,4
1211,-39,1.7,4
1212,283,1.7,4
1213,12,1.7,4
1214,162,1.7,4
1215,-118,1.7,4
1216,173,1.7,4
1217,-223,1.7,4
1218,377,1.7,4
1219,-170,1.7,4
1220,169,1.7,4
1221,-148,1.7,4
1222,204,1.7,4
1223,-104,1.7,4
1224,259,1.7,4
1225,-6,1.7,4
1226,271,1.7,4
1227,-90,1.7,4
1228,128,1.7,4
1229,-187,1.7,4
1230,148,1.7,4
1231,-169,1.7,4
1232,117,1.7,4
1233,-215,1.7,4
1234,132,1.7,4
1235,-62,1.7,4
1236,196,1.7,4
1237,-80,1.7,4
1238,272,1.7,4
1239,61,1.7,4
1240,136,1.7,4
1241,-104,1.7,4
1242,115,1.7,4
1243,-85,1.7,4
1244,125,1.7,4
1245,-191,1.7,4
1246,88,1.7,4
1247,-80,1.7,4
1248,206,1.7,4
1249,-101,1.7,4
1250,187,1.7,4
1251,-28,1.7,4
1252,244,1.7,4
1253,-47,1.7,4
1254,100,1.7,4
1255,-68,1.7,4
1256,115,1.7,4
1257,-221,1.7,4
1258,72,1.7,4
1259,-185,1.7,4
1260,113,1.7,4
1261,-91,1.7,4
1262,217,1.7,4
1263,-89,1.7,4
1264,270,1.7,4
1265,55,1.7,4
1266,102,1.7,4
1267,-151,1.7,4
1268,67,1.7,4
1269,-104,1.7,4
1270,110,1.7,4
1271,-210,1.7,4
1272,420,1.7,4
1273,-214,1.7,4
1274,212,1.7,4
1275,-13,1.7,4
1276,204,1.7,4
1277,-92,1.7,4
1278,242,1.7,4
1279,-47,1.7,4
1280,380,1.7,4
1281,-171,1.7,4
1282,146,1.7,4
1283,-184,1.7,4
1284,114,1.7,4
1285,-180,1.7,4
1286,441,1.7,4
1287,-137,1.7,4
1288,252,1.7,4
1289,-59,1.7,4
1290,216,1.7,4
1291,-16,1.7,4
1292,157,1.7,4
1293,-109,1.7,4
1294,181,1.7,4
1295,-119,1.7,4
1296,131,1.7,4
1297,-244,1.7,4
1298,139,1.7,4
1299,-112,1.7,4
1300,243,1.7,4
1301,-155,1.7,4
