sample_index,adc_code,ifc_vpp,sweep_index
220,196,1.47,6
221,-48,1.47,6
222,183,1.47,6
223,-109,1.47,6
224,79,1.47,6
225,-161,1.47,6
226,22,1.47,6
227,-209,1.47,6
228,52,1.47,6
229,-248,1.47,6
230,102,1.47,6
231,-107,1.47,6
232,199,1.47,6
233,-53,1.47,6
234,160,1.47,6
235,44,1.47,6
236,168,1.47,6
237,-81,1.47,6
238,14,1.47,6
239,-220,1.47,6
240,69,1.47,6
241,-301,1.47,6
242,83,1.47,6
243,-178,1.47,6
244,219,1.47,6
245,-77,1.47,6
246,219,1.47,6
247,-23,1.47,6
248,218,1.47,6
249,-90,1.47,6
250,125,1.47,6
251,-192,1.47,6
252,52,1.47,6
253,-209,1.47,6
254,106,1.47,6
255,-154,1.47,6
256,172,1.47,6
257,-111,1.47,6
258,208,1.47,6
259,-39,1.47,6
260,181,1.47,6
261,-10,1.47,6
262,132,1.47,6
263,-97,1.47,6
264,61,1.47,6
265,-213,1.47,6
266,51,1.47,6
267,-240,1.47,6
268,78,1.47,6
269,-221,1.47,6
270,157,1.47,6
271,-109,1.47,6
272,191,1.47,6
273,-52,1.47,6
274,146,1.47,6
275,-67,1.47,6
276,97,1.47,6
277,-119,1.47,6
278,42,1.47,6
279,-236,1.47,6
280,95,1.47,6
281,-148,1.47,6
282,149,1.47,6
283,-127,1.47,6
284,216,1.47,6
285,-20,1.47,6
286,180,1.47,6
287,1,1.47,6
288,96,1.47,6
289,-133,1.47,6
290,101,1.47,6
291,-182,1.47,6
292,77,1.47,6
293,-208,1.47,6
294,56,1.47,6
295,-148,1.47,6
296,179,1.47,6
297,-113,1.47,6
298,167,1.47,6
299,-85,1.47,6
300,166,1.47,6
301,-98,1.47,6
302,113,1.47,6
303,-163,1.47,6
304,106,1.47,6
305,-177,1.47,6
306,85,1.47,6
307,-182,1.47,6
308,115,1.47,6
309,-155,1.47,6
310,250,1.47,6
311,-42,1.47,6
312,200,1.47,6
313,-70,1.47,6
314,193,1.47,6
315,-102,1.47,6
316,79,1.47,6
317,-184,1.47,6
318,63,1.47,6
319,-213,1.47,6
320,108,1.47,6
321,-209,1.47,6
322,144,1.47,6
323,-46,1.47,6
324,204,1.47,6
325,-7,1.47,6
326,147,1.47,6
327,-41,1.47,6
328,85,1.47,6
329,-187,1.47,6
330,29,1.47,6
331,-229,1.47,6
332,96,1.47,6
333,-231,1.47,6
334,156,1.47,6
335,-174,1.47,6
336,259,1.47,6
337,-103,1.47,6
338,210,1.47,6
339,-66,1.47,6
340,144,1.47,6
341,-118,1.47,6
342,11,1.47,6
343,-181,1.47,6
344,83,1.47,6
345,-224,1.47,6
346,58,1.47,6
347,-164,1.47,6
348,131,1.47,6
349,-38,1.47,6
350,209,1.47,6
351,8,1.47,6
352,191,1.47,6
353,-60,1.47,6
354,55,1.47,6
355,-125,1.47,6
356,26,1.47,6
357,-205,1.47,6
358,70,1.47,6
359,-175,1.47,6
360,134,1.47,6
361,-130,1.47,6
362,260,1.47,6
363,-53,1.47,6
364,258,1.47,6
365,-88,1.47,6
366,136,1.47,6
367,-145,1.47,6
368,122,1.47,6
369,-201,1.47,6
370,69,1.47,6
371,-195,1.47,6
372,141,1.47,6
373,-248,1.47,6
374,121,1.47,6
375,-123,1.47,6
376,268,1.47,6
377,-20,1.47,6
378,209,1.47,6
379,-148,1.47,6
380,150,1.47,6
381,-200,1.47,6
382,43,1.47,6
383,-234,1.47,6
384,77,1.47,6
385,-214,1.47,6
386,148,1.47,6
387,-220,1.47,6
388,226,1.47,6
389,-103,1.47,6
390,178,1.47,6
391,-73,1.47,6
392,125,1.47,6
393,-120,1.47,6
394,85,1.47,6
395,-183,1.47,6
396,70,1.47,6
397,-290,1.47,6
398,57,1.47,6
399,-253,1.47,6
400,148,1.47,6
401,-132,1.47,6
402,198,1.47,6
403,-43,1.47,6
404,188,1.47,6
405,-30,1.47,6
406,128,1.47,6
407,-143,1.47,6
408,54,1.47,6
409,-231,1.47,6
410,34,1.47,6
411,-181,1.47,6
412,115,1.47,6
413,-112,1.47,6
414,145,1.47,6
415,-31,1.47,6
416,188,1.47,6
417,-51,1.47,6
418,123,1.47,6
419,-31,1.47,6
420,98,1.47,6
421,-242,1.47,6
422,85,1.47,6
423,-227,1.47,6
424,71,1.47,6
425,-166,1.47,6
426,168,1.47,6
427,-59,1.47,6
428,219,1.47,6
429,-18,1.47,6
430,203,1.47,6
431,-33,1.47,6
432,97,1.47,6
433,-148,1.47,6
434,92,1.47,6
435,-234,1.47,6
436,54,1.47,6
437,-282,1.47,6
438,167,1.47,6
439,-130,1.47,6
440,210,1.47,6
441,-95,1.47,6
442,182,1.47,6
443,-14,1.47,6
444,98,1.47,6
445,-69,1.47,6
446,74,1.47,6
447,-158,1.47,6
448,74,1.47,6
449,-182,1.47,6
450,121,1.47,6
451,-164,1.47,6
452,184,1.47,6
453,-113,1.47,6
454,197,1.47,6
455,-19,1.47,6
456,182,1.47,6
457,-37,1.47,6
458,112,1.47,6
459,-228,1.47,6
460,47,1.47,6
461,-249,1.47,6
462,45,1.47,6
463,-223,1.47,6
464,133,1.47,6
465,-151,1.47,6
466,206,1.47,6
467,-83,1.47,6
468,233,1.47,6
469,-47,1.47,6
470,167,1.47,6
471,-71,1.47,6
472,71,1.47,6
473,-176,1.47,6
474,100,1.47,6
475,-193,1.47,6
476,139,1.47,6
477,-143,1.47,6
478,163,1.47,6
479,-39,1.47,6
480,200,1.47,6
481,-26,1.47,6
482,204,1.47,6
483,-68,1.47,6
484,140,1.47,6
485,-135,1.47,6
486,97,1.47,6
487,-192,1.47,6
488,82,1.47,6
489,-226,1.47,6
490,113,1.47,6
491,-153,1.47,6
492,146,1.47,6
493,-65,1.47,6
494,258,1.47,6
495,-10,1.47,6
496,163,1.47,6
497,-52,1.47,6
498,52,1.47,6
499,-135,1.47,6
500,59,1.47,6
501,-210,1.47,6
502,69,1.47,6
503,-215,1.47,6
504,223,1.47,6
505,-158,1.47,6
506,229,1.47,6
507,-92,1.47,6
508,248,1.47,6
509,-79,1.47,6
510,109,1.47,6
511,-151,1.47,6
512,39,1.47,6
513,-211,1.47,6
514,70,1.47,6
515,-213,1.47,6
516,157,1.47,6
517,-126,1.47,6
518,165,1.47,6
519,-41,1.47,6
520,226,1.47,6
521,-35,1.47,6
522,218,1.47,6
523,-89,1.47,6
524,112,1.47,6
525,-124,1.47,6
526,85,1.47,6
527,-176,1.47,6
528,140,1.47,6
529,-161,1.47,6
530,251,1.47,6
531,-93,1.47,6
532,187,1.47,6
533,-29,1.47,6
534,194,1.47,6
535,-14,1.47,6
536,110,1.47,6
537,-140,1.47,6
538,76,1.47,6
539,-207,1.47,6
540,121,1.47,6
541,-168,1.47,6
542,146,1.47,6
543,-118,1.47,6
544,194,1.47,6
545,-134,1.47,6
546,222,1.47,6
547,-61,1.47,6
548,188,1.47,6
549,-28,1.47,6
550,65,1.47,6
551,-70,1.47,6
552,67,1.47,6
553,-152,1.47,6
554,103,1.47,6
555,-165,1.47,6
556,127,1.47,6
557,-151,1.47,6
558,213,1.47,6
559,-115,1.47,6
560,192,1.47,6
561,-76,1.47,6
562,167,1.47,6
563,-92,1.47,6
564,57,1.47,6
565,-181,1.47,6
566,69,1.47,6
567,-233,1.47,6
568,97,1.47,6
569,-135,1.47,6
570,155,1.47,6
571,-49,1.47,6
572,233,1.47,6
573,-23,1.47,6
574,211,1.47,6
575,-128,1.47,6
576,97,1.47,6
577,-236,1.47,6
578,47,1.47,6
579,-156,1.47,6
580,115,1.47,6
581,-153,1.47,6
582,105,1.47,6
583,-89,1.47,6
584,231,1.47,6
585,-64,1.47,6
586,241,1.47,6
587,12,1.47,6
588,151,1.47,6
589,-76,1.47,6
590,46,1.47,6
591,-158,1.47,6
592,75,1.47,6
593,-183,1.47,6
594,151,1.47,6
595,-146,1.47,6
596,262,1.47,6
597,-77,1.47,6
598,201,1.47,6
599,-72,1.47,6
600,225,1.47,6
601,-110,1.47,6
602,96,1.47,6
603,-192,1.47,6
604,48,1.47,6
605,-209,1.47,6
606,36,1.47,6
607,-180,1.47,6
608,145,1.47,6
609,-107,1.47,6
610,218,1.47,6
611,-40,1.47,6
612,187,1.47,6
613,-86,1.47,6
614,105,1.47,6
615,-114,1.47,6
616,-74,1.47,6
617,-161,1.47,6
618,52,1.47,6
619,-207,1.47,6
620,114,1.47,6
621,-180,1.47,6
622,233,1.47,6
623,-70,1.47,6
624,202,1.47,6
625,-16,1.47,6
626,198,1.47,6
627,-100,1.47,6
628,38,1.47,6
629,-157,1.47,6
630,26,1.47,6
631,-178,1.47,6
632,102,1.47,6
633,-216,1.47,6
634,158,1.47,6
635,-147,1.47,6
636,201,1.47,6
637,-25,1.47,6
638,222,1.47,6
639,-17,1.47,6
640,139,1.47,6
641,-94,1.47,6
642,114,1.47,6
643,-235,1.47,6
644,81,1.47,6
645,-201,1.47,6
646,118,1.47,6
647,-153,1.47,6
648,237,1.47,6
649,-76,1.47,6
650,250,1.47,6
651,-45,1.47,6
652,169,1.47,6
653,-106,1.47,6
654,94,1.47,6
655,-230,1.47,6
656,72,1.47,6
657,-228,1.47,6
658,23,1.47,6
659,-156,1.47,6
660,162,1.47,6
661,-99,1.47,6
662,161,1.47,6
663,-39,1.47,6
664,228,1.47,6
665,-79,1.47,6
666,112,1.47,6
667,-134,1.47,6
668,77,1.47,6
669,-164,1.47,6
670,60,1.47,6
671,-214,1.47,6
672,124,1.47,6
673,-138,1.47,6
674,216,1.47,6
675,-104,1.47,6
676,220,1.47,6
677,-54,1.47,6
678,187,1.47,6
679,-76,1.47,6
680,123,1.47,6
681,-144,1.47,6
682,34,1.47,6
683,-203,1.47,6
684,40,1.47,6
685,-163,1.47,6
686,185,1.47,6
687,-108,1.47,6
688,260,1.47,6
689,-49,1.47,6
690,190,1.47,6
691,-80,1.47,6
692,137,1.47,6
693,-107,1.47,6
694,91,1.47,6
695,-159,1.47,6
696,82,1.47,6
697,-177,1.47,6
698,113,1.47,6
699,-143,1.47,6
700,175,1.47,6
701,-133,1.47,6
702,199,1.47,6
703,-62,1.47,6
704,225,1.47,6
705,-66,1.47,6
706,130,1.47,6
707,-82,1.47,6
708,116,1.47,6
709,-194,1.47,6
710,63,1.47,6
711,-202,1.47,6
712,173,1.47,6
713,-123,1.47,6
714,237,1.47,6
715,-72,1.47,6
716,198,1.47,6
717,2,1.47,6
718,159,1.47,6
719,-77,1.47,6
720,47,1.47,6
721,-193,1.47,6
722,10,1.47,6
723,-233,1.47,6
724,92,1.47,6
725,-147,1.47,6
726,235,1.47,6
727,-56,1.47,6
728,250,1.47,6
729,-6,1.47,6
730,213,1.47,6
731,-49,1.47,6
732,165,1.47,6
733,-147,1.47,6
734,48,1.47,6
735,-266,1.47,6
736,23,1.47,6
737,-241,1.47,6
738,168,1.47,6
739,-180,1.47,6
740,145,1.47,6
741,-77,1.47,6
742,241,1.47,6
743,-64,1.47,6
744,120,1.47,6
745,-75,1.47,6
746,93,1.47,6
747,-177,1.47,6
748,47,1.47,6
749,-182,1.47,6
750,88,1.47,6
751,-156,1.47,6
752,206,1.47,6
753,-38,1.47,6
754,248,1.47,6
755,5,1.47,6
756,178,1.47,6
757,-70,1.47,6
758,77,1.47,6
759,-178,1.47,6
760,69,1.47,6
761,-250,1.47,6
762,103,1.47,6
763,-226,1.47,6
764,156,1.47,6
765,-165,1.47,6
766,172,1.47,6
767,-31,1.47,6
768,238,1.47,6
769,-99,1.47,6
770,126,1.47,6
771,-72,1.47,6
772,102,1.47,6
773,-182,1.47,6
774,70,1.47,6
775,-187,1.47,6
776,125,1.47,6
777,-126,1.47,6
778,168,1.47,6
779,-119,1.47,6
780,195,1.47,6
781,-70,1.47,6
782,184,1.47,6
783,-55,1.47,6
784,137,1.47,6
785,-96,1.47,6
786,32,1.47,6
787,-198,1.47,6
788,78,1.47,6
789,-222,1.47,6
790,143,1.47,6
791,-173,1.47,6
792,186,1.47,6
793,-89,1.47,6
794,209,1.47,6
795,-69,1.47,6
796,138,1.47,6
797,-91,1.47,6
798,56,1.47,6
799,-178,1.47,6
800,66,1.47,6
801,-248,1.47,6
802,96,1.47,6
803,-228,1.47,6
804,148,1.47,6
805,-123,1.47,6
806,197,1.47,6
807,-18,1.47,6
808,188,1.47,6
809,-29,1.47,6
810,169,1.47,6
811,-116,1.47,6
812,67,1.47,6
813,-193,1.47,6
814,34,1.47,6
815,-169,1.47,6
816,133,1.47,6
817,-139,1.47,6
818,167,1.47,6
819,-76,1.47,6
820,221,1.47,6
821,-59,1.47,6
822,154,1.47,6
823,-97,1.47,6
824,89,1.47,6
825,-141,1.47,6
826,96,1.47,6
827,-188,1.47,6
828,131,1.47,6
829,-231,1.47,6
830,216,1.47,6
831,-142,1.47,6
832,266,1.47,6
833,-41,1.47,6
834,201,1.47,6
835,-46,1.47,6
836,151,1.47,6
837,-151,1.47,6
838,104,1.47,6
839,-225,1.47,6
840,81,1.47,6
841,-234,1.47,6
842,107,1.47,6
843,-179,1.47,6
844,200,1.47,6
845,-114,1.47,6
846,177,1.47,6
847,-78,1.47,6
848,235,1.47,6
849,-85,1.47,6
850,62,1.47,6
851,-173,1.47,6
852,70,1.47,6
853,-163,1.47,6
854,122,1.47,6
855,-250,1.47,6
856,121,1.47,6
857,-156,1.47,6
858,189,1.47,6
859,-52,1.47,6
860,156,1.47,6
861,-24,1.47,6
862,106,1.47,6
863,-92,1.47,6
864,28,1.47,6
865,-207,1.47,6
866,31,1.47,6
867,-221,1.47,6
868,107,1.47,6
869,-164,1.47,6
870,146,1.47,6
871,-106,1.47,6
872,245,1.47,6
873,-74,1.47,6
874,189,1.47,6
875,-113,1.47,6
876,87,1.47,6
877,-138,1.47,6
878,61,1.47,6
879,-188,1.47,6
880,37,1.47,6
881,-203,1.47,6
882,178,1.47,6
883,-193,1.47,6
884,185,1.47,6
885,-115,1.47,6
886,203,1.47,6
887,-60,1.47,6
888,99,1.47,6
889,-120,1.47,6
890,30,1.47,6
891,-178,1.47,6
892,31,1.47,6
893,-215,1.47,6
894,114,1.47,6
895,-173,1.47,6
896,183,1.47,6
897,-43,1.47,6
898,231,1.47,6
899,-12,1.47,6
900,164,1.47,6
901,-85,1.47,6
902,78,1.47,6
903,-162,1.47,6
904,-2,1.47,6
905,-214,1.47,6
906,33,1.47,6
907,-166,1.47,6
908,161,1.47,6
909,-90,1.47,6
910,224,1.47,6
911,-37,1.47,6
912,170,1.47,6
913,-85,1.47,6
914,100,1.47,6
915,-147,1.47,6
916,14,1.47,6
917,-246,1.47,6
918,30,1.47,6
919,-270,1.47,6
920,140,1.47,6
921,-176,1.47,6
922,220,1.47,6
923,-78,1.47,6
924,188,1.47,6
925,-26,1.47,6
926,119,1.47,6
927,-146,1.47,6
928,63,1.47,6
929,-182,1.47,6
930,71,1.47,6
931,-187,1.47,6
932,94,1.47,6
933,-222,1.47,6
934,161,1.47,6
935,-123,1.47,6
936,227,1.47,6
937,-40,1.47,6
938,168,1.47,6
939,-69,1.47,6
940,118,1.47,6
941,-150,1.47,6
942,105,1.47,6
943,-273,1.47,6
944,49,1.47,6
945,-270,1.47,6
946,116,1.47,6
947,-159,1.47,6
948,176,1.47,6
949,-74,1.47,6
950,186,1.47,6
951,-48,1.47,6
952,160,1.47,6
953,-54,1.47,6
954,102,1.47,6
955,-155,1.47,6
956,58,1.47,6
957,-209,1.47,6
958,107,1.47,6
959,-217,1.47,6
960,152,1.47,6
961,-101,1.47,6
962,217,1.47,6
963,-81,1.47,6
964,195,1.47,6
965,-23,1.47,6
966,144,1.47,6
967,-75,1.47,6
968,55,1.47,6
969,-156,1.47,6
970,32,1.47,6
971,-185,1.47,6
972,153,1.47,6
973,-204,1.47,6
974,191,1.47,6
975,-112,1.47,6
976,214,1.47,6
977,-50,1.47,6
978,185,1.47,6
979,-98,1.47,6
980,54,1.47,6
981,-140,1.47,6
982,-64,1.47,6
983,-220,1.47,6
984,90,1.47,6
985,-153,1.47,6
986,145,1.47,6
987,-114,1.47,6
988,197,1.47,6
989,-80,1.47,6
990,190,1.47,6
991,-73,1.47,6
992,179,1.47,6
993,-129,1.47,6
994,130,1.47,6
995,-199,1.47,6
996,63,1.47,6
997,-193,1.47,6
998,157,1.47,6
999,-173,1.47,6
1000,138,1.47,6
1001,-65,1.47,6
1002,219,1.47,6
1003,-3,1.47,6
1004,177,1.47,6
1005,-53,1.47,6
1006,40,1.47,6
1007,-120,1.47,6
1008,66,1.47,6
1009,-214,1.47,6
1010,89,1.47,6
1011,-200,1.47,6
1012,113,1.47,6
1013,-113,1.47,6
1014,187,1.47,6
1015,-35,1.47,6
1016,234,1.47,6
1017,-12,1.47,6
1018,137,1.47,6
1019,-55,1.47,6
1020,29,1.47,6
1021,-144,1.47,6
1022,20,1.47,6
1023,-180,1.47,6
1024,95,1.47,6
1025,-137,1.47,6
1026,151,1.47,6
1027,-107,1.47,6
1028,175,1.47,6
1029,-67,1.47,6
1030,161,1.47,6
1031,-83,1.47,6
1032,136,1.47,6
1033,-124,1.47,6
1034,84,1.47,6
1035,-162,1.47,6
1036,49,1.47,6
1037,-206,1.47,6
1038,128,1.47,6
1039,-168,1.47,6
1040,222,1.47,6
1041,-93,1.47,6
1042,213,1.47,6
1043,-43,1.47,6
1044,185,1.47,6
1045,-61,1.47,6
1046,90,1.47,6
1047,-154,1.47,6
1048,59,1.47,6
1049,-242,1.47,6
1050,81,1.47,6
1051,-197,1.47,6
1052,176,1.47,6
1053,-83,1.47,6
1054,262,1.47,6
1055,-51,1.47,6
1056,139,1.47,6
1057,-77,1.47,6
1058,105,1.47,6
1059,-144,1.47,6
1060,60,1.47,6
1061,-173,1.47,6
1062,51,1.47,6
1063,-192,1.47,6
1064,147,1.47,6
1065,-220,1.47,6
1066,170,1.47,6
1067,-73,1.47,6
1068,265,1.47,6
1069,-127,1.47,6
1070,191,1.47,6
1071,-136,1.47,6
1072,78,1.47,6
1073,-182,1.47,6
1074,93,1.47,6
1075,-207,1.47,6
1076,121,1.47,6
1077,-128,1.47,6
1078,192,1.47,6
1079,-118,1.47,6
1080,244,1.47,6
1081,-72,1.47,6
1082,241,1.47,6
1083,-86,1.47,6
1084,86,1.47,6
1085,-213,1.47,6
1086,31,1.47,6
1087,-239,1.47,6
1088,36,1.47,6
1089,-196,1.47,6
1090,140,1.47,6
1091,-131,1.47,6
1092,167,1.47,6
1093,-101,1.47,6
1094,242,1.47,6
1095,-95,1.47,6
1096,111,1.47,6
1097,-156,1.47,6
1098,79,1.47,6
1099,-200,1.47,6
1100,34,1.47,6
1101,-303,1.47,6
1102,46,1.47,6
1103,-156,1.47,6
1104,147,1.47,6
1105,-68,1.47,6
1106,185,1.47,6
1107,3,1.47,6
1108,147,1.47,6
1109,-40,1.47,6
1110,82,1.47,6
1111,-141,1.47,6
1112,75,1.47,6
1113,-171,1.47,6
1114,93,1.47,6
1115,-227,1.47,6
1116,131,1.47,6
1117,-142,1.47,6
1118,237,1.47,6
1119,-36,1.47,6
1120,216,1.47,6
1121,-88,1.47,6
1122,164,1.47,6
1123,-131,1.47,6
1124,121,1.47,6
1125,-209,1.47,6
1126,94,1.47,6
1127,-240,1.47,6
1128,85,1.47,6
1129,-182,1.47,6
1130,156,1.47,6
1131,-114,1.47,6
1132,256,1.47,6
1133,-46,1.47,6
1134,204,1.47,6
1135,-15,1.47,6
1136,135,1.47,6
1137,-117,1.47,6
1138,39,1.47,6
1139,-193,1.47,6
1140,21,1.47,6
1141,-192,1.47,6
1142,121,1.47,6
1143,-139,1.47,6
1144,187,1.47,6
1145,-75,1.47,6
1146,183,1.47,6
1147,-1,1.47,6
1148,174,1.47,6
1149,-52,1.47,6
1150,99,1.47,6
1151,-149,1.47,6
1152,12,1.47,6
1153,-204,1.47,6
1154,103,1.47,6
1155,-142,1.47,6
1156,197,1.47,6
1157,-86,1.47,6
1158,248,1.47,6
1159,-46,1.47,6
1160,170,1.47,6
1161,-97,1.47,6
1162,129,1.47,6
1163,-164,1.47,6
1164,70,1.47,6
1165,-227,1.47,6
1166,21,1.47,6
1167,-222,1.47,6
1168,136,1.47,6
1169,-205,1.47,6
1170,196,1.47,6
1171,-99,1.47,6
1172,265,1.47,6
1173,-93,1.47,6
1174,227,1.47,6
1175,-129,1.47,6
1176,100,1.47,6
1177,-211,1.47,6
1178,66,1.47,6
1179,-203,1.47,6
1180,124,1.47,6
1181,-177,1.47,6
1182,159,1.47,6
1183,-84,1.47,6
1184,179,1.47,6
1185,6,1.47,6
1186,141,1.47,6
1187,-12,1.47,6
1188,170,1.47,6
1189,-81,1.47,6
1190,70,1.47,6
1191,-236,1.47,6
1192,88,1.47,6
1193,-235,1.47,6
1194,131,1.47,6
1195,-196,1.47,6
1196,216,1.47,6
1197,-60,1.47,6
1198,190,1.47,6
1199,-73,1.47,6
1200,199,1.47,6
1201,-49,1.47,6
1202,121,1.47,6
1203,-127,1.47,6
1204,70,1.47,6
1205,-241,1.47,6
1206,110,1.47,6
1207,-193,1.47,6
1208,159,1.47,6
1209,-88,1.47,6
1210,155,1.47,6
1211,-45,1.47,6
1212,230,1.47,6
1213,-68,1.47,6
1214,183,1.47,6
1215,-111,1.47,6
1216,20,1.47,6
1217,-175,1.47,6
1218,43,1.47,6
1219,-254,1.47,6
1220,106,1.47,6
1221,-166,1.47,6
1222,204,1.47,6
1223,-40,1.47,6
1224,249,1.47,6
1225,-36,1.47,6
1226,128,1.47,6
1227,-48,1.47,6
1228,50,1.47,6
1229,-83,1.47,6
1230,28,1.47,6
1231,-186,1.47,6
1232,93,1.47,6
1233,-227,1.47,6
1234,145,1.47,6
1235,-151,1.47,6
1236,211,1.47,6
1237,-60,1.47,6
1238,184,1.47,6
1239,-51,1.47,6
1240,133,1.47,6
1241,-92,1.47,6
1242,75,1.47,6
1243,-153,1.47,6
1244,90,1.47,6
1245,-188,1.47,6
1246,101,1.47,6
1247,-193,1.47,6
1248,175,1.47,6
1249,-111,1.47,6
1250,174,1.47,6
1251,-46,1.47,6
1252,150,1.47,6
1253,-48,1.47,6
1254,51,1.47,6
1255,-143,1.47,6
1256,26,1.47,6
1257,-235,1.47,6
1258,43,1.47,6
1259,-165,1.47,6
1260,165,1.47,6
1261,-64,1.47,6
1262,228,1.47,6
1263,-36,1.47,6
1264,206,1.47,6
1265,-25,1.47,6
1266,178,1.47,6
1267,-68,1.47,6
1268,81,1.47,6
1269,-188,1.47,6
1270,75,1.47,6
1271,-282,1.47,6
1272,162,1.47,6
1273,-124,1.47,6
1274,216,1.47,6
1275,-62,1.47,6
1276,267,1.47,6
1277,-26,1.47,6
1278,260,1.47,6
1279,-71,1.47,6
1280,59,1.47,6
1281,-177,1.47,6
1282,25,1.47,6
1283,-186,1.47,6
1284,43,1.47,6
1285,-171,1.47,6
1286,170,1.47,6
1287,-94,1.47,6
1288,242,1.47,6
1289,-68,1.47,6
1290,189,1.47,6
1291,-46,1.47,6
1292,128,1.47,6
1293,-149,1.47,6
1294,61,1.47,6
1295,-201,1.47,6
1296,72,1.47,6
1297,-218,1.47,6
1298,133,1.47,6
1299,-192,1.47,6
