sample_index,adc_code,ifc_vpp,sweep_index
194,219,1.36,7
195,-120,1.36,7
196,262,1.36,7
197,-41,1.36,7
198,293,1.36,7
199,-21,1.36,7
200,229,1.36,7
201,-77,1.36,7
202,93,1.36,7
203,-177,1.36,7
204,98,1.36,7
205,-216,1.36,7
206,114,1.36,7
207,-219,1.36,7
208,240,1.36,7
209,-36,1.36,7
210,216,1.36,7
211,-69,1.36,7
212,244,1.36,7
213,-10,1.36,7
214,118,1.36,7
215,-142,1.36,7
216,-5,1.36,7
217,-191,1.36,7
218,80,1.36,7
219,-238,1.36,7
220,196,1.36,7
221,-187,1.36,7
222,308,1.36,7
223,-61,1.36,7
224,201,1.36,7
225,-71,1.36,7
226,143,1.36,7
227,-111,1.36,7
228,53,1.36,7
229,-210,1.36,7
230,71,1.36,7
231,-206,1.36,7
232,103,1.36,7
233,-151,1.36,7
234,202,1.36,7
235,-141,1.36,7
236,258,1.36,7
237,29,1.36,7
238,195,1.36,7
239,-77,1.36,7
240,160,1.36,7
241,-153,1.36,7
242,73,1.36,7
243,-167,1.36,7
244,109,1.36,7
245,-182,1.36,7
246,68,1.36,7
247,-176,1.36,7
248,246,1.36,7
249,-38,1.36,7
250,373,1.36,7
251,-69,1.36,7
252,136,1.36,7
253,-27,1.36,7
254,133,1.36,7
255,-211,1.36,7
256,106,1.36,7
257,-254,1.36,7
258,156,1.36,7
259,-181,1.36,7
260,145,1.36,7
261,-72,1.36,7
262,184,1.36,7
263,-113,1.36,7
264,266,1.36,7
265,-100,1.36,7
266,168,1.36,7
267,-166,1.36,7
268,63,1.36,7
269,-232,1.36,7
270,63,1.36,7
271,-253,1.36,7
272,141,1.36,7
273,-124,1.36,7
274,202,1.36,7
275,-47,1.36,7
276,237,1.36,7
277,-26,1.36,7
278,165,1.36,7
279,-83,1.36,7
280,87,1.36,7
281,-258,1.36,7
282,28,1.36,7
283,-281,1.36,7
284,226,1.36,7
285,-183,1.36,7
286,135,1.36,7
287,-64,1.36,7
288,255,1.36,7
289,-64,1.36,7
290,273,1.36,7
291,-26,1.36,7
292,189,1.36,7
293,-141,1.36,7
294,13,1.36,7
295,-198,1.36,7
296,89,1.36,7
297,-210,1.36,7
298,163,1.36,7
299,-120,1.36,7
300,304,1.36,7
301,-38,1.36,7
302,188,1.36,7
303,-62,1.36,7
304,192,1.36,7
305,-124,1.36,7
306,57,1.36,7
307,-209,1.36,7
308,81,1.36,7
309,-221,1.36,7
310,113,1.36,7
311,-283,1.36,7
312,284,1.36,7
313,-58,1.36,7
314,242,1.36,7
315,-35,1.36,7
316,206,1.36,7
317,-29,1.36,7
318,254,1.36,7
319,-150,1.36,7
320,3,1.36,7
321,-241,1.36,7
322,64,1.36,7
323,-206,1.36,7
324,155,1.36,7
325,-203,1.36,7
326,173,1.36,7
327,-100,1.36,7
328,238,1.36,7
329,-31,1.36,7
330,210,1.36,7
331,-59,1.36,7
332,100,1.36,7
333,-135,1.36,7
334,39,1.36,7
335,-221,1.36,7
336,118,1.36,7
337,-162,1.36,7
338,270,1.36,7
339,-50,1.36,7
340,238,1.36,7
341,-8,1.36,7
342,155,1.36,7
343,4,1.36,7
344,127,1.36,7
345,-98,1.36,7
346,71,1.36,7
347,-213,1.36,7
348,71,1.36,7
349,-213,1.36,7
350,138,1.36,7
351,-174,1.36,7
352,211,1.36,7
353,-41,1.36,7
354,238,1.36,7
355,-5,1.36,7
356,204,1.36,7
357,-74,1.36,7
358,93,1.36,7
359,-133,1.36,7
360,63,1.36,7
361,-398,1.36,7
362,119,1.36,7
363,-176,1.36,7
364,196,1.36,7
365,-142,1.36,7
366,227,1.36,7
367,-43,1.36,7
368,180,1.36,7
369,-29,1.36,7
370,161,1.36,7
371,-109,1.36,7
372,54,1.36,7
373,-180,1.36,7
374,68,1.36,7
375,-248,1.36,7
376,62,1.36,7
377,-141,1.36,7
378,265,1.36,7
379,-55,1.36,7
380,240,1.36,7
381,7,1.36,7
382,211,1.36,7
383,-38,1.36,7
384,127,1.36,7
385,-161,1.36,7
386,86,1.36,7
387,-209,1.36,7
388,115,1.36,7
389,-240,1.36,7
390,165,1.36,7
391,-76,1.36,7
392,236,1.36,7
393,-62,1.36,7
394,226,1.36,7
395,-34,1.36,7
396,145,1.36,7
397,-134,1.36,7
398,75,1.36,7
399,-186,1.36,7
400,95,1.36,7
401,-256,1.36,7
402,151,1.36,7
403,-218,1.36,7
404,159,1.36,7
405,-115,1.36,7
406,158,1.36,7
407,-48,1.36,7
408,185,1.36,7
409,-81,1.36,7
410,-14,1.36,7
411,-215,1.36,7
412,97,1.36,7
413,-202,1.36,7
414,73,1.36,7
415,-165,1.36,7
416,143,1.36,7
417,-170,1.36,7
418,264,1.36,7
419,-9,1.36,7
420,195,1.36,7
421,-37,1.36,7
422,140,1.36,7
423,-87,1.36,7
424,17,1.36,7
425,-193,1.36,7
426,59,1.36,7
427,-236,1.36,7
428,104,1.36,7
429,-254,1.36,7
430,257,1.36,7
431,-51,1.36,7
432,259,1.36,7
433,-36,1.36,7
434,220,1.36,7
435,-118,1.36,7
436,112,1.36,7
437,-185,1.36,7
438,87,1.36,7
439,-293,1.36,7
440,100,1.36,7
441,-393,1.36,7
442,178,1.36,7
443,-107,1.36,7
444,247,1.36,7
445,-71,1.36,7
446,262,1.36,7
447,-4,1.36,7
448,117,1.36,7
449,-115,1.36,7
450,26,1.36,7
451,-204,1.36,7
452,23,1.36,7
453,-224,1.36,7
454,96,1.36,7
455,-165,1.36,7
456,218,1.36,7
457,-88,1.36,7
458,213,1.36,7
459,14,1.36,7
460,208,1.36,7
461,-49,1.36,7
462,142,1.36,7
463,-148,1.36,7
464,17,1.36,7
465,-230,1.36,7
466,106,1.36,7
467,-187,1.36,7
468,179,1.36,7
469,-100,1.36,7
470,195,1.36,7
471,-47,1.36,7
472,176,1.36,7
473,-63,1.36,7
474,211,1.36,7
475,-41,1.36,7
476,34,1.36,7
477,-233,1.36,7
478,25,1.36,7
479,-178,1.36,7
480,225,1.36,7
481,-163,1.36,7
482,132,1.36,7
483,-92,1.36,7
484,214,1.36,7
485,-18,1.36,7
486,267,1.36,7
487,-85,1.36,7
488,141,1.36,7
489,-130,1.36,7
490,189,1.36,7
491,-231,1.36,7
492,18,1.36,7
493,-221,1.36,7
494,227,1.36,7
495,-118,1.36,7
496,187,1.36,7
497,-145,1.36,7
498,209,1.36,7
499,-86,1.36,7
500,115,1.36,7
501,-249,1.36,7
502,131,1.36,7
503,-103,1.36,7
504,39,1.36,7
505,-256,1.36,7
506,130,1.36,7
507,-166,1.36,7
508,164,1.36,7
509,-93,1.36,7
510,199,1.36,7
511,-7,1.36,7
512,225,1.36,7
513,-113,1.36,7
514,99,1.36,7
515,-165,1.36,7
516,50,1.36,7
517,-281,1.36,7
518,118,1.36,7
519,-208,1.36,7
520,160,1.36,7
521,-90,1.36,7
522,212,1.36,7
523,-73,1.36,7
524,260,1.36,7
525,-12,1.36,7
526,113,1.36,7
527,-59,1.36,7
528,114,1.36,7
529,-155,1.36,7
530,112,1.36,7
531,-202,1.36,7
532,72,1.36,7
533,-164,1.36,7
534,189,1.36,7
535,-60,1.36,7
536,175,1.36,7
537,-65,1.36,7
538,205,1.36,7
539,-69,1.36,7
540,99,1.36,7
541,-172,1.36,7
542,91,1.36,7
543,-211,1.36,7
544,68,1.36,7
545,-214,1.36,7
546,107,1.36,7
547,-120,1.36,7
548,195,1.36,7
549,-71,1.36,7
550,276,1.36,7
551,-59,1.36,7
552,144,1.36,7
553,-126,1.36,7
554,75,1.36,7
555,-166,1.36,7
556,46,1.36,7
557,-194,1.36,7
558,84,1.36,7
559,-131,1.36,7
560,229,1.36,7
561,-75,1.36,7
562,242,1.36,7
563,16,1.36,7
564,227,1.36,7
565,-4,1.36,7
566,141,1.36,7
567,-113,1.36,7
568,6,1.36,7
569,-414,1.36,7
570,59,1.36,7
571,-223,1.36,7
572,83,1.36,7
573,-183,1.36,7
574,183,1.36,7
575,-102,1.36,7
576,221,1.36,7
577,-64,1.36,7
578,158,1.36,7
579,-6,1.36,7
580,103,1.36,7
581,-323,1.36,7
582,48,1.36,7
583,-204,1.36,7
584,133,1.36,7
585,-214,1.36,7
586,235,1.36,7
587,-100,1.36,7
588,277,1.36,7
589,0,1.36,7
590,171,1.36,7
591,-52,1.36,7
592,126,1.36,7
593,-195,1.36,7
594,49,1.36,7
595,-177,1.36,7
596,55,1.36,7
597,-274,1.36,7
598,155,1.36,7
599,-76,1.36,7
600,269,1.36,7
601,-110,1.36,7
602,306,1.36,7
603,-12,1.36,7
604,137,1.36,7
605,-117,1.36,7
606,129,1.36,7
607,-203,1.36,7
608,42,1.36,7
609,-267,1.36,7
610,98,1.36,7
611,-227,1.36,7
612,207,1.36,7
613,-115,1.36,7
614,233,1.36,7
615,-90,1.36,7
616,272,1.36,7
617,7,1.36,7
618,180,1.36,7
619,-100,1.36,7
620,78,1.36,7
621,-166,1.36,7
622,86,1.36,7
623,-219,1.36,7
624,127,1.36,7
625,-174,1.36,7
626,255,1.36,7
627,-69,1.36,7
628,249,1.36,7
629,-49,1.36,7
630,200,1.36,7
631,-107,1.36,7
632,86,1.36,7
633,-145,1.36,7
634,34,1.36,7
635,-208,1.36,7
636,137,1.36,7
637,-194,1.36,7
638,144,1.36,7
639,-124,1.36,7
640,263,1.36,7
641,15,1.36,7
642,165,1.36,7
643,-22,1.36,7
644,148,1.36,7
645,-85,1.36,7
646,26,1.36,7
647,-182,1.36,7
648,36,1.36,7
649,-255,1.36,7
650,92,1.36,7
651,-170,1.36,7
652,253,1.36,7
653,-50,1.36,7
654,202,1.36,7
655,5,1.36,7
656,156,1.36,7
657,-57,1.36,7
658,96,1.36,7
659,-137,1.36,7
660,82,1.36,7
661,-264,1.36,7
662,48,1.36,7
663,-250,1.36,7
664,167,1.36,7
665,-135,1.36,7
666,220,1.36,7
667,37,1.36,7
668,217,1.36,7
669,-77,1.36,7
670,143,1.36,7
671,-122,1.36,7
672,91,1.36,7
673,-231,1.36,7
674,38,1.36,7
675,-206,1.36,7
676,91,1.36,7
677,-172,1.36,7
678,282,1.36,7
679,-90,1.36,7
680,226,1.36,7
681,7,1.36,7
682,156,1.36,7
683,-44,1.36,7
684,68,1.36,7
685,-129,1.36,7
686,46,1.36,7
687,-290,1.36,7
688,85,1.36,7
689,-196,1.36,7
690,144,1.36,7
691,-54,1.36,7
692,186,1.36,7
693,-68,1.36,7
694,259,1.36,7
695,-75,1.36,7
696,147,1.36,7
697,-141,1.36,7
698,128,1.36,7
699,-145,1.36,7
700,-5,1.36,7
701,-245,1.36,7
702,80,1.36,7
703,-297,1.36,7
704,193,1.36,7
705,-56,1.36,7
706,204,1.36,7
707,-39,1.36,7
708,162,1.36,7
709,-103,1.36,7
710,102,1.36,7
711,-166,1.36,7
712,97,1.36,7
713,-204,1.36,7
714,62,1.36,7
715,-259,1.36,7
716,196,1.36,7
717,-162,1.36,7
718,289,1.36,7
719,-59,1.36,7
720,233,1.36,7
721,-39,1.36,7
722,116,1.36,7
723,-168,1.36,7
724,100,1.36,7
725,-315,1.36,7
726,34,1.36,7
727,-291,1.36,7
728,196,1.36,7
729,-194,1.36,7
730,167,1.36,7
731,-20,1.36,7
732,227,1.36,7
733,-17,1.36,7
734,130,1.36,7
735,-84,1.36,7
736,159,1.36,7
737,-198,1.36,7
738,39,1.36,7
739,-205,1.36,7
740,119,1.36,7
741,-175,1.36,7
742,192,1.36,7
743,-137,1.36,7
744,206,1.36,7
745,-95,1.36,7
746,243,1.36,7
747,-17,1.36,7
748,114,1.36,7
749,-148,1.36,7
750,20,1.36,7
751,-183,1.36,7
752,104,1.36,7
753,-242,1.36,7
754,85,1.36,7
755,-153,1.36,7
756,279,1.36,7
757,-8,1.36,7
758,199,1.36,7
759,-60,1.36,7
760,292,1.36,7
761,-94,1.36,7
762,43,1.36,7
763,-141,1.36,7
764,57,1.36,7
765,-219,1.36,7
766,121,1.36,7
767,-210,1.36,7
768,241,1.36,7
769,-109,1.36,7
770,271,1.36,7
771,-37,1.36,7
772,286,1.36,7
773,-77,1.36,7
774,161,1.36,7
775,-160,1.36,7
776,106,1.36,7
777,-211,1.36,7
778,74,1.36,7
779,-176,1.36,7
780,176,1.36,7
781,-184,1.36,7
782,153,1.36,7
783,-61,1.36,7
784,260,1.36,7
785,-65,1.36,7
786,167,1.36,7
787,-75,1.36,7
788,147,1.36,7
789,-135,1.36,7
790,50,1.36,7
791,-241,1.36,7
792,25,1.36,7
793,-227,1.36,7
794,125,1.36,7
795,-90,1.36,7
796,307,1.36,7
797,-20,1.36,7
798,238,1.36,7
799,-23,1.36,7
800,283,1.36,7
801,-126,1.36,7
802,21,1.36,7
803,-207,1.36,7
804,112,1.36,7
805,-267,1.36,7
806,100,1.36,7
807,-223,1.36,7
808,287,1.36,7
809,-71,1.36,7
810,206,1.36,7
811,-29,1.36,7
812,211,1.36,7
813,-69,1.36,7
814,107,1.36,7
815,-210,1.36,7
816,20,1.36,7
817,-283,1.36,7
818,106,1.36,7
819,-208,1.36,7
820,162,1.36,7
821,-147,1.36,7
822,189,1.36,7
823,-64,1.36,7
824,227,1.36,7
825,-23,1.36,7
826,171,1.36,7
827,-66,1.36,7
828,6,1.36,7
829,-276,1.36,7
830,27,1.36,7
831,-290,1.36,7
832,45,1.36,7
833,-222,1.36,7
834,166,1.36,7
835,-139,1.36,7
836,370,1.36,7
837,14,1.36,7
838,205,1.36,7
839,-71,1.36,7
840,128,1.36,7
841,-155,1.36,7
842,47,1.36,7
843,-262,1.36,7
844,132,1.36,7
845,-208,1.36,7
846,99,1.36,7
847,-159,1.36,7
848,276,1.36,7
849,-19,1.36,7
850,203,1.36,7
851,-56,1.36,7
852,247,1.36,7
853,-69,1.36,7
854,50,1.36,7
855,-186,1.36,7
856,33,1.36,7
857,-234,1.36,7
858,88,1.36,7
859,-177,1.36,7
860,221,1.36,7
861,-105,1.36,7
862,272,1.36,7
863,-10,1.36,7
864,192,1.36,7
865,-36,1.36,7
866,84,1.36,7
867,-142,1.36,7
868,47,1.36,7
869,-241,1.36,7
870,132,1.36,7
871,-310,1.36,7
872,197,1.36,7
873,-192,1.36,7
874,294,1.36,7
875,-20,1.36,7
876,280,1.36,7
877,-39,1.36,7
878,210,1.36,7
879,-56,1.36,7
880,69,1.36,7
881,-183,1.36,7
882,13,1.36,7
883,-214,1.36,7
884,90,1.36,7
885,-213,1.36,7
886,195,1.36,7
887,-94,1.36,7
888,231,1.36,7
889,1,1.36,7
890,339,1.36,7
891,-64,1.36,7
892,97,1.36,7
893,-86,1.36,7
894,76,1.36,7
895,-192,1.36,7
896,89,1.36,7
897,-200,1.36,7
898,166,1.36,7
899,-164,1.36,7
900,209,1.36,7
901,-32,1.36,7
902,204,1.36,7
903,-46,1.36,7
904,185,1.36,7
905,-50,1.36,7
906,59,1.36,7
907,-200,1.36,7
908,23,1.36,7
909,-254,1.36,7
910,92,1.36,7
911,-171,1.36,7
912,145,1.36,7
913,-107,1.36,7
914,279,1.36,7
915,-87,1.36,7
916,229,1.36,7
917,-79,1.36,7
918,165,1.36,7
919,-134,1.36,7
920,53,1.36,7
921,-223,1.36,7
922,82,1.36,7
923,-286,1.36,7
924,151,1.36,7
925,-139,1.36,7
926,205,1.36,7
927,-105,1.36,7
928,186,1.36,7
929,-19,1.36,7
930,131,1.36,7
931,-230,1.36,7
932,79,1.36,7
933,-199,1.36,7
934,54,1.36,7
935,-284,1.36,7
936,103,1.36,7
937,-199,1.36,7
938,187,1.36,7
939,-107,1.36,7
940,253,1.36,7
941,-74,1.36,7
942,243,1.36,7
943,-48,1.36,7
944,162,1.36,7
945,-154,1.36,7
946,71,1.36,7
947,-234,1.36,7
948,50,1.36,7
949,-252,1.36,7
950,136,1.36,7
951,-138,1.36,7
952,292,1.36,7
953,-97,1.36,7
954,253,1.36,7
955,-67,1.36,7
956,200,1.36,7
957,-42,1.36,7
958,87,1.36,7
959,-158,1.36,7
960,48,1.36,7
961,-214,1.36,7
962,108,1.36,7
963,-233,1.36,7
964,119,1.36,7
965,-81,1.36,7
966,215,1.36,7
967,-88,1.36,7
968,250,1.36,7
969,-83,1.36,7
970,161,1.36,7
971,-128,1.36,7
972,6,1.36,7
973,-218,1.36,7
974,6,1.36,7
975,-199,1.36,7
976,140,1.36,7
977,-195,1.36,7
978,236,1.36,7
979,-98,1.36,7
980,263,1.36,7
981,-7,1.36,7
982,214,1.36,7
983,-48,1.36,7
984,63,1.36,7
985,-192,1.36,7
986,38,1.36,7
987,-205,1.36,7
988,57,1.36,7
989,-198,1.36,7
990,216,1.36,7
991,-154,1.36,7
992,303,1.36,7
993,-47,1.36,7
994,191,1.36,7
995,-48,1.36,7
996,174,1.36,7
997,-72,1.36,7
998,32,1.36,7
999,-177,1.36,7
1000,48,1.36,7
1001,-226,1.36,7
1002,98,1.36,7
1003,-189,1.36,7
1004,183,1.36,7
1005,-49,1.36,7
1006,238,1.36,7
1007,-26,1.36,7
1008,164,1.36,7
1009,-54,1.36,7
1010,113,1.36,7
1011,-176,1.36,7
1012,15,1.36,7
1013,-206,1.36,7
1014,230,1.36,7
1015,-178,1.36,7
1016,170,1.36,7
1017,-60,1.36,7
1018,277,1.36,7
1019,-30,1.36,7
1020,214,1.36,7
1021,-17,1.36,7
1022,183,1.36,7
1023,-164,1.36,7
1024,19,1.36,7
1025,-248,1.36,7
1026,66,1.36,7
1027,-230,1.36,7
1028,182,1.36,7
1029,-186,1.36,7
1030,221,1.36,7
1031,-130,1.36,7
1032,249,1.36,7
1033,-45,1.36,7
1034,177,1.36,7
1035,-66,1.36,7
1036,57,1.36,7
1037,-147,1.36,7
1038,-9,1.36,7
1039,-294,1.36,7
1040,90,1.36,7
1041,-239,1.36,7
1042,164,1.36,7
1043,-177,1.36,7
1044,251,1.36,7
1045,-66,1.36,7
1046,260,1.36,7
1047,-116,1.36,7
1048,187,1.36,7
1049,-92,1.36,7
1050,84,1.36,7
1051,-222,1.36,7
1052,-14,1.36,7
1053,-169,1.36,7
1054,95,1.36,7
1055,-182,1.36,7
1056,196,1.36,7
1057,-72,1.36,7
1058,302,1.36,7
1059,-31,1.36,7
1060,177,1.36,7
1061,-118,1.36,7
1062,142,1.36,7
1063,-142,1.36,7
1064,77,1.36,7
1065,-263,1.36,7
1066,35,1.36,7
1067,-283,1.36,7
1068,118,1.36,7
1069,-108,1.36,7
1070,270,1.36,7
1071,-82,1.36,7
1072,179,1.36,7
1073,21,1.36,7
1074,123,1.36,7
1075,-119,1.36,7
1076,87,1.36,7
1077,-192,1.36,7
1078,6,1.36,7
1079,-230,1.36,7
1080,117,1.36,7
1081,-130,1.36,7
1082,217,1.36,7
1083,-59,1.36,7
1084,231,1.36,7
1085,-22,1.36,7
1086,235,1.36,7
1087,-71,1.36,7
1088,82,1.36,7
1089,-93,1.36,7
1090,63,1.36,7
1091,-195,1.36,7
1092,85,1.36,7
1093,-209,1.36,7
1094,134,1.36,7
1095,-132,1.36,7
1096,249,1.36,7
1097,-36,1.36,7
1098,222,1.36,7
1099,-27,1.36,7
1100,184,1.36,7
1101,-71,1.36,7
1102,49,1.36,7
1103,-180,1.36,7
1104,78,1.36,7
1105,-247,1.36,7
1106,79,1.36,7
1107,-165,1.36,7
1108,174,1.36,7
1109,-44,1.36,7
1110,276,1.36,7
1111,-38,1.36,7
1112,165,1.36,7
1113,-19,1.36,7
1114,90,1.36,7
1115,-185,1.36,7
1116,28,1.36,7
1117,-167,1.36,7
1118,94,1.36,7
1119,-227,1.36,7
1120,211,1.36,7
1121,-178,1.36,7
1122,254,1.36,7
1123,-78,1.36,7
1124,236,1.36,7
1125,-11,1.36,7
1126,205,1.36,7
1127,-131,1.36,7
1128,18,1.36,7
1129,-248,1.36,7
1130,150,1.36,7
1131,-245,1.36,7
1132,86,1.36,7
1133,-176,1.36,7
1134,212,1.36,7
1135,-126,1.36,7
1136,194,1.36,7
1137,-93,1.36,7
1138,168,1.36,7
1139,-78,1.36,7
1140,70,1.36,7
1141,-188,1.36,7
1142,75,1.36,7
1143,-193,1.36,7
1144,62,1.36,7
1145,-211,1.36,7
1146,139,1.36,7
1147,-88,1.36,7
1148,223,1.36,7
1149,-11,1.36,7
1150,256,1.36,7
1151,-49,1.36,7
1152,187,1.36,7
1153,-85,1.36,7
1154,63,1.36,7
1155,-206,1.36,7
1156,32,1.36,7
1157,-238,1.36,7
1158,107,1.36,7
1159,-203,1.36,7
1160,215,1.36,7
1161,-92,1.36,7
1162,280,1.36,7
1163,-21,1.36,7
1164,264,1.36,7
1165,-83,1.36,7
1166,119,1.36,7
1167,-151,1.36,7
1168,42,1.36,7
1169,-214,1.36,7
1170,-78,1.36,7
1171,-165,1.36,7
1172,239,1.36,7
1173,-151,1.36,7
1174,198,1.36,7
1175,-8,1.36,7
1176,227,1.36,7
1177,-78,1.36,7
1178,157,1.36,7
1179,-71,1.36,7
1180,144,1.36,7
1181,-172,1.36,7
1182,79,1.36,7
1183,-250,1.36,7
1184,-54,1.36,7
1185,-132,1.36,7
1186,241,1.36,7
1187,-92,1.36,7
1188,282,1.36,7
1189,5,1.36,7
1190,223,1.36,7
1191,-109,1.36,7
1192,72,1.36,7
1193,-189,1.36,7
1194,20,1.36,7
1195,-229,1.36,7
1196,82,1.36,7
1197,-185,1.36,7
1198,102,1.36,7
1199,-112,1.36,7
1200,260,1.36,7
1201,-53,1.36,7
1202,339,1.36,7
1203,-42,1.36,7
1204,116,1.36,7
1205,-130,1.36,7
1206,102,1.36,7
1207,-225,1.36,7
1208,41,1.36,7
1209,-269,1.36,7
1210,90,1.36,7
1211,-231,1.36,7
1212,149,1.36,7
1213,-155,1.36,7
1214,276,1.36,7
1215,-89,1.36,7
1216,117,1.36,7
1217,-130,1.36,7
1218,111,1.36,7
1219,-179,1.36,7
1220,45,1.36,7
1221,-217,1.36,7
1222,46,1.36,7
1223,-246,1.36,7
1224,200,1.36,7
1225,-123,1.36,7
1226,283,1.36,7
1227,-91,1.36,7
1228,300,1.36,7
1229,3,1.36,7
1230,169,1.36,7
1231,-123,1.36,7
1232,141,1.36,7
1233,-174,1.36,7
1234,98,1.36,7
1235,-262,1.36,7
1236,142,1.36,7
1237,-220,1.36,7
1238,174,1.36,7
1239,-69,1.36,7
1240,276,1.36,7
1241,-5,1.36,7
1242,188,1.36,7
1243,-64,1.36,7
1244,146,1.36,7
1245,-172,1.36,7
1246,75,1.36,7
1247,-249,1.36,7
1248,30,1.36,7
1249,-221,1.36,7
1250,192,1.36,7
1251,-190,1.36,7
1252,235,1.36,7
1253,-64,1.36,7
1254,210,1.36,7
1255,-44,1.36,7
1256,156,1.36,7
1257,-46,1.36,7
1258,126,1.36,7
1259,-152,1.36,7
1260,77,1.36,7
1261,-263,1.36,7
1262,49,1.36,7
1263,-175,1.36,7
1264,133,1.36,7
1265,-134,1.36,7
1266,196,1.36,7
1267,32,1.36,7
1268,236,1.36,7
1269,-20,1.36,7
1270,135,1.36,7
1271,-105,1.36,7
1272,70,1.36,7
1273,-162,1.36,7
1274,6,1.36,7
1275,-211,1.36,7
1276,109,1.36,7
1277,-123,1.36,7
1278,250,1.36,7
1279,-47,1.36,7
1280,212,1.36,7
1281,55,1.36,7
1282,113,1.36,7
1283,-52,1.36,7
1284,194,1.36,7
1285,-163,1.36,7
1286,0,1.36,7
1287,-198,1.36,7
1288,80,1.36,7
1289,-328,1.36,7
1290,127,1.36,7
1291,-92,1.36,7
1292,211,1.36,7
1293,-22,1.36,7
1294,193,1.36,7
1295,-60,1.36,7
1296,120,1.36,7
1297,-83,1.36,7
1298,89,1.36,7
1299,-208,1.36,7
1300,33,1.36,7
