stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_gain,gain_error,correlation,rmse_codes,dither_gain,dither_valid,dither_reason,sndr_db,enob_bits
gain,calibration,2,2,5,385,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.036972,0.036972,0.998860,18.395016,0.469020,1,FIT_QUALITY,33.894615,5.337976,
gain,calibration,2,2,6,386,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.989366,-0.010634,0.998459,20.423632,0.481328,1,FIT_QUALITY,33.777237,5.318478,
gain,calibration,2,2,7,387,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.016760,0.016760,0.998689,19.354738,0.446210,1,FIT_QUALITY,33.431850,5.261105,
gain,calibration,2,2,8,388,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.006264,0.006264,0.998143,23.068501,0.424492,1,FIT_QUALITY,33.144180,5.213319,
gain,calibration,2,2,9,389,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.018111,0.018111,0.998712,19.233335,0.478839,1,FIT_QUALITY,33.194412,5.221663,
gain,calibration,2,2,10,390,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.004919,0.004919,0.998483,20.766998,0.468042,1,FIT_QUALITY,33.538963,5.278898,
gain,calibration,2,2,11,391,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.022807,0.022807,0.998698,20.103207,0.452519,1,FIT_QUALITY,33.976372,5.351557,
gain,calibration,2,2,12,392,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.034831,0.034831,0.998633,20.180733,0.477367,1,FIT_QUALITY,33.782604,5.319370,
gain,calibration,2,2,13,393,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.023877,0.023877,0.998847,18.845297,0.492804,1,FIT_QUALITY,33.454628,5.264888,
gain,calibration,2,2,14,394,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.980964,-0.019036,0.998488,20.030643,0.447393,1,FIT_QUALITY,32.962654,5.183165,
gain,calibration,2,2,15,395,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.035828,0.035828,0.998281,23.259727,0.464529,1,FIT_QUALITY,33.293472,5.238118,
gain,calibration,2,2,16,396,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.011716,0.011716,0.998755,19.994972,0.445272,1,FIT_QUALITY,33.356140,5.248528,
gain,calibration,2,2,17,397,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.988444,-0.011556,0.998644,19.203732,0.452032,1,FIT_QUALITY,33.506557,5.273514,
gain,calibration,2,2,18,398,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.032167,0.032167,0.998669,22.012278,0.465914,1,FIT_QUALITY,33.345329,5.246732,
gain,calibration,2,2,19,399,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.985210,-0.014790,0.998470,22.469219,0.464642,1,FIT_QUALITY,33.414547,5.258230,
gain,calibration,2,2,20,400,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.002702,0.002702,0.998673,19.866680,0.439196,1,FIT_QUALITY,32.967045,5.183895,
gain,calibration,2,2,21,401,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.998237,-0.001763,0.998601,20.062630,0.433504,1,FIT_QUALITY,33.812805,5.324387,
gain,calibration,2,2,22,402,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.997639,-0.002361,0.998652,20.990618,0.431505,1,FIT_QUALITY,33.914417,5.341266,
gain,calibration,2,2,23,403,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.964368,-0.035632,0.998120,23.483646,0.457232,1,FIT_QUALITY,33.620667,5.292470,
gain,calibration,2,2,24,404,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.979571,-0.020429,0.998581,19.667763,0.468327,1,FIT_QUALITY,33.612797,5.291162,
gain,calibration,2,2,25,405,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.014507,0.014507,0.998646,21.199308,0.497496,1,FIT_QUALITY,33.330662,5.244296,
gain,calibration,2,2,26,406,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.980783,-0.019217,0.998417,21.269545,0.518518,1,FIT_QUALITY,33.420700,5.259253,
gain,calibration,2,2,27,407,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.014750,0.014750,0.998665,22.022751,0.494154,1,FIT_QUALITY,33.171329,5.217829,
gain,calibration,2,2,28,408,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.998229,-0.001771,0.998779,20.391920,0.409094,1,FIT_QUALITY,33.014488,5.191775,
gain,calibration,2,2,29,409,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.011661,0.011661,0.998680,19.362673,0.444361,1,FIT_QUALITY,32.547146,5.114144,
gain,calibration,2,2,30,410,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.002768,0.002768,0.998666,19.233458,0.443354,1,FIT_QUALITY,33.492737,5.271219,
gain,verification,2,1,1,411,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.033675,0.033675,0.998801,20.635351,nan,0,not evaluated,33.536255,5.278448,
gain,verification,2,1,2,412,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.010646,0.010646,0.998718,19.102064,nan,0,not evaluated,33.078602,5.202425,
gain,verification,2,1,3,413,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.009364,0.009364,0.998684,19.485064,nan,0,not evaluated,33.565769,5.283350,
gain,verification,2,1,4,414,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.031028,0.031028,0.998869,18.406044,nan,0,not evaluated,33.478107,5.268789,
gain,verification,2,1,5,415,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.967892,-0.032108,0.998236,22.206245,nan,0,not evaluated,33.191837,5.221235,
gain,verification,2,1,6,416,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.030151,0.030151,0.998455,21.301725,nan,0,not evaluated,34.192513,5.387461,
gain,verification,2,1,7,417,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.015476,0.015476,0.998813,18.442543,nan,0,not evaluated,32.871609,5.168041,
gain,verification,2,1,8,418,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.038255,0.038255,0.999075,17.954262,nan,0,not evaluated,33.186649,5.220374,
gain,verification,2,1,9,419,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.979213,-0.020787,0.998465,20.257767,nan,0,not evaluated,33.223396,5.226478,
gain,verification,2,1,10,420,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.029668,0.029668,0.998834,19.585672,nan,0,not evaluated,33.434299,5.261511,
gain,verification,2,1,11,421,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.022576,0.022576,0.998735,19.176163,nan,0,not evaluated,32.764729,5.150287,
gain,verification,2,1,12,422,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.022799,0.022799,0.998765,19.190506,nan,0,not evaluated,33.381634,5.252763,
gain,verification,2,1,13,423,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.025836,0.025836,0.998741,19.258511,nan,0,not evaluated,33.942223,5.345884,
gain,verification,2,1,14,424,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.002589,0.002589,0.998845,17.903831,nan,0,not evaluated,33.571625,5.284323,
gain,verification,2,1,15,425,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.018014,0.018014,0.998612,21.323618,nan,0,not evaluated,33.587128,5.286898,
gain,verification,2,1,16,426,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.032724,0.032724,0.998724,23.838787,nan,0,not evaluated,33.507236,5.273627,
gain,verification,2,1,17,427,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.016399,0.016399,0.998597,20.519102,nan,0,not evaluated,32.916973,5.175577,
gain,verification,2,1,18,428,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.001862,0.001862,0.998562,19.948391,nan,0,not evaluated,33.344814,5.246647,
gain,verification,2,1,19,429,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.972546,-0.027454,0.998591,19.814987,nan,0,not evaluated,33.740265,5.312336,
gain,verification,2,1,20,430,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.029493,0.029493,0.998809,19.304955,nan,0,not evaluated,33.217415,5.225484,
gain,verification,2,1,21,431,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.988922,-0.011078,0.998589,19.549168,nan,0,not evaluated,33.433491,5.261377,
gain,verification,2,1,22,432,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.010774,0.010774,0.998251,22.286798,nan,0,not evaluated,33.256687,5.232008,
gain,verification,2,1,23,433,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.003211,0.003211,0.998578,20.487946,nan,0,not evaluated,32.903851,5.173397,
gain,verification,2,1,24,434,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.999242,-0.000758,0.998822,18.487116,nan,0,not evaluated,33.458508,5.265533,
gain,verification,2,1,25,435,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,0.994881,-0.005119,0.998740,20.154602,nan,0,not evaluated,33.149651,5.214228,
gain,verification,2,1,26,436,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.031814,0.031814,0.998650,21.002867,nan,0,not evaluated,33.203629,5.223194,
gain,verification,2,1,27,437,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.000158,0.000158,0.998309,21.689842,nan,0,not evaluated,32.911453,5.174660,
gain,verification,2,1,28,438,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.029052,0.029052,0.998828,18.545666,nan,0,not evaluated,33.789982,5.320595,
gain,verification,2,1,29,439,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.019399,0.019399,0.999388,13.433867,nan,0,not evaluated,33.171185,5.217805,
gain,verification,2,1,30,440,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,nan,1.000000,1.018036,0.018036,0.998816,18.486580,nan,0,not evaluated,33.739059,5.312136,
