stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,1,1,22,62,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,5.366012,5.369693,0.998556,20.058363,nan,1.000000,32.780197,5.152857,
offset,calibration,1,1,23,63,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,7.224762,7.213446,0.998373,20.781796,nan,1.000000,33.351231,5.247713,
offset,calibration,1,1,24,64,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,13.024762,13.044428,0.998688,19.604313,nan,1.000000,33.254883,5.231708,
offset,calibration,1,1,25,65,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,-0.860238,-0.854552,0.998670,19.304787,nan,1.000000,33.264385,5.233286,
offset,calibration,1,1,26,66,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,1.079762,1.100539,0.999513,11.954696,nan,1.000000,33.099686,5.205928,
offset,calibration,1,1,27,67,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,1.221012,1.227828,0.998999,16.776791,nan,1.000000,33.200920,5.222744,
offset,calibration,1,1,28,68,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,19.953512,19.957386,0.998677,19.199745,nan,1.000000,33.350460,5.247585,
offset,calibration,1,1,29,69,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,12.023512,12.010693,0.998760,18.097258,nan,1.000000,33.760277,5.315661,
offset,calibration,1,1,30,70,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,0.000000,1.000000,nan,1.000000,16.493511,16.469608,0.998329,20.629345,nan,1.000000,32.836567,5.162220,
offset,calibration,2,2,1,71,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.427262,3.417043,0.998721,18.455759,7.341720,1.000000,33.128143,5.210655,
offset,calibration,2,2,2,72,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,7.689762,7.706985,0.998701,19.427938,7.341720,1.000000,33.398922,5.255635,
offset,calibration,2,2,3,73,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,2.857262,2.851889,0.998538,19.888075,7.341720,1.000000,32.993446,5.188280,
offset,calibration,2,2,4,74,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,6.738512,6.762210,0.998769,19.103432,7.341720,1.000000,33.964718,5.349621,
offset,calibration,2,2,5,75,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,6.823512,6.826521,0.998590,19.793074,7.341720,1.000000,33.569530,5.283975,
offset,calibration,2,2,6,76,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,10.372262,10.354690,0.998291,21.084017,7.341720,1.000000,33.210609,5.224354,
offset,calibration,2,2,7,77,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,8.117262,8.121190,0.998539,20.178520,7.341720,1.000000,32.943130,5.179922,
offset,calibration,2,2,8,78,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,0.018512,0.037223,0.998633,19.978340,7.341720,1.000000,33.993607,5.354420,
offset,calibration,2,2,9,79,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,5.138512,5.157655,0.998765,18.998270,7.341720,1.000000,33.171246,5.217815,
offset,calibration,2,2,10,80,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,8.609762,8.602275,0.998265,21.596384,7.341720,1.000000,32.950455,5.181139,
offset,calibration,2,2,11,81,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,7.904762,7.909891,0.998521,20.343895,7.341720,1.000000,33.693512,5.304570,
offset,calibration,2,2,12,82,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.479762,3.471867,0.998420,20.592720,7.341720,1.000000,33.156494,5.215364,
offset,calibration,2,2,13,83,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,13.086012,13.075253,0.998159,22.131224,7.341720,1.000000,33.060490,5.199417,
offset,calibration,2,2,14,84,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,1.171012,1.175552,0.998393,21.190290,7.341720,1.000000,33.344223,5.246549,
offset,calibration,2,2,15,85,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,15.101012,15.113880,0.998541,20.453468,7.341720,1.000000,32.837090,5.162307,
offset,calibration,2,2,16,86,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,10.458512,10.475279,0.998709,19.357740,7.341720,1.000000,33.092171,5.204679,
offset,calibration,2,2,17,87,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,11.883512,11.869922,0.998401,20.523779,7.341720,1.000000,33.330608,5.244287,
offset,calibration,2,2,18,88,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,2.474762,2.490074,0.998734,19.123829,7.341720,1.000000,33.773819,5.317910,
offset,calibration,2,2,19,89,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.897262,3.887878,0.998016,23.029951,7.341720,1.000000,32.788269,5.154198,
offset,calibration,2,2,20,90,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.576012,3.595447,0.998739,19.211250,7.341720,1.000000,33.856861,5.331705,
offset,calibration,2,2,21,91,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,5.547262,5.543487,0.998903,17.267895,7.341720,1.000000,33.186165,5.220293,
offset,calibration,2,2,22,92,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,6.224762,6.236801,0.998665,19.534708,7.341720,1.000000,33.374878,5.251641,
offset,calibration,2,2,23,93,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,7.451012,7.462780,0.998749,18.905027,7.341720,1.000000,32.830120,5.161150,
offset,calibration,2,2,24,94,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,11.508512,11.521215,0.998799,18.547068,7.341720,1.000000,33.171219,5.217811,
offset,calibration,2,2,25,95,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.499762,3.490177,0.998370,20.863314,7.341720,1.000000,33.495945,5.271751,
offset,calibration,2,2,26,96,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,4.381012,4.401223,0.998797,18.781820,7.341720,1.000000,33.512810,5.274553,
offset,calibration,2,2,27,97,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,-2.682738,-2.658653,0.998680,19.794697,7.341720,1.000000,34.036137,5.361485,
offset,calibration,2,2,28,98,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,3.254762,3.259704,0.998455,20.787920,7.341720,1.000000,33.698524,5.305403,
offset,calibration,2,2,29,99,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,6.214762,6.215811,0.998963,16.919384,7.341720,1.000000,34.017231,5.358344,
offset,calibration,2,2,30,100,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-1.500000,1.000000,nan,1.000000,-1.358988,-1.335865,0.998700,19.617498,7.341720,1.000000,33.741219,5.312495,
offset,calibration,3,3,1,101,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,5.606012,5.613890,0.998925,17.411160,6.763237,1.000000,33.965450,5.349743,
offset,calibration,3,3,2,102,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,4.474762,4.489598,0.998719,19.222225,6.763237,1.000000,33.378170,5.252188,
offset,calibration,3,3,3,103,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,1.776012,1.785925,0.998984,16.980774,6.763237,1.000000,33.234612,5.228341,
offset,calibration,3,3,4,104,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,2.594762,2.595344,0.998539,20.072598,6.763237,1.000000,32.856445,5.165523,
offset,calibration,3,3,5,105,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,1.806012,1.815454,0.998690,19.277945,6.763237,1.000000,33.080376,5.202720,
offset,calibration,3,3,6,106,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-0.835238,-0.820243,0.998896,17.844866,6.763237,1.000000,34.102226,5.372463,
offset,calibration,3,3,7,107,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,6.168512,6.154727,0.998911,16.927471,6.763237,1.000000,32.609333,5.124474,
offset,calibration,3,3,8,108,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,4.394762,4.382051,0.998575,19.399637,6.763237,1.000000,33.486568,5.270194,
offset,calibration,3,3,9,109,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,10.424762,10.433290,0.998738,18.887756,6.763237,1.000000,32.995316,5.188591,
offset,calibration,3,3,10,110,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,10.651011,10.646797,0.998322,21.352583,6.763237,1.000000,33.468010,5.267111,
offset,calibration,3,3,11,111,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,7.054762,7.059521,0.998733,18.812544,6.763237,1.000000,33.931763,5.344147,
offset,calibration,3,3,12,112,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,4.384762,4.365703,0.998610,18.965946,6.763237,1.000000,33.059673,5.199281,
offset,calibration,3,3,13,113,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,10.034761,10.041717,0.998704,19.099056,6.763237,1.000000,33.647221,5.296880,
offset,calibration,3,3,14,114,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-4.926488,-4.941910,0.998350,20.786680,6.763237,1.000000,32.907558,5.174013,
offset,calibration,3,3,15,115,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,8.891012,8.882366,0.998692,18.707777,6.763237,1.000000,32.790939,5.154641,
offset,calibration,3,3,16,116,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-1.208988,-1.208995,0.998528,20.132830,6.763237,1.000000,33.080349,5.202716,
offset,calibration,3,3,17,117,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,13.993512,14.003551,0.998782,18.600702,6.763237,1.000000,33.503830,5.273061,
offset,calibration,3,3,18,118,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,0.161012,0.182860,0.998868,18.266209,6.763237,1.000000,33.978779,5.351957,
offset,calibration,3,3,19,119,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,3.377262,3.369845,0.998382,20.856960,6.763237,1.000000,33.381069,5.252669,
offset,calibration,3,3,20,120,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,4.341012,4.358182,0.998782,18.811668,6.763237,1.000000,34.076077,5.368119,
offset,calibration,3,3,21,121,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,1.181012,1.196396,0.998583,20.239073,6.763237,1.000000,33.967514,5.350086,
offset,calibration,3,3,22,122,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,5.227262,5.238112,0.998246,22.363052,6.763237,1.000000,33.394623,5.254920,
offset,calibration,3,3,23,123,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-2.002738,-1.995285,0.998626,19.678263,6.763237,1.000000,33.367275,5.250378,
offset,calibration,3,3,24,124,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,10.647262,10.638330,0.998419,20.563887,6.763237,1.000000,32.861069,5.166290,
offset,calibration,3,3,25,125,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,4.677262,4.697790,0.998781,18.914677,6.763237,1.000000,33.292938,5.238029,
offset,calibration,3,3,26,126,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,2.458512,2.457737,0.998517,20.177795,6.763237,1.000000,33.496059,5.271770,
offset,calibration,3,3,27,127,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,2.817262,2.807534,0.998598,19.340910,6.763237,1.000000,33.372730,5.251284,
offset,calibration,3,3,28,128,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,13.528512,13.529026,0.998669,19.156248,6.763237,1.000000,33.893539,5.337798,
offset,calibration,3,3,29,129,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-0.353988,-0.344482,0.998738,18.917654,6.763237,1.000000,33.015903,5.192010,
offset,calibration,3,3,30,130,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-3.000000,1.000000,nan,1.000000,-1.416488,-1.426672,0.998308,21.233120,6.763237,1.000000,32.960499,5.182807,
offset,calibration,4,4,1,131,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,-6.227738,-6.207459,0.998716,19.410751,5.790314,1.000000,34.174343,5.384443,
offset,calibration,4,4,2,132,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,13.333512,13.345365,0.998706,19.233192,5.790314,1.000000,33.593369,5.287935,
offset,calibration,4,4,3,133,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,10.281012,10.288030,0.998582,19.977331,5.790314,1.000000,33.542770,5.279530,
offset,calibration,4,4,4,134,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,-0.788988,-0.780941,0.998856,17.973793,5.790314,1.000000,33.675766,5.301622,
offset,calibration,4,4,5,135,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,13.194762,13.208885,0.998605,20.036976,5.790314,1.000000,33.024086,5.193370,
offset,calibration,4,4,6,136,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,0.106012,0.108165,0.998639,19.420012,5.790314,1.000000,33.724213,5.309670,
offset,calibration,4,4,7,137,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,8.182261,8.199553,0.998763,18.962851,5.790314,1.000000,33.799965,5.322254,
offset,calibration,4,4,8,138,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,3.164762,3.176188,0.998436,21.127796,5.790314,1.000000,33.809017,5.323757,
offset,calibration,4,4,9,139,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,2.594762,2.593515,0.998485,20.379364,5.790314,1.000000,33.850216,5.330601,
offset,calibration,4,4,10,140,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,1.736012,1.746536,0.998692,19.296520,5.790314,1.000000,33.644623,5.296449,
offset,calibration,4,4,11,141,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,5.203512,5.195333,0.998533,19.831610,5.790314,1.000000,32.853020,5.164953,
offset,calibration,4,4,12,142,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,-0.201488,-0.202497,0.998326,21.436552,5.790314,1.000000,33.815731,5.324872,
offset,calibration,4,4,13,143,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,1.798512,1.798358,0.998647,19.294737,5.790314,1.000000,32.979481,5.185960,
offset,calibration,4,4,14,144,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,6.639762,6.656006,0.998763,18.928503,5.790314,1.000000,33.269894,5.234201,
offset,calibration,4,4,15,145,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,-0.188988,-0.181561,0.998681,19.282713,5.790314,1.000000,33.535976,5.278401,
offset,calibration,4,4,16,146,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,-2.043988,-2.060989,0.998391,20.478130,5.790314,1.000000,33.823132,5.326102,
offset,calibration,4,4,17,147,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,4.869762,4.880484,0.998603,19.949389,5.790314,1.000000,32.885502,5.170349,
offset,calibration,4,4,18,148,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,7.349762,7.369552,0.998635,19.996534,5.790314,1.000000,33.347313,5.247062,
offset,calibration,4,4,19,149,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,0.363512,0.378872,0.998648,19.762930,5.790314,1.000000,33.257988,5.232224,
offset,calibration,4,4,20,150,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,0.152262,0.165025,0.998967,17.205635,5.790314,1.000000,33.361317,5.249388,
offset,calibration,4,4,21,151,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,0.509762,0.528547,0.998757,19.050873,5.790314,1.000000,33.540638,5.279176,
offset,calibration,4,4,22,152,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,2.669762,2.693424,0.998749,19.261076,5.790314,1.000000,33.190941,5.221087,
offset,calibration,4,4,23,153,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,6.039762,6.049799,0.998683,19.342169,5.790314,1.000000,33.532402,5.277808,
offset,calibration,4,4,24,154,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,11.551012,11.555880,0.998681,19.202309,5.790314,1.000000,33.341316,5.246066,
offset,calibration,4,4,25,155,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,1.887262,1.895549,0.998658,19.474991,5.790314,1.000000,33.232494,5.227989,
offset,calibration,4,4,26,156,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,9.842262,9.853421,0.998914,17.593927,5.790314,1.000000,33.231647,5.227849,
offset,calibration,4,4,27,157,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,10.959762,10.937582,0.998370,20.433092,5.790314,1.000000,32.641003,5.129735,
offset,calibration,4,4,28,158,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,3.144762,3.160535,0.998381,21.648043,5.790314,1.000000,33.161655,5.216222,
offset,calibration,4,4,29,159,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,5.702262,5.712039,0.998531,20.422590,5.790314,1.000000,33.588177,5.287073,
offset,calibration,4,4,30,160,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-4.500000,1.000000,nan,1.000000,11.051012,11.041813,0.998420,20.548359,5.790314,1.000000,33.545815,5.280035,
offset,calibration,5,5,1,161,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,0.653512,0.671333,0.998668,19.694601,5.245876,1.000000,34.288620,5.403426,
offset,calibration,5,5,2,162,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,6.573512,6.573408,0.998857,17.731176,5.245876,1.000000,33.777500,5.318522,
offset,calibration,5,5,3,163,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,3.859762,3.852479,0.998521,19.945902,5.245876,1.000000,33.668221,5.300369,
offset,calibration,5,5,4,164,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,7.157262,7.177021,0.998787,18.850788,5.245876,1.000000,33.532379,5.277804,
offset,calibration,5,5,5,165,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-2.633988,-2.616180,0.998800,18.691242,5.245876,1.000000,33.842186,5.329267,
offset,calibration,5,5,6,166,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,5.214762,5.236093,0.998842,18.463587,5.245876,1.000000,33.602932,5.289524,
offset,calibration,5,5,7,167,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,3.902262,3.914415,0.998659,19.584984,5.245876,1.000000,33.552677,5.281176,
offset,calibration,5,5,8,168,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,3.334762,3.329473,0.998587,19.554022,5.245876,1.000000,33.439804,5.262426,
offset,calibration,5,5,9,169,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-2.438988,-2.426813,0.999032,16.639717,5.245876,1.000000,33.609047,5.290539,
offset,calibration,5,5,10,170,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,8.089762,8.109483,0.998770,18.981646,5.245876,1.000000,33.743786,5.312921,
offset,calibration,5,5,11,171,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-4.888988,-4.901231,0.998657,18.851070,5.245876,1.000000,32.553024,5.115120,
