stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,21,631,31,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,21,16800,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,34.186825,32.834530,5.386516,-52.101227,199875000.000000,24375000.000000,33.538681,32.607521,5.278851,-51.632839,199875000.000000,24375000.000000,33.453747,32.713970,5.264742,-51.032963,199875000.000000,22750000.000000,33.469261,32.506962,5.267319,-50.845825,199875000.000000,22750000.000000,0.998405,0.998453,22.426262,22.576859,0.975201,0.999952,88.873711,15.258963,-12.819198,-27.793346,-3.683796,-3.769543,0.950023,0.988366,-0.049977,-0.011634,-148.823750,0.672719,34.044636,32.675900,5.362896,-54.450516,199875000.000000,24375000.000000,33.638844,32.631325,5.295489,-53.401447,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,22,632,32,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,22,17600,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.158863,32.044674,5.215758,-53.402821,199875000.000000,19500000.000000,32.898579,31.935438,5.172521,-51.965286,199875000.000000,19500000.000000,33.324757,32.543015,5.243315,-49.875214,199875000.000000,19500000.000000,33.170998,32.391769,5.217773,-50.826981,199875000.000000,19500000.000000,0.998795,0.998725,29.015570,22.188007,0.984270,0.999948,67.807564,15.108091,-14.759334,-28.110435,-4.385952,-4.005123,0.957832,0.988627,-0.042168,-0.011373,-148.823750,0.672719,33.167984,31.966042,5.217273,-56.590431,199875000.000000,19500000.000000,33.450081,32.473595,5.264133,-52.584400,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,23,633,33,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,23,18400,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.650810,32.862423,5.297477,-51.670376,199875000.000000,19500000.000000,33.192825,32.366562,5.221399,-50.127430,199875000.000000,19500000.000000,33.877041,33.082676,5.335057,-51.581516,199875000.000000,22750000.000000,33.810955,33.062634,5.324079,-51.791042,199875000.000000,22750000.000000,0.998800,0.998796,36.838306,29.065359,0.985429,0.999944,68.258865,14.421460,-15.090283,-28.753820,-3.755709,-4.973727,0.958869,0.987969,-0.041131,-0.012031,-148.823750,0.672719,33.624050,32.589375,5.293032,-53.966122,199875000.000000,19500000.000000,34.079689,33.087265,5.368720,-54.566704,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,24,634,34,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,24,19200,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,34.119301,32.914104,5.375299,-51.780163,199875000.000000,24375000.000000,33.606346,32.775860,5.290091,-50.242252,199875000.000000,26000000.000000,33.770218,32.339546,5.317312,-52.269241,199875000.000000,24375000.000000,33.637722,32.363632,5.295303,-52.407185,199875000.000000,24375000.000000,0.998452,0.998418,24.887634,21.365528,0.976531,0.999952,86.289284,15.337348,-13.049281,-27.794041,-3.185959,-3.763750,0.950185,0.987822,-0.049815,-0.012178,-148.823750,0.672719,34.054989,32.762756,5.364616,-52.556515,199875000.000000,24375000.000000,33.926884,32.358303,5.343337,-55.893223,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,25,635,35,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,25,20000,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.696308,33.061523,5.305035,-53.301052,199875000.000000,19500000.000000,33.281441,32.558273,5.236120,-50.470997,199875000.000000,19500000.000000,33.951698,33.136414,5.347458,-50.497906,199875000.000000,24375000.000000,33.346439,32.440311,5.246917,-51.460442,199875000.000000,24375000.000000,0.998742,0.998739,27.470486,24.974741,0.985575,0.999953,68.546509,13.239095,-15.157411,-29.334671,-1.238321,-6.034176,0.960047,0.988591,-0.039953,-0.011409,-148.823750,0.672719,33.693943,32.787868,5.304642,-55.158424,199875000.000000,19500000.000000,33.873768,32.791824,5.334513,-53.926704,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,26,636,36,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,26,20800,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.399326,32.751114,5.255702,-49.326664,199875000.000000,19500000.000000,33.455482,32.534828,5.265030,-50.733791,199875000.000000,19500000.000000,34.060410,32.803844,5.365517,-52.567513,199875000.000000,24375000.000000,33.619270,32.403996,5.292238,-51.432224,199875000.000000,24375000.000000,0.998558,0.998548,23.915562,20.899834,0.985207,0.999957,67.419800,13.940073,-15.034699,-28.656612,-2.468737,-5.252929,0.958798,0.987762,-0.041202,-0.012238,-148.823750,0.672719,33.651871,32.628529,5.297653,-53.033249,199875000.000000,19500000.000000,34.058647,32.610966,5.365224,-55.680660,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,27,637,37,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,27,21600,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.713745,32.672993,5.307931,-53.150536,199875000.000000,22750000.000000,33.401001,32.642197,5.255980,-53.095528,199875000.000000,22750000.000000,33.322514,32.306149,5.242942,-51.794544,199875000.000000,24375000.000000,33.787506,32.362602,5.320184,-53.404560,199875000.000000,24375000.000000,0.998492,0.998486,23.320122,20.562756,0.977518,0.999957,81.723465,14.347623,-13.221719,-28.266533,-5.252894,-4.690557,0.951014,0.988366,-0.048986,-0.011634,-148.823750,0.672719,33.696213,32.622887,5.305019,-56.444336,199875000.000000,22750000.000000,33.725788,32.340309,5.309932,-55.371155,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,28,638,38,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,28,22400,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.369514,32.736980,5.250750,-51.502388,199875000.000000,19500000.000000,32.867111,32.162228,5.167294,-51.889339,199875000.000000,19500000.000000,33.773674,32.735554,5.317886,-51.883659,199875000.000000,19500000.000000,33.340183,32.513069,5.245878,-52.372307,199875000.000000,19500000.000000,0.998941,0.998906,30.540878,24.835991,0.983178,0.999955,71.417412,14.101372,-14.468930,-28.848934,-3.734967,-5.159643,0.955942,0.988018,-0.044058,-0.011982,-148.823750,0.672719,33.296291,32.428074,5.238586,-54.884892,199875000.000000,19500000.000000,33.765320,32.637630,5.316499,-55.223328,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,29,639,39,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,29,23200,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.952423,32.910679,5.347579,-50.516247,199875000.000000,24375000.000000,33.525604,32.526546,5.276679,-51.473442,199875000.000000,24375000.000000,33.343124,32.758366,5.246366,-51.259880,199875000.000000,19500000.000000,32.871716,32.164749,5.168059,-51.697464,199875000.000000,19500000.000000,0.998795,0.998789,29.039064,23.920721,0.976044,0.999948,87.362251,15.272812,-12.950798,-28.097830,-6.025256,-3.993422,0.950275,0.987528,-0.049725,-0.012472,-148.823750,0.672719,33.896656,32.680767,5.338315,-53.315533,199875000.000000,24375000.000000,33.316288,32.470722,5.241908,-54.054176,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,30,640,40,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.960614,1.000000,1.000000,35,0.000875,0.672719,0,30,24000,0,6,1,-8.960614,-8.960614,1.000000,1.000000,1.000000,nan,nan,0.672719,33.331028,32.732887,5.244357,-52.460949,199875000.000000,19500000.000000,33.416382,32.498169,5.258535,-51.952068,199875000.000000,19500000.000000,33.911850,32.722073,5.340839,-52.908005,199875000.000000,24375000.000000,33.528667,32.491718,5.277187,-52.293888,199875000.000000,24375000.000000,0.998881,0.998904,18.402716,20.750797,0.984242,0.999954,70.638489,14.077750,-14.765610,-28.476007,-3.443430,-5.109361,0.958330,0.987756,-0.041670,-0.012244,-148.823750,0.672719,33.551689,32.603313,5.281012,-55.527603,199875000.000000,19500000.000000,33.934406,32.611065,5.344586,-56.924866,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
