stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,correlation,selected_adc_mean_codes,channel_A_mean_codes,channel_B_mean_codes,channel_A_rms_codes,channel_B_rms_codes,stage5_raw_metrics_available,raw_A_sndr_db,raw_A_sfdr_db,raw_A_enob,raw_A_thd_db,raw_A_signal_hz,raw_A_worst_spur_hz,raw_B_sndr_db,raw_B_sfdr_db,raw_B_enob,raw_B_thd_db,raw_B_signal_hz,raw_B_worst_spur_hz,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,raw_AB_matching_valid,raw_AB_correlation,raw_AB_rmse_codes,raw_AB_residual_dbc,raw_offset_mismatch_codes,raw_gain_ratio_B_over_A,raw_gain_mismatch,raw_skew_mismatch_samples,raw_skew_mismatch_ps
baseline,baseline,0,1,11,21,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999222,10.717500,-5.290053,10.719778,379.503516,397.101897,1,38.040882,38.479641,6.026725,-48.920074,299000000.000000,19500000.000000,38.259518,38.110512,6.063043,-50.951443,299000000.000000,19500000.000000,38.801552,38.318844,6.153082,-52.557201,299000000.000000,19500000.000000,1,0.995893,39.657166,-19.817146,-5.429725,1.046092,0.046092,-0.090072,-69.286417
baseline,baseline,0,1,12,22,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999424,6.888750,-1.091256,6.894481,379.790578,399.206366,1,38.026932,38.561687,6.024407,-50.205330,299000000.000000,19500000.000000,38.690914,38.851189,6.134704,-49.495377,299000000.000000,19500000.000000,39.201778,38.727776,6.219565,-53.057980,299000000.000000,19500000.000000,1,0.995148,43.354340,-19.071465,-5.803226,1.050970,0.050970,-0.090072,-69.286417
baseline,baseline,0,1,13,23,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999510,10.255000,-3.781031,10.245559,378.146048,401.821186,1,38.421597,38.596607,6.089966,-48.851616,299000000.000000,19500000.000000,38.203396,39.179173,6.053720,-51.622238,299000000.000000,19500000.000000,39.041241,38.903397,6.192897,-52.426826,299000000.000000,19500000.000000,1,0.989448,61.664097,-16.022577,-6.464528,1.062316,0.062316,-0.090072,-69.286417
baseline,baseline,0,1,14,24,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999615,4.743750,1.354245,4.739767,389.892651,408.048730,1,38.776608,39.094517,6.148939,-48.924095,299000000.000000,24375000.000000,39.355873,39.910168,6.245162,-50.667542,299000000.000000,26000000.000000,39.786575,39.443390,6.316707,-51.108242,299000000.000000,24375000.000000,1,0.995752,41.440296,-19.672279,-6.094012,1.046503,0.046503,-0.090072,-69.286417
baseline,baseline,0,1,15,25,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999556,7.481250,-1.430398,7.476548,389.681738,404.855136,1,38.504375,38.556400,6.103717,-48.865520,299000000.000000,19500000.000000,38.305965,38.440857,6.070759,-49.357372,299000000.000000,21125000.000000,39.020851,38.452297,6.189510,-52.077988,299000000.000000,19500000.000000,1,0.996437,37.265362,-20.556360,-6.046150,1.038768,0.038768,-0.090072,-69.286417
baseline,baseline,0,1,16,26,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998855,5.311250,1.090004,5.310603,368.392712,391.155635,1,38.334835,38.449982,6.075554,-50.023556,299000000.000000,19500000.000000,38.304596,38.310352,6.070531,-48.995243,299000000.000000,19500000.000000,39.077164,38.362358,6.198865,-52.294353,299000000.000000,19500000.000000,1,0.988062,63.226818,-15.575939,-6.400607,1.061697,0.061697,-0.090072,-69.286417
baseline,baseline,0,1,17,27,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999736,4.567500,1.283415,4.568071,384.793123,408.669036,1,37.726067,38.324100,5.974430,-49.058411,299000000.000000,21125000.000000,39.037895,39.122086,6.192342,-51.391800,299000000.000000,21125000.000000,39.087715,38.750706,6.200617,-51.251114,299000000.000000,21125000.000000,1,0.988409,65.179214,-15.691362,-5.851487,1.061988,0.061988,-0.090072,-69.286417
baseline,baseline,0,1,18,28,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999691,7.442500,-1.218080,7.442293,386.943029,409.557258,1,38.863491,38.819931,6.163371,-50.295887,299000000.000000,24375000.000000,39.052170,39.482018,6.194713,-50.827148,299000000.000000,24375000.000000,39.905689,39.189053,6.336493,-53.379700,299000000.000000,24375000.000000,1,0.993046,52.447998,-17.611261,-6.224214,1.058274,0.058274,-0.090072,-69.286417
baseline,baseline,0,1,19,29,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999647,11.305000,-4.776897,11.302438,383.080658,407.128946,1,38.693722,38.790115,6.135170,-49.742516,299000000.000000,22750000.000000,39.057720,39.528915,6.195635,-49.521473,299000000.000000,22750000.000000,39.658913,39.168041,6.295501,-52.938095,299000000.000000,22750000.000000,1,0.988173,65.592690,-15.599065,-6.525540,1.062449,0.062449,-0.090072,-69.286417
baseline,baseline,0,1,20,30,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999654,11.321250,-5.254097,11.325523,382.983131,406.650173,1,38.179905,38.808208,6.049819,-48.906483,299000000.000000,19500000.000000,38.217861,38.199348,6.056123,-50.706810,299000000.000000,19500000.000000,38.863346,38.505688,6.163347,-51.301514,299000000.000000,19500000.000000,1,0.989975,60.929611,-16.233070,-6.071425,1.061485,0.061485,-0.090072,-69.286417
baseline,baseline,0,1,21,31,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999253,6.628750,-0.508285,6.633929,377.758124,396.316109,1,38.557400,38.605255,6.112525,-50.133602,299000000.000000,24375000.000000,38.990570,38.763241,6.184480,-52.688759,299000000.000000,24375000.000000,39.591118,38.694550,6.284239,-54.724712,299000000.000000,24375000.000000,1,0.995538,41.420933,-19.412508,-6.125644,1.048981,0.048981,-0.090072,-69.286417
baseline,baseline,0,1,22,32,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998779,12.956250,-6.720749,12.974812,368.028603,390.882042,1,37.781261,37.896027,5.983599,-48.754467,299000000.000000,19500000.000000,38.325901,39.083225,6.074070,-50.879452,299000000.000000,19500000.000000,38.692589,38.520760,6.134982,-51.833786,299000000.000000,19500000.000000,1,0.989621,59.484325,-16.095881,-6.254063,1.061689,0.061689,-0.090072,-69.286417
baseline,baseline,0,1,23,33,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999628,3.848750,2.019768,3.841837,386.577836,408.205251,1,38.730003,38.746494,6.141197,-50.807308,299000000.000000,24375000.000000,39.133717,39.655407,6.208259,-48.493256,299000000.000000,22750000.000000,39.663342,39.243332,6.296237,-51.609848,299000000.000000,22750000.000000,1,0.994159,48.425735,-18.285803,-5.861606,1.055913,0.055913,-0.090072,-69.286417
baseline,baseline,0,1,24,34,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998763,9.776250,-3.788540,9.761519,376.890528,392.019837,1,38.582336,38.634815,6.116667,-49.077282,299000000.000000,22750000.000000,38.501137,38.941647,6.103179,-49.078789,299000000.000000,22750000.000000,39.374199,38.813236,6.248206,-51.359329,299000000.000000,22750000.000000,1,0.996390,36.438011,-20.465891,-5.972979,1.039873,0.039873,-0.090072,-69.286417
baseline,baseline,0,1,25,35,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999481,10.030000,-1.751905,10.030937,380.157999,402.392779,1,38.415474,38.613159,6.088950,-48.865318,299000000.000000,24375000.000000,39.332829,39.422909,6.241334,-50.259331,299000000.000000,24375000.000000,39.811405,39.039440,6.320832,-51.664757,299000000.000000,24375000.000000,1,0.992918,52.186611,-17.500504,-8.279033,1.058171,0.058171,-0.090072,-69.286417
baseline,baseline,0,1,26,36,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999550,16.580000,-11.320608,16.566018,379.161020,402.720166,1,38.154938,37.881889,6.045671,-50.235134,299000000.000000,19500000.000000,38.841232,39.255997,6.159673,-48.767384,299000000.000000,19500000.000000,39.307888,38.578587,6.237191,-51.925423,299000000.000000,19500000.000000,1,0.987874,65.367935,-15.533143,-5.245410,1.061709,0.061709,-0.090072,-69.286417
baseline,baseline,0,1,27,37,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998966,12.518750,-6.890015,12.526464,372.208689,392.365701,1,38.512749,38.599804,6.105108,-49.612942,299000000.000000,24375000.000000,38.673923,38.159943,6.131881,-51.670341,299000000.000000,24375000.000000,39.353817,38.394905,6.244821,-53.621971,299000000.000000,24375000.000000,1,0.994431,45.365986,-18.513170,-5.636449,1.053798,0.053798,-0.090072,-69.286417
baseline,baseline,0,1,28,38,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999529,11.921250,-4.634206,11.925236,383.480720,404.242701,1,38.239922,38.582260,6.059788,-51.570805,299000000.000000,19500000.000000,38.567711,38.570511,6.114238,-50.776112,299000000.000000,19500000.000000,39.107895,38.613991,6.203969,-52.935394,299000000.000000,19500000.000000,1,0.994627,46.295170,-18.596888,-7.291029,1.053759,0.053759,-0.090072,-69.286417
baseline,baseline,0,1,29,39,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999531,16.007500,-9.751469,16.021690,391.118253,407.362636,1,38.650280,38.957573,6.127954,-49.911549,299000000.000000,24375000.000000,39.154678,39.257679,6.211741,-50.750072,299000000.000000,24375000.000000,39.862053,39.142944,6.329245,-54.832638,299000000.000000,24375000.000000,1,0.996286,38.461208,-20.321236,-6.270221,1.041051,0.041051,-0.090072,-69.286417
baseline,baseline,0,1,30,40,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998862,5.255000,1.996026,5.252673,373.760597,391.042456,1,39.079132,39.622116,6.199192,-51.363262,299000000.000000,26000000.000000,38.371456,37.944843,6.081637,-51.841713,299000000.000000,24375000.000000,39.494747,38.759010,6.268231,-53.642258,299000000.000000,24375000.000000,1,0.995865,39.482910,-19.723957,-7.248699,1.046158,0.046158,-0.090072,-69.286417
