stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes
offset,calibration,5,5,23,183,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,8.462800,8.488522,0.999196,15.399788,-2.075054,1.000000
offset,calibration,5,5,24,184,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,-6.653450,-6.616552,0.999084,16.715908,-2.075054,1.000000
offset,calibration,5,5,25,185,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,-1.322200,-1.286549,0.999350,14.051516,-2.075054,1.000000
offset,calibration,5,5,26,186,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,7.686550,7.716762,0.999281,14.660135,-2.075054,1.000000
offset,calibration,5,5,27,187,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,-4.625950,-4.592748,0.999155,15.966179,-2.075054,1.000000
offset,calibration,5,5,28,188,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,4.625299,4.630912,0.998892,17.514654,-2.075054,1.000000
offset,calibration,5,5,29,189,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,-8.474700,-8.466685,0.998742,18.734060,-2.075054,1.000000
offset,calibration,5,5,30,190,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,3.694767,1.000000,nan,1.000000,4.371550,4.402930,0.999201,15.479278,-2.075054,1.000000
offset,calibration,6,6,1,191,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,4.977799,4.989167,0.998930,17.371141,-1.389246,1.000000
offset,calibration,6,6,2,192,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-9.453450,-9.420655,0.998996,17.393665,-1.389246,1.000000
offset,calibration,6,6,3,193,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-7.812201,-7.795979,0.998932,17.488871,-1.389246,1.000000
offset,calibration,6,6,4,194,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,3.011550,3.018384,0.998733,18.766741,-1.389246,1.000000
offset,calibration,6,6,5,195,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-8.623450,-8.589273,0.999144,16.095160,-1.389246,1.000000
offset,calibration,6,6,6,196,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-7.590950,-7.555429,0.999191,15.679012,-1.389246,1.000000
offset,calibration,6,6,7,197,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,3.544050,3.588691,0.999223,15.578095,-1.389246,1.000000
offset,calibration,6,6,8,198,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-7.187201,-7.148019,0.999128,16.367073,-1.389246,1.000000
offset,calibration,6,6,9,199,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-3.814700,-3.807210,0.998690,19.103539,-1.389246,1.000000
offset,calibration,6,6,10,200,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,6.924049,6.945351,0.999077,16.379992,-1.389246,1.000000
offset,calibration,6,6,11,201,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-1.344700,-1.335842,0.998853,17.914347,-1.389246,1.000000
offset,calibration,6,6,12,202,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,1.976550,2.013719,0.999136,16.246260,-1.389246,1.000000
offset,calibration,6,6,13,203,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,5.741549,5.754935,0.998904,17.638613,-1.389246,1.000000
offset,calibration,6,6,14,204,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-5.177200,-5.136373,0.999009,17.494413,-1.389246,1.000000
offset,calibration,6,6,15,205,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-3.499700,-3.476097,0.999061,16.583113,-1.389246,1.000000
offset,calibration,6,6,16,206,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-9.060950,-9.054526,0.998940,17.153893,-1.389246,1.000000
offset,calibration,6,6,17,207,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-9.249701,-9.217985,0.999214,15.367203,-1.389246,1.000000
offset,calibration,6,6,18,208,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,4.846550,4.887839,0.998932,18.175497,-1.389246,1.000000
offset,calibration,6,6,19,209,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-5.572200,-5.541682,0.999044,16.911575,-1.389246,1.000000
offset,calibration,6,6,20,210,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-6.593451,-6.548543,0.999380,13.915319,-1.389246,1.000000
offset,calibration,6,6,21,211,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-1.469700,-1.436199,0.998880,18.396360,-1.389246,1.000000
offset,calibration,6,6,22,212,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-5.179700,-5.168330,0.999172,15.280802,-1.389246,1.000000
offset,calibration,6,6,23,213,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-1.760950,-1.752167,0.998746,18.732494,-1.389246,1.000000
offset,calibration,6,6,24,214,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,5.631550,5.664758,0.999233,15.212026,-1.389246,1.000000
offset,calibration,6,6,25,215,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,5.740300,5.774922,0.999278,14.791442,-1.389246,1.000000
offset,calibration,6,6,26,216,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-9.798450,-9.771431,0.999000,17.209248,-1.389246,1.000000
offset,calibration,6,6,27,217,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-5.260951,-5.223351,0.998915,18.218287,-1.389246,1.000000
offset,calibration,6,6,28,218,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,11.965300,11.992846,0.999355,13.824118,-1.389246,1.000000
offset,calibration,6,6,29,219,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,5.459050,5.492941,0.999095,16.538481,-1.389246,1.000000
offset,calibration,6,6,30,220,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.181004,1.000000,nan,1.000000,-7.777200,-7.739109,0.999153,16.101139,-1.389246,1.000000
offset,calibration,7,7,1,221,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.691550,1.735790,0.999227,15.528187,-1.585661,1.000000
offset,calibration,7,7,2,222,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-1.092200,-1.086407,0.998848,17.865171,-1.585661,1.000000
offset,calibration,7,7,3,223,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.340300,1.367159,0.999075,16.541719,-1.585661,1.000000
offset,calibration,7,7,4,224,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,5.505300,5.533320,0.999072,16.598991,-1.585661,1.000000
offset,calibration,7,7,5,225,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.985300,2.012054,0.999061,16.661453,-1.585661,1.000000
offset,calibration,7,7,6,226,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.230300,8.247859,0.998910,17.703794,-1.585661,1.000000
offset,calibration,7,7,7,227,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-6.003450,-5.968459,0.998998,17.439455,-1.585661,1.000000
offset,calibration,7,7,8,228,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-8.390950,-8.350889,0.999201,15.686563,-1.585661,1.000000
offset,calibration,7,7,9,229,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,4.555300,4.583399,0.998985,17.364302,-1.585661,1.000000
offset,calibration,7,7,10,230,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.972200,-0.955916,0.998916,17.617582,-1.585661,1.000000
offset,calibration,7,7,11,231,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-4.594700,-4.568372,0.998989,17.280697,-1.585661,1.000000
offset,calibration,7,7,12,232,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,6.192800,6.227198,0.999178,15.774009,-1.585661,1.000000
offset,calibration,7,7,13,233,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,10.857800,10.883663,0.998950,17.599716,-1.585661,1.000000
offset,calibration,7,7,14,234,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.284050,1.325637,0.999013,17.475260,-1.585661,1.000000
offset,calibration,7,7,15,235,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.900300,1.939595,0.999251,15.173793,-1.585661,1.000000
offset,calibration,7,7,16,236,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.352200,-0.321403,0.999127,16.168053,-1.585661,1.000000
offset,calibration,7,7,17,237,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.764050,2.797382,0.998937,17.915049,-1.585661,1.000000
offset,calibration,7,7,18,238,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,4.814050,4.846309,0.999035,17.036900,-1.585661,1.000000
offset,calibration,7,7,19,239,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.652800,3.664335,0.999049,16.380760,-1.585661,1.000000
offset,calibration,7,7,20,240,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.521550,2.559540,0.999117,16.438953,-1.585661,1.000000
offset,calibration,7,7,21,241,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.094700,-0.079759,0.998979,17.058676,-1.585661,1.000000
offset,calibration,7,7,22,242,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.968451,-5.939689,0.999121,16.168978,-1.585661,1.000000
offset,calibration,7,7,23,243,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.593450,-0.575908,0.999036,16.649466,-1.585661,1.000000
offset,calibration,7,7,24,244,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.571550,2.612372,0.998905,18.385965,-1.585661,1.000000
offset,calibration,7,7,25,245,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.467800,0.497412,0.998877,18.309841,-1.585661,1.000000
offset,calibration,7,7,26,246,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-3.243450,-3.221755,0.998995,17.106014,-1.585661,1.000000
offset,calibration,7,7,27,247,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,4.554049,4.592049,0.999184,15.803339,-1.585661,1.000000
offset,calibration,7,7,28,248,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,6.881550,6.908729,0.998690,19.700066,-1.585661,1.000000
offset,calibration,7,7,29,249,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-7.210950,-7.197121,0.999009,16.783459,-1.585661,1.000000
offset,calibration,7,7,30,250,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-4.850950,-4.817134,0.999127,16.247591,-1.585661,1.000000
offset,calibration,8,8,1,251,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-3.445951,-3.413582,0.998936,17.898764,-0.572694,1.000000
offset,calibration,8,8,2,252,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.042201,-5.009472,0.999057,16.855503,-0.572694,1.000000
offset,calibration,8,8,3,253,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,6.586550,6.610351,0.999004,17.083252,-0.572694,1.000000
offset,calibration,8,8,4,254,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.449050,3.480625,0.998999,17.338644,-0.572694,1.000000
offset,calibration,8,8,5,255,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-6.383451,-6.340951,0.998974,17.846924,-0.572694,1.000000
offset,calibration,8,8,6,256,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.045300,8.062265,0.999007,16.878256,-0.572694,1.000000
offset,calibration,8,8,7,257,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.317800,3.321991,0.998823,18.008438,-0.572694,1.000000
offset,calibration,8,8,8,258,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.947800,0.976265,0.999071,16.624504,-0.572694,1.000000
offset,calibration,8,8,9,259,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-14.377200,-14.335759,0.999263,15.099783,-0.572694,1.000000
offset,calibration,8,8,10,260,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.822800,1.833311,0.998838,18.080887,-0.572694,1.000000
offset,calibration,8,8,11,261,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-11.244700,-11.205422,0.999014,17.404812,-0.572694,1.000000
offset,calibration,8,8,12,262,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.429050,1.441131,0.998952,17.207542,-0.572694,1.000000
offset,calibration,8,8,13,263,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-2.878450,-2.862796,0.999125,15.812673,-0.572694,1.000000
offset,calibration,8,8,14,264,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-1.164700,-1.158907,0.998987,16.748983,-0.572694,1.000000
offset,calibration,8,8,15,265,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.674050,0.712882,0.999131,16.326681,-0.572694,1.000000
offset,calibration,8,8,16,266,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,12.794049,12.832582,0.999296,14.686417,-0.572694,1.000000
offset,calibration,8,8,17,267,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,5.054049,5.101829,0.999124,16.619541,-0.572694,1.000000
offset,calibration,8,8,18,268,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.734050,0.738443,0.998851,17.803900,-0.572694,1.000000
offset,calibration,8,8,19,269,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-6.754700,-6.731387,0.999081,16.399321,-0.572694,1.000000
offset,calibration,8,8,20,270,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.797800,0.804218,0.998790,18.330904,-0.572694,1.000000
offset,calibration,8,8,21,271,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,5.059050,5.077338,0.998930,17.562708,-0.572694,1.000000
offset,calibration,8,8,22,272,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.837800,1.865745,0.999071,16.602623,-0.572694,1.000000
offset,calibration,8,8,23,273,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.509050,3.518743,0.998933,17.296371,-0.572694,1.000000
offset,calibration,8,8,24,274,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.043450,-5.010302,0.999014,17.249393,-0.572694,1.000000
offset,calibration,8,8,25,275,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,7.524050,7.550437,0.999089,16.402170,-0.572694,1.000000
offset,calibration,8,8,26,276,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.610300,1.636361,0.998977,17.374460,-0.572694,1.000000
offset,calibration,8,8,27,277,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.095300,2.124599,0.998953,17.669668,-0.572694,1.000000
offset,calibration,8,8,28,278,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.691550,0.712019,0.998855,18.227324,-0.572694,1.000000
offset,calibration,8,8,29,279,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-3.558450,-3.526191,0.999031,17.071623,-0.572694,1.000000
offset,calibration,8,8,30,280,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.424049,8.425905,0.998843,17.792229,-0.572694,1.000000
offset,verification,8,1,1,281,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,5.212800,5.250636,0.998778,19.342306,-0.123480,1.000000
offset,verification,8,1,2,282,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-2.725950,-2.686913,0.998955,17.916344,-0.123480,1.000000
offset,verification,8,1,3,283,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.580300,0.596808,0.998983,17.069429,-0.123480,1.000000
offset,verification,8,1,4,284,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-8.490951,-8.463115,0.998903,18.042490,-0.123480,1.000000
offset,verification,8,1,5,285,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.327800,3.331619,0.998726,18.727337,-0.123480,1.000000
offset,verification,8,1,6,286,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-3.652200,-3.606396,0.999163,16.194370,-0.123480,1.000000
offset,verification,8,1,7,287,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.626550,8.639447,0.998874,17.861115,-0.123480,1.000000
offset,verification,8,1,8,288,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-6.572200,-6.550403,0.998955,17.448690,-0.123480,1.000000
offset,verification,8,1,9,289,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.420300,2.455070,0.999355,13.975281,-0.123480,1.000000
offset,verification,8,1,10,290,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.747200,-5.724319,0.998994,17.149130,-0.123480,1.000000
offset,verification,8,1,11,291,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.327800,2.345269,0.998973,17.183083,-0.123480,1.000000
offset,verification,8,1,12,292,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.014050,3.051869,0.999158,16.046988,-0.123480,1.000000
offset,verification,8,1,13,293,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,12.519050,12.529845,0.998940,17.271893,-0.123480,1.000000
offset,verification,8,1,14,294,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-1.559700,-1.547173,0.998944,17.287256,-0.123480,1.000000
offset,verification,8,1,15,295,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.782200,-5.764162,0.999218,14.999898,-0.123480,1.000000
offset,verification,8,1,16,296,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.764700,-0.754407,0.998841,18.045519,-0.123480,1.000000
offset,verification,8,1,17,297,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-9.675950,-9.662408,0.998785,18.570997,-0.123480,1.000000
offset,verification,8,1,18,298,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.781550,1.818176,0.999046,17.050358,-0.123480,1.000000
offset,verification,8,1,19,299,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-0.289700,-0.252119,0.999123,16.372053,-0.123480,1.000000
offset,verification,8,1,20,300,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.414050,2.435417,0.999107,16.116611,-0.123480,1.000000
offset,verification,8,1,21,301,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-7.589700,-7.557266,0.999076,16.679939,-0.123480,1.000000
offset,verification,8,1,22,302,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,9.076550,9.105156,0.999192,15.503989,-0.123480,1.000000
offset,verification,8,1,23,303,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.474050,2.489054,0.998762,18.794147,-0.123480,1.000000
offset,verification,8,1,24,304,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-1.394700,-1.360739,0.999125,16.270008,-0.123480,1.000000
offset,verification,8,1,25,305,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,10.034050,10.068787,0.999098,16.529886,-0.123480,1.000000
offset,verification,8,1,26,306,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.194050,8.221738,0.999214,15.269499,-0.123480,1.000000
offset,verification,8,1,27,307,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.375300,1.415604,0.999085,16.796677,-0.123480,1.000000
offset,verification,8,1,28,308,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,0.455300,0.469473,0.998758,18.802250,-0.123480,1.000000
offset,verification,8,1,29,309,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-4.489700,-4.462647,0.999042,16.841656,-0.123480,1.000000
offset,verification,8,1,30,310,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.557800,2.590387,0.999123,16.251392,-0.123480,1.000000
offset,verification,8,2,1,311,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,1.866550,1.900341,0.999278,14.770099,-0.123480,1.000000
offset,verification,8,2,2,312,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.102800,3.130779,0.999037,16.907515,-0.123480,1.000000
offset,verification,8,2,3,313,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.352800,3.388736,0.999100,16.546164,-0.123480,1.000000
offset,verification,8,2,4,314,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,8.401549,8.436813,0.999087,16.645338,-0.123480,1.000000
offset,verification,8,2,5,315,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-10.582200,-10.542221,0.999103,16.616590,-0.123480,1.000000
offset,verification,8,2,6,316,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,3.039050,3.071618,0.999152,15.975160,-0.123480,1.000000
offset,verification,8,2,7,317,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-7.203450,-7.176679,0.999232,15.065797,-0.123480,1.000000
offset,verification,8,2,8,318,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,-5.589700,-5.557664,0.999079,16.640387,-0.123480,1.000000
offset,verification,8,2,9,319,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,7.540299,7.555573,0.998978,17.082741,-0.123480,1.000000
offset,verification,8,2,10,320,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.735985,1.000000,nan,1.000000,2.541550,2.553874,0.998911,17.547234,-0.123480,1.000000
