stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,correlation,selected_adc_mean_codes,channel_A_mean_codes,channel_B_mean_codes,channel_A_rms_codes,channel_B_rms_codes,stage5_raw_metrics_available,raw_A_sndr_db,raw_A_sfdr_db,raw_A_enob,raw_A_thd_db,raw_A_signal_hz,raw_A_worst_spur_hz,raw_B_sndr_db,raw_B_sfdr_db,raw_B_enob,raw_B_thd_db,raw_B_signal_hz,raw_B_worst_spur_hz,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,raw_AB_matching_valid,raw_AB_correlation,raw_AB_rmse_codes,raw_AB_residual_dbc,raw_offset_mismatch_codes,raw_gain_ratio_B_over_A,raw_gain_mismatch,raw_skew_mismatch_samples,raw_skew_mismatch_ps
baseline,baseline,0,1,14,24,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999605,-5.002500,-5.006038,9.660492,398.050906,389.058226,1,43.140488,51.676479,6.873836,-50.455460,299000000.000000,65000000.000000,41.936726,49.275097,6.673875,-50.071674,299000000.000000,55250000.000000,44.394711,50.953590,7.082178,-52.194756,299000000.000000,65000000.000000,1,0.990976,53.832802,-17.278067,4.654453,0.977184,-0.022816,-0.112328,-86.406153
baseline,baseline,0,1,15,25,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999896,-12.577500,-12.589052,15.998630,411.395006,389.977739,1,42.545376,50.942799,6.774980,-49.644711,299000000.000000,52000000.000000,42.072090,50.397167,6.696361,-50.192997,299000000.000000,42250000.000000,44.133949,51.947990,7.038862,-52.022022,299000000.000000,69875000.000000,1,0.978591,85.653412,-13.398694,3.409578,0.947586,-0.052414,-0.112328,-86.406153
baseline,baseline,0,1,16,26,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999780,-7.865000,-7.871814,11.658902,404.660200,393.553637,1,41.961185,50.383804,6.677938,-50.857861,299000000.000000,30875000.000000,42.098190,48.984634,6.700696,-51.026123,299000000.000000,21125000.000000,43.721348,50.183216,6.970324,-53.165199,299000000.000000,30875000.000000,1,0.989660,58.577454,-16.665318,3.787088,0.972310,-0.027690,-0.112328,-86.406153
baseline,baseline,0,1,17,27,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999905,-15.320000,-15.325865,21.581652,405.081860,396.789324,1,42.103340,50.724106,6.701552,-51.145596,299000000.000000,39000000.000000,41.747036,47.699913,6.642365,-50.111065,299000000.000000,48750000.000000,43.508648,49.313332,6.934992,-52.831867,299000000.000000,48750000.000000,1,0.991317,53.833515,-17.431427,6.255787,0.978780,-0.021220,-0.112328,-86.406153
baseline,baseline,0,1,18,28,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999892,-9.173750,-9.174103,13.613565,411.079353,389.915190,1,42.502308,50.613827,6.767826,-49.786270,299000000.000000,39000000.000000,42.042477,51.262798,6.691442,-49.250271,299000000.000000,69875000.000000,44.494278,51.006474,7.098718,-52.439293,299000000.000000,39000000.000000,1,0.978723,85.372696,-13.424994,4.439462,0.948173,-0.051827,-0.112328,-86.406153
baseline,baseline,0,1,19,29,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.997750,-11.971250,-11.977645,15.167707,380.925203,364.134131,1,42.532013,49.638512,6.772760,-52.497276,299000000.000000,48750000.000000,41.921650,49.100239,6.671371,-49.781036,299000000.000000,63375000.000000,43.796661,50.184319,6.982834,-53.084564,299000000.000000,63375000.000000,1,0.983332,70.099869,-14.505233,3.190062,0.955563,-0.044437,-0.112328,-86.406153
baseline,baseline,0,1,20,30,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999866,-8.950000,-8.954052,14.073367,405.246472,396.350875,1,42.508869,51.858067,6.768916,-51.648788,299000000.000000,50375000.000000,42.209530,49.192684,6.719191,-49.670383,299000000.000000,19500000.000000,44.426792,51.859703,7.087507,-52.289783,299000000.000000,29250000.000000,1,0.991076,54.518520,-17.324417,5.119314,0.977671,-0.022329,-0.112328,-86.406153
baseline,baseline,0,1,21,31,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.998761,-14.956250,-14.953080,20.174995,386.206628,376.209810,1,42.705925,50.311684,6.801649,-50.304386,299000000.000000,26000000.000000,42.418739,51.273159,6.753944,-48.367340,299000000.000000,56875000.000000,44.644436,51.811501,7.123661,-51.634079,299000000.000000,27625000.000000,1,0.989982,55.110676,-16.789845,5.221914,0.973444,-0.026556,-0.112328,-86.406153
baseline,baseline,0,1,22,32,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999787,-9.233750,-9.230926,14.329532,402.198615,393.707337,1,41.409489,49.735439,6.586294,-50.131458,299000000.000000,24375000.000000,41.250355,46.914093,6.559860,-50.201183,299000000.000000,65000000.000000,42.988029,48.903141,6.848510,-52.375542,299000000.000000,55250000.000000,1,0.991099,54.011200,-17.343468,5.098606,0.978497,-0.021503,-0.112328,-86.406153
baseline,baseline,0,1,23,33,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999725,-19.028749,-19.029838,23.874568,403.956792,383.962141,1,42.053871,51.713821,6.693335,-50.526817,299000000.000000,21125000.000000,42.520023,49.780857,6.770768,-50.967884,299000000.000000,27625000.000000,44.200218,51.522221,7.049870,-53.289902,299000000.000000,19500000.000000,1,0.980065,81.241463,-13.703219,4.844730,0.949718,-0.050282,-0.112328,-86.406153
baseline,baseline,0,1,24,34,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999748,1.260000,1.258403,3.549016,401.999495,391.702521,1,42.509937,49.580833,6.769093,-51.241352,299000000.000000,30875000.000000,42.259823,50.139263,6.727546,-50.861675,299000000.000000,42250000.000000,44.134308,49.916447,7.038922,-54.152744,299000000.000000,30875000.000000,1,0.990320,56.371178,-16.951942,4.807419,0.974350,-0.025650,-0.112328,-86.406153
baseline,baseline,0,1,25,35,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999795,-1.321250,-1.304363,5.664315,401.904032,393.178552,1,42.157791,50.797115,6.710597,-49.675816,299000000.000000,24375000.000000,41.545082,50.424000,6.608818,-48.415649,299000000.000000,43875000.000000,43.974342,51.333534,7.012350,-51.187073,299000000.000000,24375000.000000,1,0.991097,53.936344,-17.350073,4.359952,0.978193,-0.021807,-0.112328,-86.406153
baseline,baseline,0,1,26,36,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.998744,4.976250,4.963979,-0.497858,387.029169,373.814607,1,42.232098,50.597824,6.722940,-48.644913,299000000.000000,52000000.000000,41.722111,49.732449,6.638225,-49.470245,299000000.000000,48750000.000000,43.735977,50.514744,6.972754,-50.754070,299000000.000000,48750000.000000,1,0.987434,61.882465,-15.774895,4.466121,0.965935,-0.034065,-0.112328,-86.406153
baseline,baseline,0,1,27,37,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.998447,-4.513750,-4.515518,9.311250,384.441917,374.011713,1,41.411652,48.282738,6.586653,-49.920296,299000000.000000,73125000.000000,41.675591,47.359623,6.630497,-50.655064,299000000.000000,39000000.000000,43.558636,49.224617,6.943295,-52.875584,299000000.000000,39000000.000000,1,0.989688,55.660137,-16.666300,4.795732,0.972635,-0.027365,-0.112328,-86.406153
baseline,baseline,0,1,28,38,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999901,-3.332500,-3.329018,7.444414,406.931647,398.723364,1,42.074345,49.279793,6.696735,-49.073071,299000000.000000,47125000.000000,42.177391,51.227024,6.713852,-49.475677,299000000.000000,37375000.000000,43.866764,50.163963,6.994479,-51.501442,299000000.000000,43875000.000000,1,0.991356,53.756611,-17.493305,4.115396,0.979691,-0.020309,-0.112328,-86.406153
baseline,baseline,0,1,29,39,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.999910,-4.163750,-4.163003,10.163693,411.311303,388.770060,1,42.687645,51.828831,6.798613,-50.106133,299000000.000000,50375000.000000,41.716969,50.449406,6.637371,-49.216461,299000000.000000,19500000.000000,44.447704,52.270481,7.090981,-51.294815,299000000.000000,50375000.000000,1,0.976949,88.985069,-13.057550,6.000691,0.944922,-0.055078,-0.112328,-86.406153
baseline,baseline,0,1,30,40,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,0.998335,-7.226250,-7.226430,12.453521,386.987701,364.740371,1,42.538368,49.095985,6.773816,-49.330997,299000000.000000,45500000.000000,41.821449,49.779472,6.654726,-49.134232,299000000.000000,35750000.000000,43.939751,49.232624,7.006603,-51.346485,299000000.000000,45500000.000000,1,0.974620,87.682549,-12.642969,5.227090,0.942126,-0.057874,-0.112328,-86.406153
