stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,1,1,12,52,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-4.758249,-4.757208,0.999883,6.284485,nan,1.000000,42.597427,6.783626,
offset,calibration,1,1,13,53,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,5.221751,5.222127,0.999893,5.983834,nan,1.000000,42.345779,6.741824,
offset,calibration,1,1,14,54,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-11.054499,-11.066564,0.999627,10.935701,nan,1.000000,41.725658,6.638814,
offset,calibration,1,1,15,55,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-2.435749,-2.449576,0.999502,12.587302,nan,1.000000,42.833656,6.822867,
offset,calibration,1,1,16,56,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,1.915501,1.896368,0.999444,13.166264,nan,1.000000,42.004925,6.685204,
offset,calibration,1,1,17,57,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,4.761751,4.756730,0.999846,7.113114,nan,1.000000,41.649284,6.626127,
offset,calibration,1,1,18,58,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-10.366999,-10.365335,0.999935,4.671130,nan,1.000000,42.334198,6.739900,
offset,calibration,1,1,19,59,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,1.285501,1.286866,0.999932,4.802536,nan,1.000000,42.235035,6.723428,
offset,calibration,1,1,20,60,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-2.618249,-2.622661,0.999889,6.059377,nan,1.000000,42.132137,6.706336,
offset,calibration,1,1,21,61,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-7.198249,-7.200209,0.999804,8.081214,nan,1.000000,41.735943,6.640522,
offset,calibration,1,1,22,62,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-4.003249,-4.006998,0.999852,7.008411,nan,1.000000,42.694561,6.799761,
offset,calibration,1,1,23,63,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-10.569499,-10.575114,0.999776,8.573352,nan,1.000000,42.512482,6.769516,
offset,calibration,1,1,24,64,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-5.624499,-5.646502,0.999030,17.292479,nan,1.000000,41.935513,6.673674,
offset,calibration,1,1,25,65,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,5.573001,5.565837,0.999852,6.946630,nan,1.000000,41.953327,6.676633,
offset,calibration,1,1,26,66,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-2.963249,-2.965533,0.999854,6.964342,nan,1.000000,42.847836,6.825222,
offset,calibration,1,1,27,67,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-11.681998,-11.678318,0.999939,4.539804,nan,1.000000,42.396194,6.750199,
offset,calibration,1,1,28,68,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,1.414251,1.411776,0.999877,6.399671,nan,1.000000,41.866230,6.662165,
offset,calibration,1,1,29,69,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-4.204499,-4.231177,0.998883,18.387047,nan,1.000000,42.190506,6.716031,
offset,calibration,1,1,30,70,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,0.000000,1.000000,nan,1.000000,-7.565749,-7.570327,0.999779,8.532975,nan,1.000000,42.103016,6.701498,
offset,calibration,2,2,1,71,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-9.865748,-9.888388,0.999103,16.612690,-4.236916,1.000000,42.228378,6.722322,
offset,calibration,2,2,2,72,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-1.735749,-1.740989,0.999862,6.732456,-4.236916,1.000000,41.748074,6.642538,
offset,calibration,2,2,3,73,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-8.049499,-8.055676,0.999788,8.327020,-4.236916,1.000000,41.866928,6.662281,
offset,calibration,2,2,4,74,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-6.529499,-6.534653,0.999875,6.406758,-4.236916,1.000000,41.908768,6.669231,
offset,calibration,2,2,5,75,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,1.231751,1.223273,0.999717,9.597188,-4.236916,1.000000,42.175682,6.713569,
offset,calibration,2,2,6,76,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,5.671751,5.675391,0.999926,5.006751,-4.236916,1.000000,41.335045,6.573928,
offset,calibration,2,2,7,77,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-9.224499,-9.230160,0.999914,5.324947,-4.236916,1.000000,42.143909,6.708291,
offset,calibration,2,2,8,78,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-0.533249,-0.528800,0.999944,4.383718,-4.236916,1.000000,43.400494,6.917026,
offset,calibration,2,2,9,79,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-3.018249,-3.029421,0.999770,8.608574,-4.236916,1.000000,41.761463,6.644762,
offset,calibration,2,2,10,80,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,3.260501,3.246747,0.999438,13.378982,-4.236916,1.000000,42.397243,6.750373,
offset,calibration,2,2,11,81,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-1.430749,-1.466166,0.998356,21.924438,-4.236916,1.000000,43.156921,6.876565,
offset,calibration,2,2,12,82,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-13.166999,-13.188256,0.999078,16.890072,-4.236916,1.000000,42.856678,6.826691,
offset,calibration,2,2,13,83,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-0.791999,-0.793288,0.999872,6.544875,-4.236916,1.000000,41.982388,6.681460,
offset,calibration,2,2,14,84,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-12.354499,-12.354692,0.999924,5.044626,-4.236916,1.000000,42.450203,6.759170,
offset,calibration,2,2,15,85,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-10.651999,-10.660403,0.999839,7.241433,-4.236916,1.000000,41.716953,6.637368,
offset,calibration,2,2,16,86,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-7.290749,-7.326422,0.998265,22.513826,-4.236916,1.000000,42.559105,6.777260,
offset,calibration,2,2,17,87,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-6.676999,-6.678905,0.999891,6.039919,-4.236916,1.000000,42.517010,6.770267,
offset,calibration,2,2,18,88,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-11.898249,-11.901157,0.999810,7.936393,-4.236916,1.000000,42.235184,6.723453,
offset,calibration,2,2,19,89,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,0.031751,0.011017,0.998968,17.884380,-4.236916,1.000000,42.284920,6.731715,
offset,calibration,2,2,20,90,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,1.065501,1.028505,0.998083,23.605410,-4.236916,1.000000,40.899414,6.501564,
offset,calibration,2,2,21,91,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,0.520501,0.516639,0.999817,7.783455,-4.236916,1.000000,41.761463,6.644762,
offset,calibration,2,2,22,92,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-13.056998,-13.068257,0.999780,8.412941,-4.236916,1.000000,41.433647,6.590307,
offset,calibration,2,2,23,93,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,2.284251,2.279091,0.999732,9.396920,-4.236916,1.000000,42.281925,6.731217,
offset,calibration,2,2,24,94,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-2.005749,-2.004729,0.999874,6.514725,-4.236916,1.000000,43.142807,6.874221,
offset,calibration,2,2,25,95,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-14.160748,-14.188675,0.998633,20.296669,-4.236916,1.000000,41.280308,6.564836,
offset,calibration,2,2,26,96,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,1.340501,1.322564,0.999538,12.031296,-4.236916,1.000000,41.767056,6.645690,
offset,calibration,2,2,27,97,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-14.360748,-14.369706,0.999850,6.968724,-4.236916,1.000000,42.027287,6.688918,
offset,calibration,2,2,28,98,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,1.909251,1.908639,0.999888,6.128895,-4.236916,1.000000,42.121532,6.704574,
offset,calibration,2,2,29,99,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,-4.699499,-4.710653,0.999487,12.844349,-4.236916,1.000000,41.912544,6.669858,
offset,calibration,2,2,30,100,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,1.482920,1.000000,nan,1.000000,5.418001,5.378093,0.997927,24.404701,-4.236916,1.000000,41.982113,6.681415,
offset,calibration,3,3,1,101,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-6.471999,-6.505109,0.998310,22.337866,-4.259066,1.000000,41.975330,6.680288,
offset,calibration,3,3,2,102,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-4.306999,-4.349211,0.997874,24.597691,-4.259066,1.000000,41.999191,6.684251,
offset,calibration,3,3,3,103,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,3.484251,3.479903,0.999899,5.763227,-4.259066,1.000000,42.210876,6.719415,
offset,calibration,3,3,4,104,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-1.104499,-1.104044,0.999921,5.140783,-4.259066,1.000000,42.651691,6.792640,
offset,calibration,3,3,5,105,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,3.393001,3.375798,0.999366,14.109529,-4.259066,1.000000,42.273022,6.729738,
offset,calibration,3,3,6,106,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-7.485749,-7.518714,0.998165,23.287086,-4.259066,1.000000,42.428909,6.755633,
offset,calibration,3,3,7,107,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-8.989499,-9.011838,0.999314,14.533514,-4.259066,1.000000,42.589123,6.782247,
offset,calibration,3,3,8,108,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-2.259499,-2.263935,0.999778,8.551788,-4.259066,1.000000,41.516930,6.604141,
offset,calibration,3,3,9,109,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-8.324499,-8.337252,0.999457,13.180723,-4.259066,1.000000,42.170105,6.712642,
offset,calibration,3,3,10,110,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-9.346999,-9.380905,0.998634,20.043879,-4.259066,1.000000,42.399849,6.750806,
offset,calibration,3,3,11,111,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-2.125749,-2.137081,0.999486,12.856829,-4.259066,1.000000,42.491688,6.766061,
offset,calibration,3,3,12,112,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-11.043249,-11.050350,0.999826,7.534559,-4.259066,1.000000,42.429226,6.755686,
offset,calibration,3,3,13,113,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-11.278249,-11.282357,0.999800,8.134093,-4.259066,1.000000,42.123268,6.704862,
offset,calibration,3,3,14,114,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,6.398001,6.376338,0.999075,16.905277,-4.259066,1.000000,41.050632,6.526683,
offset,calibration,3,3,15,115,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-6.621999,-6.618480,0.999939,4.543552,-4.259066,1.000000,42.175854,6.713597,
offset,calibration,3,3,16,116,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,5.919251,5.918977,0.999905,5.645216,-4.259066,1.000000,41.339771,6.574713,
offset,calibration,3,3,17,117,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-6.716999,-6.749281,0.998287,22.527622,-4.259066,1.000000,41.733490,6.640115,
offset,calibration,3,3,18,118,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,5.411751,5.378830,0.998501,21.043087,-4.259066,1.000000,42.387657,6.748781,
offset,calibration,3,3,19,119,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-1.039499,-1.075391,0.998108,23.502777,-4.259066,1.000000,42.211460,6.719512,
offset,calibration,3,3,20,120,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,1.945501,1.940449,0.999893,5.947945,-4.259066,1.000000,42.203396,6.718173,
offset,calibration,3,3,21,121,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-5.454499,-5.456780,0.999822,7.700515,-4.259066,1.000000,41.888374,6.665843,
offset,calibration,3,3,22,122,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,4.098001,4.064969,0.998686,19.696266,-4.259066,1.000000,42.097538,6.700588,
offset,calibration,3,3,23,123,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-2.996999,-2.999571,0.999853,6.990492,-4.259066,1.000000,43.239292,6.890248,
offset,calibration,3,3,24,124,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-2.813249,-2.848476,0.998487,21.041119,-4.259066,1.000000,41.292248,6.566819,
offset,calibration,3,3,25,125,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-10.611999,-10.633267,0.999180,15.927310,-4.259066,1.000000,42.040157,6.691056,
offset,calibration,3,3,26,126,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,4.533001,4.516474,0.999532,12.147265,-4.259066,1.000000,42.060310,6.694404,
offset,calibration,3,3,27,127,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-1.091999,-1.113554,0.998928,18.199314,-4.259066,1.000000,41.152317,6.543574,
offset,calibration,3,3,28,128,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,-5.363249,-5.388914,0.999081,16.710567,-4.259066,1.000000,41.599590,6.617872,
offset,calibration,3,3,29,129,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,5.109251,5.113837,0.999933,4.786786,-4.259066,1.000000,41.857700,6.660748,
offset,calibration,3,3,30,130,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,2.973593,1.000000,nan,1.000000,4.656751,4.645816,0.999727,9.371767,-4.259066,1.000000,41.824249,6.655191,
offset,calibration,4,4,1,131,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-6.153249,-6.189368,0.998463,21.168037,-3.495422,1.000000,42.389191,6.749035,
offset,calibration,4,4,2,132,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-5.489499,-5.521464,0.998416,21.677725,-3.495422,1.000000,41.784004,6.648506,
offset,calibration,4,4,3,133,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-6.896999,-6.901793,0.999836,7.355330,-3.495422,1.000000,41.687462,6.632469,
offset,calibration,4,4,4,134,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-6.649499,-6.650748,0.999946,4.242860,-3.495422,1.000000,42.662071,6.794364,
offset,calibration,4,4,5,135,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-5.290749,-5.294108,0.999862,6.761924,-3.495422,1.000000,42.163811,6.711597,
offset,calibration,4,4,6,136,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-11.354499,-11.392072,0.998250,22.525261,-3.495422,1.000000,41.732746,6.639991,
offset,calibration,4,4,7,137,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,2.448001,2.442777,0.999884,6.177528,-3.495422,1.000000,42.255238,6.726784,
offset,calibration,4,4,8,138,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-0.129499,-0.130842,0.999896,5.903645,-3.495422,1.000000,42.037506,6.690616,
offset,calibration,4,4,9,139,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-3.251999,-3.267670,0.999564,11.742984,-3.495422,1.000000,42.019276,6.687588,
offset,calibration,4,4,10,140,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-1.740749,-1.748844,0.999696,9.941181,-3.495422,1.000000,42.605354,6.784943,
offset,calibration,4,4,11,141,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,11.171751,11.150479,0.999419,13.401976,-3.495422,1.000000,42.042725,6.691483,
offset,calibration,4,4,12,142,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-5.128249,-5.137806,0.999729,9.364013,-3.495422,1.000000,43.116306,6.869819,
offset,calibration,4,4,13,143,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,4.286751,4.287562,0.999898,5.862298,-3.495422,1.000000,42.121326,6.704540,
offset,calibration,4,4,14,144,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,3.878001,3.848023,0.998379,22.015636,-3.495422,1.000000,43.000881,6.850645,
offset,calibration,4,4,15,145,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,4.260501,4.243788,0.999592,11.325211,-3.495422,1.000000,41.436996,6.590864,
offset,calibration,4,4,16,146,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-2.703249,-2.701162,0.999828,7.629125,-3.495422,1.000000,42.381222,6.747712,
offset,calibration,4,4,17,147,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-9.605749,-9.606129,0.999912,5.433206,-3.495422,1.000000,41.843899,6.658455,
offset,calibration,4,4,18,148,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,5.394251,5.367590,0.998678,20.007366,-3.495422,1.000000,42.045803,6.691994,
offset,calibration,4,4,19,149,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,6.998001,6.988038,0.999767,8.671247,-3.495422,1.000000,42.360592,6.744285,
offset,calibration,4,4,20,150,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,2.029251,2.020148,0.999586,11.579786,-3.495422,1.000000,42.355213,6.743391,
offset,calibration,4,4,21,151,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,15.014252,15.010737,0.999787,8.405270,-3.495422,1.000000,42.005466,6.685294,
offset,calibration,4,4,22,152,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,1.811751,1.797376,0.999443,13.299189,-3.495422,1.000000,42.019783,6.687672,
offset,calibration,4,4,23,153,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,6.153001,6.156514,0.999932,4.817062,-3.495422,1.000000,42.660744,6.794144,
offset,calibration,4,4,24,154,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-2.978249,-3.013945,0.998298,22.296255,-3.495422,1.000000,41.952770,6.676540,
offset,calibration,4,4,25,155,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,1.098001,1.101426,0.999922,5.134169,-3.495422,1.000000,41.669899,6.629551,
offset,calibration,4,4,26,156,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,0.235501,0.226772,0.999785,8.349602,-3.495422,1.000000,41.873150,6.663314,
offset,calibration,4,4,27,157,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-9.321999,-9.332885,0.999754,8.899186,-3.495422,1.000000,41.829346,6.656038,
offset,calibration,4,4,28,158,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,-2.988249,-3.011930,0.999118,16.436598,-3.495422,1.000000,40.962482,6.512041,
offset,calibration,4,4,29,159,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,1.375501,1.347066,0.998958,17.699768,-3.495422,1.000000,41.164043,6.545523,
offset,calibration,4,4,30,160,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.196991,1.000000,nan,1.000000,2.051751,2.022113,0.998719,19.576551,-3.495422,1.000000,41.802757,6.651621,
offset,calibration,5,5,1,161,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,6.860501,6.854591,0.999769,8.706018,-2.250269,1.000000,42.533875,6.773069,
offset,calibration,5,5,2,162,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,2.904251,2.869687,0.998445,21.362867,-2.250269,1.000000,42.083626,6.698277,
offset,calibration,5,5,3,163,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,-10.528249,-10.540533,0.999627,10.931526,-2.250269,1.000000,41.926319,6.672146,
offset,calibration,5,5,4,164,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,14.799252,14.798897,0.999928,4.914979,-2.250269,1.000000,41.898994,6.667607,
offset,calibration,5,5,5,165,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,-1.978249,-1.982486,0.999782,8.486877,-2.250269,1.000000,41.827267,6.655693,
offset,calibration,5,5,6,166,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,7.660501,7.651616,0.999860,6.745458,-2.250269,1.000000,42.572216,6.779438,
offset,calibration,5,5,7,167,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,3.125501,3.116986,0.999681,10.187626,-2.250269,1.000000,43.008045,6.851835,
offset,calibration,5,5,8,168,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,-0.034499,-0.064472,0.998398,21.888605,-2.250269,1.000000,42.105206,6.701862,
offset,calibration,5,5,9,169,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,-0.898249,-0.918223,0.999091,16.815090,-2.250269,1.000000,42.438900,6.757293,
offset,calibration,5,5,10,170,1,none,1300000000.000000,2600000000.000000,1.000000,0,0,4.984585,1.000000,nan,1.000000,-11.128249,-11.168092,0.998072,23.536657,-2.250269,1.000000,42.123253,6.704860,
