stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,delay_register_active,offset_correction_active_codes,gain_correction_active,active_polarity,primary_valid,primary_rejection_reason,raw_phase_difference_rad,polarity_hypothesis,applied_phase_adjustment_rad,corrected_phase_difference_rad,measured_skew_samples,measured_skew_ps,tone_A_frequency_hz,tone_B_frequency_hz,tone_A_amplitude,tone_B_amplitude,tone_A_correlation,tone_B_correlation,tone_A_rmse,tone_B_rmse,dither_A_valid,dither_B_valid,dither_skew_valid,dither_skew_samples,dither_skew_ps,tone_dither_disagreement_samples,tone_dither_disagreement_ps,tone_A_sndr_db,tone_A_enob_bits,tone_B_sndr_db,tone_B_enob_bits,dither_reason,dither_rising_skew_ps,dither_falling_skew_ps,dither_edge_disagreement_ps
skew,actuator_characterization_baseline,0,6,4,674,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.967150,-1,-3.141593,-0.174442,-0.180462,-138.816728,199999934.179871,199999934.179871,564.964800,541.652779,0.999629,0.999611,10.884157,10.685862,1,1,0,nan,nan,nan,nan,31.294232,4.906019,31.087928,4.871749,edge estimates disagree,-49.705995,-94.416793,44.710799,
skew,actuator_characterization_baseline,0,6,5,675,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.970986,-1,-3.141593,-0.170607,-0.176494,-135.764838,199999934.179871,199999934.179871,564.793031,541.733761,0.999613,0.999573,11.113131,11.193968,1,1,0,nan,nan,nan,nan,31.110758,4.875541,30.685737,4.804940,edge estimates disagree,-368.363239,56.313568,424.676807,
skew,actuator_characterization_baseline,0,6,6,676,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.978661,-1,-3.141593,-0.162932,-0.168554,-129.657118,199999934.179871,199999934.179871,564.789560,542.962047,0.999643,0.999616,10.677471,10.644754,1,1,0,nan,nan,nan,nan,31.458066,4.933233,31.142377,4.880794,edge estimates disagree,-44.747413,-296.367816,251.620404,
skew,actuator_characterization_baseline,0,6,7,677,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.980889,-1,-3.141593,-0.160703,-0.166249,-127.883692,199999934.179871,199999934.179871,564.519737,543.293230,0.999641,0.999603,10.697040,10.829125,1,1,0,nan,nan,nan,nan,31.438010,4.929902,30.998518,4.856897,edge estimates disagree,-277.534310,-34.097349,243.436961,
skew,actuator_characterization_baseline,0,6,8,678,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.918231,-1,-3.141593,-0.223361,-0.231069,-177.745221,199999934.179871,199999934.179871,563.814590,535.455370,0.999660,0.999637,10.394051,10.196635,1,1,0,nan,nan,nan,nan,31.676729,4.969556,31.395028,4.922762,edge estimates disagree,-108.179455,-153.058294,44.878839,
skew,actuator_characterization_baseline,0,6,9,679,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.974873,-1,-3.141593,-0.166719,-0.172472,-132.671031,199999934.179871,199999934.179871,564.916871,542.723643,0.999632,0.999640,10.839128,10.300134,1,1,0,nan,nan,nan,nan,31.329504,4.911878,31.424417,4.927644,edge estimates disagree,-143.789712,51.674446,195.464158,
skew,actuator_characterization_baseline,0,6,10,680,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.945425,-1,-3.141593,-0.196168,-0.202937,-156.105476,199999934.179871,199999934.179871,564.835381,538.719636,0.999552,0.999508,11.961955,11.957772,1,1,0,nan,nan,nan,nan,30.472095,4.769451,30.063951,4.701653,edge estimates disagree,-231.979484,-48.626834,183.352649,
skew,actuator_characterization_after,0,7,1,681,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.986298,-1,-3.141593,-0.155295,-0.160654,-123.579790,199999934.179871,199999934.179871,564.851106,542.018129,0.999653,0.999626,10.522610,10.482160,1,1,0,nan,nan,nan,nan,31.585910,4.954470,31.260960,4.900492,edge estimates disagree,-22.590550,-130.444400,107.853850,
skew,actuator_characterization_after,0,7,2,682,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.957749,-1,-3.141593,-0.183844,-0.190188,-146.298507,199999934.179871,199999934.179871,562.710316,537.498334,0.999636,0.999610,10.742615,10.614598,1,1,0,nan,nan,nan,nan,31.373197,4.919136,31.079172,4.870294,edge estimates disagree,-268.713854,77.881220,346.595074,
skew,actuator_characterization_after,0,7,3,683,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.992410,-1,-3.141593,-0.149183,-0.154331,-118.716184,199999934.179871,199999934.179871,565.063854,542.958349,0.999661,0.999630,10.411912,10.447440,1,1,0,nan,nan,nan,nan,31.681041,4.970273,31.304832,4.907779,edge estimates disagree,-76.596556,-107.573591,30.977035,
skew,actuator_characterization_after,0,7,4,684,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.977588,-1,-3.141593,-0.164005,-0.169664,-130.510858,199999934.179871,199999934.179871,564.474359,540.270668,0.999667,0.999619,10.306102,10.554340,1,1,0,nan,nan,nan,nan,31.760695,4.983504,31.173306,4.885931,edge estimates disagree,48.432272,-58.886109,107.318380,
skew,actuator_characterization_after,0,7,5,685,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.957231,-1,-3.141593,-0.184362,-0.190724,-146.710447,199999934.179871,199999934.179871,562.693176,537.307559,0.999623,0.999583,10.929771,10.976786,1,1,0,nan,nan,nan,nan,31.222911,4.894171,30.784655,4.821371,edge estimates disagree,47.594334,-214.623320,262.217654,
skew,actuator_characterization_after,0,7,6,686,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,3.003994,-1,-3.141593,-0.137599,-0.142347,-109.497816,199999934.179871,199999934.179871,564.895851,544.662520,0.999611,0.999581,11.149813,11.152357,0,0,0,nan,nan,nan,nan,31.083716,4.871049,30.764917,4.818093,event profile aggregation failed,nan,nan,nan,
skew,actuator_characterization_after,0,7,7,687,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,3.008707,-1,-3.141593,-0.132886,-0.137472,-105.747443,199999934.179871,199999934.179871,564.914108,545.365424,0.999624,0.999616,10.957015,10.686596,1,1,0,nan,nan,nan,nan,31.235503,4.896263,31.146664,4.881506,skew outside supported linear range,-142.785943,-458.158727,315.372783,
skew,actuator_characterization_after,0,7,8,688,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.955507,-1,-3.141593,-0.186085,-0.192507,-148.082057,199999934.179871,199999934.179871,562.683456,537.455478,0.999641,0.999611,10.661197,10.605349,1,1,0,nan,nan,nan,nan,31.438863,4.930044,31.086051,4.871437,skew outside supported linear range,-197.917396,-283.282135,85.364739,
skew,actuator_characterization_after,0,7,9,689,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.993305,-1,-3.141593,-0.148288,-0.153405,-118.003909,199999934.179871,199999934.179871,565.072759,542.846388,0.999602,0.999571,11.267706,11.244204,1,1,0,nan,nan,nan,nan,30.995077,4.856325,30.664665,4.801439,edge estimates disagree,44.331938,-76.400823,120.732761,
skew,actuator_characterization_after,0,7,10,690,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,3.009086,-1,-3.141593,-0.132507,-0.137079,-105.445636,199999934.179871,199999934.179871,565.241882,545.119874,0.999657,0.999644,10.476184,10.289696,1,1,0,nan,nan,nan,nan,31.630324,4.961848,31.471490,4.935463,edge estimates disagree,-55.664918,-15.104958,40.559960,
skew,actuator_characterization_baseline,0,8,1,691,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.922019,-1,-3.141593,-0.219573,-0.227150,-174.730961,199999934.179871,199999934.179871,564.346003,535.935857,0.999650,0.999614,10.563884,10.541202,1,1,0,nan,nan,nan,nan,31.544136,4.947531,31.114154,4.876105,edge estimates disagree,-124.775643,-62.538226,62.237418,
skew,actuator_characterization_baseline,0,8,2,692,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.980554,-1,-3.141593,-0.161039,-0.166596,-128.150446,199999934.179871,199999934.179871,564.562188,543.133929,0.999659,0.999640,10.417653,10.301254,1,1,0,nan,nan,nan,nan,31.668538,4.968196,31.430037,4.928578,edge estimates disagree,-169.618531,2.198301,171.816832,
skew,actuator_characterization_baseline,0,8,3,693,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.978917,-1,-3.141593,-0.162675,-0.168289,-129.452969,199999934.179871,199999934.179871,564.457177,542.687756,0.999671,0.999641,10.244370,10.291387,1,1,0,nan,nan,nan,nan,31.812615,4.992129,31.431222,4.928775,edge estimates disagree,-71.845285,-173.681345,101.836061,
skew,actuator_characterization_baseline,0,8,4,694,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.922735,-1,-3.141593,-0.218858,-0.226410,-174.161601,199999934.179871,199999934.179871,563.962857,536.052313,0.999628,0.999599,10.873114,10.727400,1,1,0,nan,nan,nan,nan,31.287631,4.904922,30.963954,4.851155,edge estimates disagree,-133.333071,-179.074345,45.741274,
skew,actuator_characterization_baseline,0,8,5,695,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.978820,-1,-3.141593,-0.162773,-0.168390,-129.530432,199999934.179871,199999934.179871,564.847324,543.035457,0.999649,0.999628,10.586448,10.468120,1,1,0,nan,nan,nan,nan,31.533316,4.945734,31.288890,4.905131,edge estimates disagree,104.185059,-112.643487,216.828546,
skew,actuator_characterization_baseline,0,8,6,696,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.978654,-1,-3.141593,-0.162938,-0.168561,-129.662111,199999934.179871,199999934.179871,564.711412,542.699549,0.999641,0.999635,10.697912,10.377063,1,1,0,nan,nan,nan,nan,31.440251,4.930274,31.359400,4.916844,edge estimates disagree,2.351119,-167.328077,169.679195,
skew,actuator_characterization_baseline,0,8,7,697,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.979263,-1,-3.141593,-0.162329,-0.167931,-129.177609,199999934.179871,199999934.179871,564.518154,542.835793,0.999646,0.999632,10.614536,10.417498,1,1,0,nan,nan,nan,nan,31.505238,4.941069,31.327801,4.911595,skew outside supported linear range,-215.531266,-262.106235,46.574970,
skew,actuator_characterization_baseline,0,8,8,698,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.930560,-1,-3.141593,-0.211033,-0.218315,-167.934492,199999934.179871,199999934.179871,564.692231,537.150180,0.999622,0.999585,10.990768,10.951038,1,1,0,nan,nan,nan,nan,31.205375,4.891258,30.802509,4.824337,edge estimates disagree,-1.966191,-180.093216,178.127024,
skew,actuator_characterization_baseline,0,8,9,699,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.921963,-1,-3.141593,-0.219629,-0.227208,-174.775422,199999934.179871,199999934.179871,563.818429,535.852266,0.999586,0.999569,11.478341,11.128973,1,1,0,nan,nan,nan,nan,30.814903,4.826396,30.641500,4.797591,edge estimates disagree,-95.840016,-237.228079,141.388063,
skew,actuator_characterization_baseline,0,8,10,700,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.981086,-1,-3.141593,-0.160506,-0.166045,-127.727020,199999934.179871,199999934.179871,564.889653,543.068156,0.999627,0.999619,10.910197,10.604010,1,1,0,nan,nan,nan,nan,31.272321,4.902379,31.177384,4.886609,edge estimates disagree,100.800006,-159.234110,260.034116,
skew,actuator_characterization_repeat,0,9,1,701,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.996951,-1,-3.141593,-0.144641,-0.149632,-115.101890,199999934.179871,199999934.179871,564.930658,543.373335,0.999664,0.999633,10.348667,10.406110,1,1,0,nan,nan,nan,nan,31.731915,4.978723,31.345899,4.914601,edge estimates disagree,-79.449701,42.035549,121.485251,
skew,actuator_characterization_repeat,0,9,2,702,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.961367,-1,-3.141593,-0.180226,-0.186445,-143.419005,199999934.179871,199999934.179871,563.300885,537.920217,0.999634,0.999613,10.777613,10.592650,1,1,1,-0.163562,-125.816663,0.022883,17.602342,31.354057,4.915956,31.103965,4.874413,none,-127.945213,-123.725515,4.219698,
skew,actuator_characterization_repeat,0,9,3,703,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,3.004403,-1,-3.141593,-0.137189,-0.141923,-109.171838,199999934.179871,199999934.179871,565.055012,544.694977,0.999667,0.999642,10.316702,10.311326,1,1,0,nan,nan,nan,nan,31.760697,4.983505,31.446477,4.931309,skew outside supported linear range,-195.251066,-245.139174,49.888109,
skew,actuator_characterization_repeat,0,9,4,704,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.974050,-1,-3.141593,-0.167543,-0.173324,-133.326219,199999934.179871,199999934.179871,564.258689,539.966369,0.999658,0.999620,10.442380,10.534441,1,1,0,nan,nan,nan,nan,31.643275,4.963999,31.184804,4.887841,skew outside supported linear range,-204.710339,-324.318495,119.608156,
skew,actuator_characterization_repeat,0,9,5,705,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.960737,-1,-3.141593,-0.180856,-0.187097,-143.920721,199999934.179871,199999934.179871,563.154793,538.038874,0.999658,0.999604,10.419104,10.704791,1,1,0,nan,nan,nan,nan,31.645648,4.964393,31.014410,4.859536,corrected tone and dither skew estimates disagree,-185.360481,-174.045286,11.315194,
skew,actuator_characterization_repeat,0,9,6,706,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.984464,-1,-3.141593,-0.157128,-0.162551,-125.038864,199999934.179871,199999934.179871,564.615943,541.859592,0.999639,0.999612,10.726168,10.671774,1,1,0,nan,nan,nan,nan,31.415871,4.926224,31.102703,4.874203,edge estimates disagree,-134.178798,-163.367932,29.189133,
skew,actuator_characterization_repeat,0,9,7,707,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.980149,-1,-3.141593,-0.161443,-0.167014,-128.472440,199999934.179871,199999934.179871,564.702305,541.190074,0.999615,0.999599,11.080084,10.835690,1,1,0,nan,nan,nan,nan,31.135230,4.879606,30.959565,4.850426,edge estimates disagree,29.064884,-163.950891,193.015774,
skew,actuator_characterization_repeat,0,9,8,708,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.959660,-1,-3.141593,-0.181932,-0.188210,-144.777183,199999934.179871,199999934.179871,562.985040,537.936167,0.999635,0.999606,10.761573,10.687584,1,1,0,nan,nan,nan,nan,31.362122,4.917296,31.026724,4.861582,skew outside supported linear range,-121.165879,-353.065733,231.899855,
skew,actuator_characterization_repeat,0,9,9,709,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,2.974215,-1,-3.141593,-0.167377,-0.173153,-133.194577,199999934.179871,199999934.179871,564.582621,539.952241,0.999637,0.999621,10.756533,10.518139,1,1,0,nan,nan,nan,nan,31.390804,4.922060,31.198029,4.890038,skew outside supported linear range,-214.484272,-288.952738,74.468466,
skew,actuator_characterization_repeat,0,9,10,710,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-7.946225,1.000000,1.000000,1,none,3.001792,-1,-3.141593,-0.139800,-0.144624,-111.249525,199999934.179871,199999934.179871,565.254422,544.505973,0.999614,0.999601,11.102861,10.878248,0,0,0,nan,nan,nan,nan,31.125882,4.878053,30.978574,4.853584,POLARITY,nan,nan,nan,
skew,actuator_characterization_baseline,0,10,1,711,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.974249,-1,-3.141593,-0.167344,-0.173118,-133.168068,199999934.179871,199999934.179871,565.073053,542.361852,0.999663,0.999623,10.372470,10.530440,1,1,0,nan,nan,nan,nan,31.714148,4.975772,31.226552,4.894776,edge estimates disagree,-227.232474,-119.079866,108.152608,
skew,actuator_characterization_baseline,0,10,2,712,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.949491,-1,-3.141593,-0.192102,-0.198731,-152.869799,199999934.179871,199999934.179871,565.048471,539.383251,0.999654,0.999629,10.508398,10.385017,1,1,0,nan,nan,nan,nan,31.600684,4.956924,31.299505,4.906895,edge estimates disagree,-294.076631,112.075221,406.151852,
skew,actuator_characterization_baseline,0,10,3,713,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.980315,-1,-3.141593,-0.161278,-0.166843,-128.340760,199999934.179871,199999934.179871,564.627994,543.243254,0.999664,0.999627,10.346776,10.487556,1,1,0,nan,nan,nan,nan,31.728847,4.978214,31.276101,4.903007,edge estimates disagree,-124.978275,-55.971358,69.006917,
skew,actuator_characterization_baseline,0,10,4,714,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.979208,-1,-3.141593,-0.162385,-0.167988,-129.221602,199999934.179871,199999934.179871,564.651385,543.079569,0.999664,0.999646,10.348904,10.226842,1,1,0,nan,nan,nan,nan,31.727421,4.977977,31.492138,4.938893,edge estimates disagree,-91.368542,-237.747599,146.379057,
skew,actuator_characterization_baseline,0,10,5,715,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.979473,-1,-3.141593,-0.162120,-0.167714,-129.011000,199999934.179871,199999934.179871,564.692903,542.864029,0.999656,0.999636,10.467323,10.353359,1,1,0,nan,nan,nan,nan,31.629234,4.961667,31.381896,4.920581,edge estimates disagree,37.573563,-257.257892,294.831455,
skew,actuator_characterization_baseline,0,10,6,716,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.981757,-1,-3.141593,-0.159836,-0.165352,-127.193498,199999934.179871,199999934.179871,564.882102,543.183238,0.999625,0.999610,10.938784,10.732193,1,1,0,nan,nan,nan,nan,31.249475,4.898584,31.074858,4.869578,edge estimates disagree,-190.682864,54.895748,245.578612,
skew,actuator_characterization_baseline,0,10,7,717,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.920127,-1,-3.141593,-0.221466,-0.229108,-176.236786,199999934.179871,199999934.179871,563.816805,536.096712,0.999661,0.999623,10.388881,10.412175,1,1,0,nan,nan,nan,nan,31.681085,4.970280,31.223734,4.894308,skew outside supported linear range,-238.353970,-369.370394,131.016424,
skew,actuator_characterization_baseline,0,10,8,718,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.924553,-1,-3.141593,-0.217039,-0.224529,-172.714490,199999934.179871,199999934.179871,564.218235,536.477997,0.999663,0.999633,10.357424,10.277884,1,1,0,nan,nan,nan,nan,31.713607,4.975682,31.342664,4.914064,skew outside supported linear range,-137.014384,-396.503541,259.489156,
skew,actuator_characterization_baseline,0,10,9,719,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.926194,-1,-3.141593,-0.215399,-0.222832,-171.409137,199999934.179871,199999934.179871,564.276925,536.583352,0.999655,0.999631,10.478821,10.305856,1,1,0,nan,nan,nan,nan,31.613297,4.959019,31.320763,4.910426,skew outside supported linear range,-133.788525,-257.488716,123.700191,
skew,actuator_characterization_baseline,0,10,10,720,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.921805,-1,-3.141593,-0.219788,-0.227372,-174.901585,199999934.179871,199999934.179871,564.147920,536.070072,0.999652,0.999613,10.525848,10.544494,1,1,0,nan,nan,nan,nan,31.572418,4.952229,31.113616,4.876016,skew outside supported linear range,-240.886123,-389.276659,148.390536,
skew,actuator_characterization_after,0,11,1,721,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.006922,-1,-3.141593,-0.134671,-0.139318,-107.167636,199999934.179871,199999934.179871,563.153793,541.922866,0.999625,0.999617,10.899423,10.605952,1,1,0,nan,nan,nan,nan,31.254170,4.899364,31.157456,4.883298,edge estimates disagree,97.960377,-494.130886,592.091263,
skew,actuator_characterization_after,0,11,2,722,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.039727,-1,-3.141593,-0.101865,-0.105380,-81.061846,199999934.179871,199999934.179871,564.792008,547.851754,0.999664,0.999638,10.363685,10.428966,1,1,0,nan,nan,nan,nan,31.717187,4.976277,31.398136,4.923278,edge estimates disagree,-129.933686,-162.529858,32.596172,
skew,actuator_characterization_after,0,11,3,723,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.013832,-1,-3.141593,-0.127761,-0.132169,-101.668695,199999934.179871,199999934.179871,563.796594,542.827645,0.999642,0.999612,10.678252,10.699033,1,1,0,nan,nan,nan,nan,31.442145,4.930589,31.096049,4.873098,edge estimates disagree,-215.897764,-140.713079,75.184685,
skew,actuator_characterization_after,0,11,4,724,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.039323,-1,-3.141593,-0.102269,-0.105798,-81.383275,199999934.179871,199999934.179871,565.147217,547.823755,0.999647,0.999640,10.621919,10.390485,1,1,0,nan,nan,nan,nan,31.508872,4.941673,31.429801,4.928538,edge estimates disagree,-260.053908,-57.034457,203.019451,
skew,actuator_characterization_after,0,11,5,725,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.003921,-1,-3.141593,-0.137672,-0.142423,-109.555831,199999934.179871,199999934.179871,562.493100,541.256077,0.999672,0.999616,10.187244,10.614435,1,1,0,nan,nan,nan,nan,31.830910,4.995168,31.139818,4.880368,corrected tone and dither skew estimates disagree,-67.864004,-62.855876,5.008128,
skew,actuator_characterization_after,0,11,6,726,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.031807,-1,-3.141593,-0.109785,-0.113574,-87.364443,199999934.179871,199999934.179871,564.667463,546.418211,0.999650,0.999622,10.564056,10.618148,1,1,0,nan,nan,nan,nan,31.548942,4.948329,31.219228,4.893559,corrected tone and dither skew estimates disagree,-155.958640,-167.293979,11.335339,
skew,actuator_characterization_after,0,11,7,727,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.037323,-1,-3.141593,-0.104269,-0.107867,-82.974934,199999934.179871,199999934.179871,564.920944,547.687120,0.999605,0.999585,11.225709,11.151313,1,1,0,nan,nan,nan,nan,31.025178,4.861325,30.813830,4.826218,corrected tone and dither skew estimates disagree,32.469544,49.667856,17.198312,
skew,actuator_characterization_after,0,11,8,728,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.030238,-1,-3.141593,-0.111355,-0.115198,-88.613557,199999934.179871,199999934.179871,564.716244,545.926327,0.999665,0.999635,10.345295,10.436076,1,1,0,nan,nan,nan,nan,31.731448,4.978646,31.361636,4.917215,edge estimates disagree,-172.079062,17.584389,189.663451,
skew,actuator_characterization_after,0,11,9,729,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.032328,-1,-3.141593,-0.109264,-0.113035,-86.949928,199999934.179871,199999934.179871,565.092862,546.562638,0.999637,0.999632,10.760042,10.485810,1,1,0,nan,nan,nan,nan,31.395817,4.922893,31.330459,4.912036,edge estimates disagree,-38.896830,-202.060232,163.163402,
skew,actuator_characterization_after,0,11,10,730,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-7.946225,1.000000,1.000000,1,none,3.028477,-1,-3.141593,-0.113115,-0.117019,-90.014362,199999934.179871,199999934.179871,564.740706,545.815313,0.999612,0.999566,11.135311,11.373803,1,1,0,nan,nan,nan,nan,31.092635,4.872531,30.612500,4.792774,edge estimates disagree,-163.752994,-11.881766,151.871228,
skew,actuator_characterization_baseline,0,12,1,731,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.933297,-1,-3.141593,-0.208295,-0.215483,-165.756167,199999934.179871,199999934.179871,564.603523,537.233567,0.999619,0.999605,11.019245,10.674604,1,1,0,nan,nan,nan,nan,31.181535,4.887298,31.025927,4.861450,skew outside supported linear range,-164.699093,-263.095345,98.396252,
skew,actuator_characterization_baseline,0,12,2,732,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.975522,-1,-3.141593,-0.166071,-0.171801,-132.154790,199999934.179871,199999934.179871,565.019188,542.458002,0.999673,0.999649,10.223367,10.168992,1,1,0,nan,nan,nan,nan,31.839085,4.996526,31.531464,4.945426,edge estimates disagree,-37.433018,-248.129335,210.696318,
skew,actuator_characterization_baseline,0,12,3,733,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.932693,-1,-3.141593,-0.208900,-0.216108,-166.237048,199999934.179871,199999934.179871,564.615780,537.017582,0.999662,0.999640,10.378400,10.189232,1,1,0,nan,nan,nan,nan,31.702152,4.973779,31.426641,4.928013,edge estimates disagree,-179.892548,-142.665515,37.227033,
skew,actuator_characterization_baseline,0,12,4,734,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.922874,-1,-3.141593,-0.218718,-0.226266,-174.050615,199999934.179871,199999934.179871,564.100585,536.206668,0.999636,0.999592,10.771867,10.835129,1,1,0,nan,nan,nan,nan,31.371011,4.918773,30.879663,4.837153,edge estimates disagree,-52.754970,-210.697147,157.942177,
skew,actuator_characterization_baseline,0,12,5,735,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.958018,-1,-3.141593,-0.183575,-0.189910,-146.084420,199999934.179871,199999934.179871,565.060923,540.431062,0.999633,0.999607,10.827690,10.708905,1,1,0,nan,nan,nan,nan,31.340889,4.913769,31.049605,4.865383,edge estimates disagree,-222.315054,-22.406299,199.908755,
skew,actuator_characterization_baseline,0,12,6,736,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-7.946225,1.000000,1.000000,1,none,2.934622,-1,-3.141593,-0.206971,-0.214113,-164.702433,199999934.179871,199999934.179871,564.827776,537.533166,0.999633,0.999597,10.817674,10.795762,1,1,0,nan,nan,nan,nan,31.345343,4.914509,30.932739,4.845970,skew outside supported linear range,-161.670209,-236.574467,74.904258,
