stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,5,5,8,168,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,12.084332,12.084935,0.998688,19.691881,5.234015,1.000000,33.257698,5.232176,
offset,calibration,5,5,9,169,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,10.484332,10.483695,0.998891,18.025932,5.234015,1.000000,33.772736,5.317730,
offset,calibration,5,5,10,170,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-4.788167,-4.788855,0.998689,19.595316,5.234015,1.000000,33.612576,5.291125,
offset,calibration,5,5,11,171,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,5.448082,5.443054,0.998736,18.946543,5.234015,1.000000,33.714291,5.308022,
offset,calibration,5,5,12,172,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-11.046918,-11.047634,0.998689,19.597252,5.234015,1.000000,33.875568,5.334812,
offset,calibration,5,5,13,173,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,1.565582,1.566085,0.998792,18.884527,5.234015,1.000000,33.663837,5.299641,
offset,calibration,5,5,14,174,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,5.885582,5.876337,0.998687,19.025017,5.234015,1.000000,33.242706,5.229685,
offset,calibration,5,5,15,175,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-4.410667,-4.420559,0.998481,20.416376,5.234015,1.000000,33.150532,5.214374,
offset,calibration,5,5,16,176,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,7.078083,7.069451,0.998691,19.037485,5.234015,1.000000,33.791492,5.320846,
offset,calibration,5,5,17,177,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,7.389332,7.382491,0.999308,13.927431,5.234015,1.000000,33.410202,5.257509,
offset,calibration,5,5,18,178,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-3.008168,-3.012765,0.998706,19.201048,5.234015,1.000000,33.313934,5.241518,
offset,calibration,5,5,19,179,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,0.074332,0.070186,0.998708,19.218914,5.234015,1.000000,33.115810,5.208606,
offset,calibration,5,5,20,180,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-8.623168,-8.629421,0.998614,19.757122,5.234015,1.000000,33.545021,5.279904,
offset,calibration,5,5,21,181,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,-3.443168,-3.442729,0.998778,18.995323,5.234015,1.000000,33.047100,5.197193,
offset,calibration,5,5,22,182,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,10.074332,10.073396,0.998796,18.760201,5.234015,1.000000,33.363762,5.249794,
offset,calibration,5,5,23,183,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,7.733082,7.732752,0.998776,18.960918,5.234015,1.000000,33.723019,5.309472,
offset,calibration,5,5,24,184,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,2.809332,2.801604,0.998807,18.228428,5.234015,1.000000,33.621037,5.292531,
offset,calibration,5,5,25,185,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,12.028082,12.027702,0.998759,19.085527,5.234015,1.000000,33.398308,5.255533,
offset,calibration,5,5,26,186,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,1.259332,1.258734,0.998783,18.882843,5.234015,1.000000,34.079369,5.368666,
offset,calibration,5,5,27,187,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,6.233082,6.232590,0.998797,18.783464,5.234015,1.000000,33.443150,5.262981,
offset,calibration,5,5,28,188,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,5.383082,5.379786,0.998724,19.155077,5.234015,1.000000,33.548130,5.280420,
offset,calibration,5,5,29,189,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,6.596832,6.596992,0.998768,19.054575,5.234015,1.000000,33.358025,5.248841,
offset,calibration,5,5,30,190,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-6.000000,1.000000,nan,1.000000,2.174332,2.173836,0.998729,19.305676,5.234015,1.000000,33.413231,5.258012,
offset,calibration,6,6,1,191,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-3.270668,-3.270627,0.998892,18.061277,4.396325,1.000000,33.109482,5.207555,
offset,calibration,6,6,2,192,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,3.724332,3.725358,0.998783,18.988712,4.396325,1.000000,34.104019,5.372761,
offset,calibration,6,6,3,193,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.133168,-0.141721,0.998711,18.900650,4.396325,1.000000,33.202015,5.222926,
offset,calibration,6,6,4,194,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,1.866832,1.860212,0.998712,19.017580,4.396325,1.000000,33.536621,5.278509,
offset,calibration,6,6,5,195,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,3.485582,3.486547,0.998602,20.354162,4.396325,1.000000,33.820862,5.325725,
offset,calibration,6,6,6,196,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-1.251918,-1.252347,0.998621,20.116892,4.396325,1.000000,33.684288,5.303038,
offset,calibration,6,6,7,197,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,2.588082,2.579365,0.998117,22.838102,4.396325,1.000000,33.075809,5.201962,
offset,calibration,6,6,8,198,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,7.019332,7.013494,0.998702,19.149496,4.396325,1.000000,33.668060,5.300342,
offset,calibration,6,6,9,199,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,5.354332,5.351438,0.998490,20.870312,4.396325,1.000000,33.101173,5.206175,
offset,calibration,6,6,10,200,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-4.500668,-4.500082,0.998658,19.912079,4.396325,1.000000,34.050270,5.363832,
offset,calibration,6,6,11,201,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,10.028082,10.020090,0.998731,18.787201,4.396325,1.000000,32.957844,5.182366,
offset,calibration,6,6,12,202,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,0.126832,0.120105,0.998902,17.552065,4.396325,1.000000,32.821831,5.159772,
offset,calibration,6,6,13,203,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-1.111918,-1.110841,0.998760,19.177109,4.396325,1.000000,32.866482,5.167190,
offset,calibration,6,6,14,204,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-10.573168,-10.572371,0.998741,19.299917,4.396325,1.000000,33.446785,5.263586,
offset,calibration,6,6,15,205,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.209418,-0.209852,0.998676,19.713760,4.396325,1.000000,33.730480,5.310711,
offset,calibration,6,6,16,206,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,1.075582,1.075269,0.998668,19.776758,4.396325,1.000000,33.402386,5.256210,
offset,calibration,6,6,17,207,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,3.871832,3.872193,0.998636,20.062529,4.396325,1.000000,33.893711,5.337826,
offset,calibration,6,6,18,208,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-4.646918,-4.655925,0.998549,20.018631,4.396325,1.000000,33.738377,5.312023,
offset,calibration,6,6,19,209,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-8.436917,-8.437525,0.998429,21.464531,4.396325,1.000000,34.079208,5.368639,
offset,calibration,6,6,20,210,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-3.105668,-3.105118,0.998422,21.599369,4.396325,1.000000,33.583988,5.286377,
offset,calibration,6,6,21,211,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,3.930582,3.927975,0.998807,18.564104,4.396325,1.000000,33.511593,5.274351,
offset,calibration,6,6,22,212,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-5.321918,-5.328768,0.998705,19.054625,4.396325,1.000000,33.135178,5.211823,
offset,calibration,6,6,23,213,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.070668,-0.078131,0.998811,18.221972,4.396325,1.000000,33.682274,5.302703,
offset,calibration,6,6,24,214,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,5.879333,5.870373,0.998373,21.207428,4.396325,1.000000,33.134289,5.211676,
offset,calibration,6,6,25,215,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-11.891917,-11.890635,0.999256,14.860176,4.396325,1.000000,33.423779,5.259764,
offset,calibration,6,6,26,216,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.450668,-0.450814,0.998742,19.232260,4.396325,1.000000,33.601788,5.289333,
offset,calibration,6,6,27,217,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,1.760582,1.757609,0.998573,20.286444,4.396325,1.000000,33.748268,5.313666,
offset,calibration,6,6,28,218,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.105668,-0.106059,0.998640,19.979839,4.396325,1.000000,33.331844,5.244493,
offset,calibration,6,6,29,219,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,0.075582,0.075318,0.998762,19.066576,4.396325,1.000000,33.756905,5.315100,
offset,calibration,6,6,30,220,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.500000,1.000000,nan,1.000000,-0.554418,-0.557945,0.998699,19.326508,4.396325,1.000000,33.307896,5.240514,
offset,calibration,7,7,1,221,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,4.434332,4.435097,0.998783,18.977819,2.573145,1.000000,33.255898,5.231877,
offset,calibration,7,7,2,222,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-0.849418,-0.853938,0.999075,16.239452,2.573145,1.000000,33.282600,5.236312,
offset,calibration,7,7,3,223,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,1.821832,1.812898,0.998700,18.951067,2.573145,1.000000,33.862526,5.332646,
offset,calibration,7,7,4,224,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-9.888167,-9.893335,0.998709,19.141228,2.573145,1.000000,33.437080,5.261973,
offset,calibration,7,7,5,225,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,5.165582,5.157545,0.998601,19.722225,2.573145,1.000000,33.713116,5.307827,
offset,calibration,7,7,6,226,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,5.150582,5.151393,0.998807,18.786537,2.573145,1.000000,33.501141,5.272614,
offset,calibration,7,7,7,227,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,3.889332,3.888798,0.998984,17.259262,2.573145,1.000000,33.380600,5.252591,
offset,calibration,7,7,8,228,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,6.066833,6.066347,0.998648,19.915808,2.573145,1.000000,33.516163,5.275110,
offset,calibration,7,7,9,229,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,4.173082,4.169744,0.999111,15.980499,2.573145,1.000000,33.228001,5.227242,
offset,calibration,7,7,10,230,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,10.336832,10.332175,0.998775,18.682560,2.573145,1.000000,33.776737,5.318395,
offset,calibration,7,7,11,231,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-0.801918,-0.808413,0.998722,18.957321,2.573145,1.000000,33.424385,5.259865,
offset,calibration,7,7,12,232,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-3.059418,-3.059888,0.998792,18.825954,2.573145,1.000000,33.515606,5.275018,
offset,calibration,7,7,13,233,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,2.180582,2.177620,0.998704,19.331432,2.573145,1.000000,33.362564,5.249595,
offset,calibration,7,7,14,234,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-9.208168,-9.208961,0.998889,18.033558,2.573145,1.000000,32.828396,5.160863,
offset,calibration,7,7,15,235,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-1.355668,-1.355325,0.998605,20.289227,2.573145,1.000000,33.822521,5.326001,
offset,calibration,7,7,16,236,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,2.433082,2.433485,0.998794,18.862391,2.573145,1.000000,33.384499,5.253239,
offset,calibration,7,7,17,237,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-2.170668,-2.170834,0.998768,19.033104,2.573145,1.000000,34.059711,5.365401,
offset,calibration,7,7,18,238,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,9.059332,9.050109,0.998667,19.169035,2.573145,1.000000,33.016319,5.192080,
offset,calibration,7,7,19,239,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,5.078083,5.069798,0.998668,19.227354,2.573145,1.000000,33.309563,5.240791,
offset,calibration,7,7,20,240,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-0.693168,-0.693171,0.998826,18.590109,2.573145,1.000000,33.223022,5.226416,
offset,calibration,7,7,21,241,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-6.948168,-6.948321,0.998789,18.866209,2.573145,1.000000,32.805595,5.157075,
offset,calibration,7,7,22,242,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-2.685668,-2.692098,0.998690,19.196766,2.573145,1.000000,33.520718,5.275867,
offset,calibration,7,7,23,243,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-1.564418,-1.564457,0.998831,18.544794,2.573145,1.000000,33.154728,5.215071,
offset,calibration,7,7,24,244,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,3.833082,3.825944,0.998632,19.565117,2.573145,1.000000,32.899033,5.172597,
offset,calibration,7,7,25,245,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,8.549333,8.549038,0.998704,19.510057,2.573145,1.000000,34.081711,5.369055,
offset,calibration,7,7,26,246,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,4.885582,4.883679,0.998968,17.306213,2.573145,1.000000,33.900276,5.338917,
offset,calibration,7,7,27,247,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-0.055668,-0.056197,0.998750,19.142923,2.573145,1.000000,33.489822,5.270735,
offset,calibration,7,7,28,248,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,-2.355668,-2.356402,0.998574,20.435019,2.573145,1.000000,33.034153,5.195042,
offset,calibration,7,7,29,249,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,8.669333,8.669819,0.998807,18.768272,2.573145,1.000000,33.897022,5.338376,
offset,calibration,7,7,30,250,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-8.400600,1.000000,nan,1.000000,2.125582,2.122484,0.998754,18.940643,2.573145,1.000000,34.067444,5.366685,
offset,calibration,8,8,1,251,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-0.140668,-0.145043,0.998764,18.782227,2.160103,1.000000,33.244640,5.230007,
offset,calibration,8,8,2,252,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,1.465582,1.457181,0.998546,20.085924,2.160103,1.000000,33.774426,5.318011,
offset,calibration,8,8,3,253,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-4.709418,-4.715554,0.998057,23.415295,2.160103,1.000000,33.018185,5.192389,
offset,calibration,8,8,4,254,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,3.725582,3.726213,0.998324,22.266483,2.160103,1.000000,33.978786,5.351958,
offset,calibration,8,8,5,255,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,7.685582,7.678233,0.998856,17.877033,2.160103,1.000000,33.516052,5.275092,
offset,calibration,8,8,6,256,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,1.035582,1.027836,0.998668,19.265560,2.160103,1.000000,33.344997,5.246677,
offset,calibration,8,8,7,257,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-1.629418,-1.629476,0.998555,20.620522,2.160103,1.000000,33.431591,5.261062,
offset,calibration,8,8,8,258,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-15.190668,-15.191359,0.998742,19.194807,2.160103,1.000000,33.596840,5.288512,
offset,calibration,8,8,9,259,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,7.653082,7.643410,0.998672,19.101225,2.160103,1.000000,33.517624,5.275353,
offset,calibration,8,8,10,260,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,10.511832,10.512277,0.998748,19.221901,2.160103,1.000000,33.006996,5.190531,
offset,calibration,8,8,11,261,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,7.670582,7.665106,0.998683,19.309147,2.160103,1.000000,33.658306,5.298722,
offset,calibration,8,8,12,262,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,3.911832,3.905833,0.998738,18.871912,2.160103,1.000000,33.446140,5.263478,
offset,calibration,8,8,13,263,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-5.534418,-5.538446,0.998687,19.379843,2.160103,1.000000,33.024136,5.193378,
offset,calibration,8,8,14,264,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-5.646918,-5.654780,0.998559,20.030653,2.160103,1.000000,33.871639,5.334160,
offset,calibration,8,8,15,265,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-9.604418,-9.604909,0.998667,19.777206,2.160103,1.000000,33.085228,5.203526,
offset,calibration,8,8,16,266,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-1.520668,-1.520275,0.999009,17.101650,2.160103,1.000000,33.497383,5.271990,
offset,calibration,8,8,17,267,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-4.114418,-4.117068,0.999062,16.460327,2.160103,1.000000,32.922188,5.176443,
offset,calibration,8,8,18,268,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-0.719418,-0.720398,0.998670,19.715767,2.160103,1.000000,34.026413,5.359869,
offset,calibration,8,8,19,269,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,6.825583,6.817888,0.998955,17.060080,2.160103,1.000000,33.684803,5.303123,
offset,calibration,8,8,20,270,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,3.854332,3.853622,0.998289,22.393494,2.160103,1.000000,33.523991,5.276411,
offset,calibration,8,8,21,271,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,4.186832,4.184697,0.998762,18.944851,2.160103,1.000000,33.375977,5.251823,
offset,calibration,8,8,22,272,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-6.263168,-6.272286,0.998594,19.694548,2.160103,1.000000,33.388039,5.253827,
offset,calibration,8,8,23,273,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-0.213168,-0.213821,0.998774,18.950903,2.160103,1.000000,33.388042,5.253828,
offset,calibration,8,8,24,274,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-5.525668,-5.526458,0.998815,18.619589,2.160103,1.000000,33.440517,5.262545,
offset,calibration,8,8,25,275,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,3.866832,3.858450,0.998703,18.968235,2.160103,1.000000,33.413822,5.258110,
offset,calibration,8,8,26,276,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,3.714332,3.705123,0.998639,19.372025,2.160103,1.000000,33.641148,5.295872,
offset,calibration,8,8,27,277,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,4.320582,4.321231,0.998711,19.524672,2.160103,1.000000,33.476425,5.268509,
offset,calibration,8,8,28,278,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,-3.658168,-3.657615,0.998710,19.519985,2.160103,1.000000,34.036430,5.361534,
offset,calibration,8,8,29,279,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,0.188082,0.189061,0.999007,17.151941,2.160103,1.000000,33.917278,5.341741,
offset,calibration,8,8,30,280,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.156636,1.000000,nan,1.000000,0.544332,0.545163,0.998754,19.207052,2.160103,1.000000,33.468765,5.267237,
offset,calibration,9,9,1,281,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-10.571918,-10.581012,0.998717,18.813858,1.385262,1.000000,33.103733,5.206600,
offset,calibration,9,9,2,282,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-7.169418,-7.178893,0.998722,18.756311,1.385262,1.000000,33.346550,5.246935,
offset,calibration,9,9,3,283,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-7.565668,-7.565771,0.998725,19.362568,1.385262,1.000000,33.591747,5.287666,
offset,calibration,9,9,4,284,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-1.571918,-1.571519,0.998893,18.072931,1.385262,1.000000,33.783108,5.319453,
offset,calibration,9,9,5,285,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-0.125668,-0.128380,0.998782,18.756500,1.385262,1.000000,33.754768,5.314745,
offset,calibration,9,9,6,286,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-8.256918,-8.258671,0.998426,21.398682,1.385262,1.000000,33.290485,5.237622,
offset,calibration,9,9,7,287,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-2.453168,-2.453321,0.998205,22.981058,1.385262,1.000000,34.117958,5.375076,
offset,calibration,9,9,8,288,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-3.148168,-3.154641,0.998403,21.195770,1.385262,1.000000,33.894547,5.337965,
offset,calibration,9,9,9,289,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-0.348168,-0.347844,0.999270,14.671840,1.385262,1.000000,34.091164,5.370625,
offset,calibration,9,9,10,290,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,0.628082,0.627208,0.998770,18.966499,1.385262,1.000000,33.930634,5.343959,
offset,calibration,9,9,11,291,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,5.829332,5.829102,0.998617,20.164293,1.385262,1.000000,33.261757,5.232850,
offset,calibration,9,9,12,292,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-4.099418,-4.099231,0.998627,20.113277,1.385262,1.000000,33.389881,5.254133,
offset,calibration,9,9,13,293,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-6.089417,-6.089809,0.998740,19.228903,1.385262,1.000000,33.463905,5.266429,
offset,calibration,9,9,14,294,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,3.698082,3.698199,0.999097,16.308636,1.385262,1.000000,33.490036,5.270770,
offset,calibration,9,9,15,295,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-5.881917,-5.889692,0.998550,20.104376,1.385262,1.000000,33.648273,5.297055,
offset,calibration,9,9,16,296,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-3.449418,-3.448735,0.998717,19.480627,1.385262,1.000000,33.871365,5.334114,
offset,calibration,9,9,17,297,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-1.849418,-1.859388,0.998615,19.488628,1.385262,1.000000,33.200722,5.222711,
offset,calibration,9,9,18,298,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-9.641478,1.000000,nan,1.000000,-2.894418,-2.894005,0.998778,18.988537,1.385262,1.000000,34.093571,5.371026,
