stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,11,821,21,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,11,8800,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.930439,33.204979,5.343927,-49.944756,199875000.000000,24375000.000000,33.951107,32.813763,5.347360,-51.431141,199875000.000000,24375000.000000,33.673775,32.889885,5.301291,-50.666985,199875000.000000,22750000.000000,33.124348,32.425808,5.210024,-51.110138,199875000.000000,22750000.000000,0.998570,0.998562,21.398684,21.965466,0.983666,0.999944,72.827232,12.495258,-14.602074,-29.710463,-3.001894,-4.908307,0.956655,0.988649,-0.043345,-0.011351,-147.469013,1.119824,34.208607,32.987179,5.390134,-53.370796,199875000.000000,24375000.000000,33.597111,32.663490,5.288557,-52.835670,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,12,822,22,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,12,9600,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.172329,32.745708,5.217995,-50.228413,199875000.000000,19500000.000000,33.176933,32.358284,5.218760,-49.999691,199875000.000000,19500000.000000,33.431435,32.882236,5.261035,-50.583305,199875000.000000,22750000.000000,33.446178,32.724712,5.263485,-50.454788,199875000.000000,22750000.000000,0.998712,0.998671,26.112358,20.107565,0.988438,0.999947,60.912659,13.479580,-16.121679,-29.031910,-1.426592,-3.909724,0.964553,0.987564,-0.035447,-0.012436,-147.469013,1.119824,33.399261,32.533558,5.255691,-52.802753,199875000.000000,19500000.000000,33.658039,32.812153,5.298677,-54.111408,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,13,823,23,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,13,10400,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.906197,32.902145,5.339900,-49.406654,199875000.000000,21125000.000000,33.580147,32.808651,5.285738,-51.272499,199875000.000000,19500000.000000,33.858288,32.784538,5.331942,-52.097286,199875000.000000,24375000.000000,33.819031,32.545990,5.325421,-50.251724,199875000.000000,24375000.000000,0.998516,0.998463,25.628036,21.413738,0.985390,0.999953,69.184929,12.858039,-15.085161,-29.369110,-2.568797,-4.524728,0.958768,0.987473,-0.041232,-0.012527,-147.469013,1.119824,33.966320,32.776169,5.349887,-52.639721,199875000.000000,19500000.000000,34.080475,32.675747,5.368850,-55.093502,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,14,824,24,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,14,11200,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.677544,32.402565,5.301918,-52.258194,199875000.000000,24375000.000000,33.765285,32.716087,5.316493,-51.935871,199875000.000000,24375000.000000,33.834595,33.064041,5.328006,-50.631237,199875000.000000,22750000.000000,33.824173,32.697544,5.326275,-52.050701,199875000.000000,22750000.000000,0.998761,0.998685,24.164459,19.726730,0.977964,0.999942,82.705765,12.331511,-13.309588,-29.824598,-3.695555,-5.178087,0.950614,0.988265,-0.049386,-0.011735,-147.469013,1.119824,33.910358,32.518459,5.340591,-56.572445,199875000.000000,24375000.000000,34.042801,32.886410,5.362592,-54.788132,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,15,825,25,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,15,12000,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.623096,32.958954,5.292873,-52.234230,199875000.000000,21125000.000000,33.613495,32.725296,5.291278,-51.033455,199875000.000000,19500000.000000,33.326180,32.348076,5.243551,-51.722557,199875000.000000,19500000.000000,33.052914,32.330154,5.198158,-53.489769,199875000.000000,19500000.000000,0.998504,0.998502,23.695618,20.837755,0.988761,0.999955,59.993866,11.832023,-16.244730,-30.094978,-1.268923,-5.650349,0.965017,0.987584,-0.034983,-0.012416,-147.469013,1.119824,33.790516,32.847851,5.320684,-54.242352,199875000.000000,21125000.000000,33.380276,32.348984,5.252537,-54.677502,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,16,826,26,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,16,12800,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.693668,32.987915,5.304596,-52.038586,199875000.000000,19500000.000000,33.492737,32.626701,5.271219,-52.287777,199875000.000000,19500000.000000,33.755322,32.791130,5.314837,-50.462757,199875000.000000,24375000.000000,34.005165,32.922333,5.356340,-49.950207,199875000.000000,24375000.000000,0.998258,0.998231,23.784901,23.236191,0.984226,0.999946,71.617073,12.747224,-14.762691,-29.522991,-2.819670,-4.644270,0.958122,0.988286,-0.041878,-0.011714,-147.469013,1.119824,33.785542,32.786827,5.319858,-53.996948,199875000.000000,19500000.000000,34.155396,32.860027,5.381295,-54.028259,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,17,827,27,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,17,13600,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.852112,32.771412,5.330916,-52.589233,199875000.000000,24375000.000000,33.718311,32.867500,5.308690,-50.792198,199875000.000000,24375000.000000,33.638706,32.541866,5.295466,-51.167820,199875000.000000,24375000.000000,33.803055,32.799217,5.322767,-52.972076,199875000.000000,24375000.000000,0.998587,0.998560,27.946255,21.786444,0.981043,0.999949,77.643768,12.726262,-13.958315,-29.482162,-1.949231,-4.611720,0.953167,0.988279,-0.046833,-0.011721,-147.469013,1.119824,33.935261,32.785789,5.344728,-54.146961,199875000.000000,24375000.000000,33.919857,32.681042,5.342169,-55.671886,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,18,828,28,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,18,14400,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.847801,33.324089,5.330200,-52.446350,199875000.000000,22750000.000000,33.848129,33.187317,5.330255,-51.293430,199875000.000000,26000000.000000,33.507500,32.667416,5.273671,-51.989159,199875000.000000,19500000.000000,33.503273,32.399559,5.272969,-52.610474,199875000.000000,19500000.000000,0.999488,0.999477,17.168106,12.448528,0.983069,0.999948,73.857529,13.420058,-14.457188,-29.092144,-1.588967,-3.844558,0.956378,0.988428,-0.043622,-0.011572,-147.469013,1.119824,34.081966,33.161385,5.369098,-55.635799,199875000.000000,24375000.000000,33.714760,32.543476,5.308100,-56.524345,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,19,829,29,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,19,15200,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.687817,32.689552,5.303624,-50.397007,199875000.000000,19500000.000000,33.366272,32.520153,5.250211,-50.348473,199875000.000000,19500000.000000,33.394096,32.474636,5.254833,-52.378662,199875000.000000,19500000.000000,33.356846,32.371216,5.248645,-52.153717,199875000.000000,21125000.000000,0.998501,0.998446,22.898582,21.229448,0.985565,0.999956,68.685493,12.566324,-15.149084,-29.587147,-2.276321,-4.934992,0.959878,0.986865,-0.040122,-0.013135,-147.469013,1.119824,33.742851,32.581886,5.312766,-53.084278,199875000.000000,19500000.000000,33.577724,32.494835,5.285336,-55.745342,199875000.000000,21125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,20,830,30,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,20,16000,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,34.403393,33.274231,5.422491,-50.751469,199875000.000000,24375000.000000,33.927521,32.842239,5.343442,-51.102081,199875000.000000,24375000.000000,33.544704,32.853199,5.279851,-52.260727,199875000.000000,22750000.000000,33.543312,32.604259,5.279620,-54.944794,199875000.000000,22750000.000000,0.998423,0.998427,27.512180,22.388567,0.977923,0.999956,82.771584,12.165288,-13.303245,-29.848564,-4.408315,-5.339550,0.951127,0.987127,-0.048873,-0.012873,-147.469013,1.119824,34.387077,33.022507,5.419781,-54.921787,199875000.000000,24375000.000000,33.720715,32.733311,5.309089,-57.737347,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,21,831,31,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,21,16800,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.130417,32.541477,5.211033,-52.242180,199875000.000000,19500000.000000,32.886692,32.334698,5.170547,-50.966267,199875000.000000,19500000.000000,33.926254,32.688522,5.343232,-53.584652,199875000.000000,24375000.000000,33.810715,32.965096,5.324039,-51.504528,199875000.000000,24375000.000000,0.998744,0.998732,20.237854,20.124105,0.984726,0.999951,70.698181,13.957711,-14.892658,-28.673878,-3.272332,-3.443331,0.958167,0.986653,-0.041833,-0.013347,-147.469013,1.119824,33.183224,32.415852,5.219805,-53.822857,199875000.000000,19500000.000000,34.117115,32.832657,5.374937,-55.679283,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,22,832,32,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,22,17600,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,34.027351,33.031181,5.360025,-50.484161,199875000.000000,24375000.000000,33.453300,32.323349,5.264668,-49.589607,199875000.000000,24375000.000000,33.445004,32.500427,5.263289,-52.703796,199875000.000000,22750000.000000,33.396023,32.727459,5.255153,-51.492474,199875000.000000,22750000.000000,0.998431,0.998464,21.847094,22.370567,0.986422,0.999956,66.517204,13.476407,-15.405098,-28.961111,-3.032663,-3.792035,0.960625,0.987518,-0.039375,-0.012482,-147.469013,1.119824,33.978138,32.652615,5.351851,-52.789581,199875000.000000,24375000.000000,33.619076,32.624935,5.292205,-55.123978,199875000.000000,22750000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,23,833,33,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,23,18400,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.957302,32.645771,5.348389,-51.671299,199875000.000000,24375000.000000,34.029068,32.506226,5.360311,-52.420322,199875000.000000,24375000.000000,34.129074,32.945602,5.376923,-51.215752,199875000.000000,24375000.000000,33.584492,32.646782,5.286460,-51.734901,199875000.000000,24375000.000000,0.998946,0.998864,23.296923,18.422382,0.977470,0.999945,83.336304,12.440518,-13.224343,-29.736353,-3.606632,-5.057965,0.951183,0.987932,-0.048817,-0.012068,-147.469013,1.119824,34.159306,32.535435,5.381945,-55.820221,199875000.000000,24375000.000000,34.107315,32.804653,5.373309,-55.261242,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,24,834,34,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,24,19200,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,34.297356,33.164471,5.404877,-50.901352,199875000.000000,24375000.000000,33.839485,32.665665,5.328818,-50.281193,199875000.000000,24375000.000000,33.201714,32.346462,5.222876,-51.203300,199875000.000000,19500000.000000,33.317482,32.265282,5.242106,-52.659847,199875000.000000,19500000.000000,0.998810,0.998784,19.317417,19.995928,0.984374,0.999953,71.334221,12.897325,-14.802385,-29.373341,-3.089680,-4.358112,0.958343,0.988330,-0.041657,-0.011670,-147.469013,1.119824,34.302681,32.895653,5.405761,-55.370003,199875000.000000,24375000.000000,33.474209,32.311638,5.268141,-56.333076,199875000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,25,835,35,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,25,20000,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.468723,32.813465,5.267230,-50.409634,199875000.000000,19500000.000000,33.138271,32.440907,5.212337,-49.475956,199875000.000000,19500000.000000,33.748837,32.567375,5.313760,-52.403168,199875000.000000,24375000.000000,33.681862,32.511887,5.302635,-50.709042,199875000.000000,24375000.000000,0.998560,0.998523,21.660887,21.272299,0.988119,0.999956,61.802124,13.318699,-16.001360,-29.089285,-2.446844,-3.890986,0.964249,0.988068,-0.035751,-0.011932,-147.469013,1.119824,33.470036,32.609253,5.267448,-53.005524,199875000.000000,19500000.000000,33.946270,32.551266,5.346557,-53.919502,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,26,836,36,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,-7.946225,1.000000,1.000000,35,0.001456,1.119824,0,26,20800,0,6,1,-7.946225,-7.946225,1.000000,1.000000,1.000000,nan,nan,1.119824,33.762527,32.998802,5.316035,-51.533527,199875000.000000,19500000.000000,33.653522,32.983562,5.297927,-51.611767,199875000.000000,19500000.000000,33.774704,32.519440,5.318058,-51.490265,199875000.000000,24375000.000000,33.766190,32.697464,5.316643,-52.010628,199875000.000000,24375000.000000,0.998623,0.998582,20.476358,22.270317,0.983973,0.999952,72.188492,12.478771,-14.686254,-29.685650,-2.775752,-4.790730,0.957129,0.988753,-0.042871,-0.011247,-147.469013,1.119824,33.926075,32.966114,5.343202,-53.993687,199875000.000000,19500000.000000,33.999649,32.613289,5.355424,-54.438499,199875000.000000,24375000.000000,nan,nan,nan,nan,1,none
