stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,correlation,selected_adc_mean_codes,channel_A_mean_codes,channel_B_mean_codes,channel_A_rms_codes,channel_B_rms_codes,stage5_raw_metrics_available,raw_A_sndr_db,raw_A_sfdr_db,raw_A_enob,raw_A_thd_db,raw_A_signal_hz,raw_A_worst_spur_hz,raw_B_sndr_db,raw_B_sfdr_db,raw_B_enob,raw_B_thd_db,raw_B_signal_hz,raw_B_worst_spur_hz,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,raw_AB_matching_valid,raw_AB_correlation,raw_AB_rmse_codes,raw_AB_residual_dbc,raw_offset_mismatch_codes,raw_gain_ratio_B_over_A,raw_gain_mismatch,raw_skew_mismatch_samples,raw_skew_mismatch_ps
baseline,baseline,0,1,11,21,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999034,8.350000,-5.465358,8.332179,388.090269,383.132115,1,37.791321,35.182209,5.985270,-50.372616,199875000.000000,24375000.000000,37.964699,35.473709,6.014070,-52.779396,199875000.000000,24375000.000000,38.494133,35.330551,6.102016,-54.064899,199875000.000000,24375000.000000,1,0.995830,35.679619,-20.673317,-2.866821,0.987089,-0.012911,-0.064569,-49.668521
baseline,baseline,0,1,12,22,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999111,7.655000,-3.811355,7.649464,388.355032,389.206616,1,37.617607,34.549423,5.956413,-50.730511,199875000.000000,19500000.000000,36.670841,34.778965,5.799143,-49.595287,199875000.000000,22750000.000000,37.638004,35.002064,5.959802,-52.156658,199875000.000000,22750000.000000,1,0.997901,25.491133,-23.665270,-3.838109,1.002047,0.002047,-0.064569,-49.668521
baseline,baseline,0,1,13,23,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999120,13.400000,-10.618587,13.403684,393.823058,393.796703,1,37.357166,35.383835,5.913151,-50.864838,199875000.000000,24375000.000000,37.537792,34.869389,5.943155,-51.505959,199875000.000000,24375000.000000,38.025253,35.158474,6.024129,-53.279804,199875000.000000,24375000.000000,1,0.997687,26.915693,-23.301525,-2.785097,0.999717,-0.000283,-0.064569,-49.668521
baseline,baseline,0,1,14,24,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998721,15.337500,-13.342080,15.339407,378.602470,370.424027,1,36.430637,33.915119,5.759243,-51.730633,199875000.000000,19500000.000000,36.292820,33.741489,5.736349,-51.800179,199875000.000000,19500000.000000,36.764935,33.819901,5.814774,-56.454807,199875000.000000,19500000.000000,1,0.993659,42.991207,-18.795866,-1.997327,0.978167,-0.021833,-0.064569,-49.668521
baseline,baseline,0,1,15,25,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999097,1.905000,2.087497,1.880082,378.454474,376.561667,1,36.801830,34.228588,5.820902,-51.481316,199875000.000000,19500000.000000,36.528877,34.445766,5.775561,-51.945641,199875000.000000,19500000.000000,37.097038,34.347794,5.869940,-54.461575,199875000.000000,19500000.000000,1,0.997052,29.316589,-22.196163,-3.967578,0.995001,-0.004999,-0.064569,-49.668521
baseline,baseline,0,1,16,26,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998961,13.066250,-10.019654,13.040517,393.569688,386.376566,1,36.663097,34.346687,5.797857,-50.352234,199875000.000000,19500000.000000,36.846046,34.169762,5.828247,-51.748024,199875000.000000,19500000.000000,37.250637,34.259682,5.895455,-54.135509,199875000.000000,19500000.000000,1,0.994413,41.951069,-19.362339,-3.020864,0.981482,-0.018518,-0.064569,-49.668521
baseline,baseline,0,1,17,27,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998993,3.168750,0.795216,3.172230,395.446817,392.585476,1,38.440197,35.432938,6.093056,-48.817635,199875000.000000,24375000.000000,37.581024,35.341377,5.950336,-48.919968,199875000.000000,24375000.000000,38.592434,35.399643,6.118345,-51.209328,199875000.000000,24375000.000000,1,0.996736,32.209259,-21.750574,-3.967446,0.992734,-0.007266,-0.064569,-49.668521
baseline,baseline,0,1,18,28,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998704,0.867500,4.589503,0.862127,373.064860,375.012322,1,37.227528,34.675800,5.891616,-52.064400,199875000.000000,24375000.000000,37.401848,34.442623,5.920573,-52.745209,199875000.000000,24375000.000000,37.919254,34.572323,6.006521,-54.810863,199875000.000000,24375000.000000,1,0.998153,23.459665,-24.051582,-5.451630,1.005294,0.005294,-0.064569,-49.668521
baseline,baseline,0,1,19,29,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999132,4.580000,-1.126339,4.578682,396.273421,387.713098,1,36.417431,34.210915,5.757049,-52.480766,199875000.000000,19500000.000000,36.814533,34.166023,5.823012,-51.218102,199875000.000000,19500000.000000,37.034550,34.188671,5.859560,-54.402008,199875000.000000,19500000.000000,1,0.993855,44.427151,-18.912806,-3.452343,0.978334,-0.021666,-0.064569,-49.668521
baseline,baseline,0,1,20,30,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999007,4.777500,-2.717410,4.784987,392.277192,383.084733,1,37.460522,34.926270,5.930319,-50.338043,199875000.000000,22750000.000000,37.432121,34.828339,5.925602,-51.860245,199875000.000000,22750000.000000,38.098343,34.875591,6.036270,-54.027691,199875000.000000,22750000.000000,1,0.993328,45.761375,-18.559681,-2.067577,0.976514,-0.023486,-0.064569,-49.668521
baseline,baseline,0,1,21,31,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999044,4.217500,-1.720394,4.216348,385.779210,376.360354,1,37.560028,34.874180,5.946849,-52.458057,199875000.000000,24375000.000000,37.676250,35.201153,5.966155,-52.880238,199875000.000000,24375000.000000,38.161953,35.044247,6.046836,-54.991562,199875000.000000,24375000.000000,1,0.992901,46.438511,-18.282877,-2.495955,0.975533,-0.024467,-0.064569,-49.668521
baseline,baseline,0,1,22,32,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998963,9.741250,-7.119318,9.739143,384.885906,387.149240,1,37.957195,35.010372,6.012824,-49.463367,199875000.000000,24375000.000000,37.820438,34.992393,5.990106,-51.733711,199875000.000000,24375000.000000,38.492428,35.020378,6.101733,-53.316788,199875000.000000,24375000.000000,1,0.998133,23.829350,-24.187813,-2.619826,1.005734,0.005734,-0.064569,-49.668521
baseline,baseline,0,1,23,33,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999347,-1.880000,3.760352,-1.877683,384.532828,380.080378,1,37.743435,35.218361,5.977315,-52.125099,199875000.000000,24375000.000000,37.456707,35.110752,5.929686,-50.694748,199875000.000000,24375000.000000,38.183662,35.168575,6.050443,-54.004314,199875000.000000,24375000.000000,1,0.996062,34.268623,-20.950188,-1.882669,0.988456,-0.011544,-0.064569,-49.668521
baseline,baseline,0,1,24,34,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999123,12.858750,-8.353625,12.856218,392.225994,389.406572,1,37.191742,34.476555,5.885672,-52.268040,199875000.000000,19500000.000000,37.015781,34.300190,5.856442,-51.764816,199875000.000000,19500000.000000,37.655472,34.386356,5.962703,-56.195538,199875000.000000,19500000.000000,1,0.996687,32.251324,-21.665215,-4.502592,0.992496,-0.007504,-0.064569,-49.668521
baseline,baseline,0,1,25,35,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999377,15.012500,-11.261932,15.005283,384.317960,386.356388,1,37.419159,34.984634,5.923449,-50.421921,199875000.000000,24375000.000000,37.951134,35.061707,6.011817,-50.690277,199875000.000000,24375000.000000,38.207691,35.030220,6.054434,-53.892811,199875000.000000,24375000.000000,1,0.998176,23.636900,-24.239887,-3.743350,1.004977,0.004977,-0.064569,-49.668521
baseline,baseline,0,1,26,36,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999118,14.193750,-11.836810,14.204787,396.034726,386.431861,1,36.609398,34.092525,5.788937,-51.829498,199875000.000000,19500000.000000,36.077667,33.969894,5.700610,-50.624619,199875000.000000,19500000.000000,36.744976,34.030968,5.811458,-53.974796,199875000.000000,19500000.000000,1,0.992938,47.525143,-18.306049,-2.367976,0.975529,-0.024471,-0.064569,-49.668521
baseline,baseline,0,1,27,37,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998798,8.402500,-4.828916,8.416212,373.747797,372.827501,1,36.334164,34.055462,5.743217,-51.840973,199875000.000000,19500000.000000,36.232876,33.734215,5.726392,-53.990761,199875000.000000,19500000.000000,36.668430,33.901211,5.798743,-54.662113,199875000.000000,19500000.000000,1,0.997368,27.331553,-22.706125,-3.587297,0.997367,-0.002633,-0.064569,-49.668521
baseline,baseline,0,1,28,38,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.998973,0.553750,2.595120,0.533066,384.902422,375.602808,1,36.514160,34.053558,5.773117,-52.937641,199875000.000000,19500000.000000,35.995281,33.639229,5.686924,-50.161053,199875000.000000,19500000.000000,36.633564,33.843491,5.792951,-54.523079,199875000.000000,19500000.000000,1,0.992951,46.198570,-18.309418,-3.128187,0.975860,-0.024140,-0.064569,-49.668521
baseline,baseline,0,1,29,39,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999081,9.155000,-3.984467,9.149655,381.151097,383.208564,1,37.184147,34.668194,5.884410,-53.710262,199875000.000000,24375000.000000,37.874252,35.152653,5.999045,-50.143093,199875000.000000,24375000.000000,38.067890,34.919533,6.031211,-54.439564,199875000.000000,24375000.000000,1,0.998129,24.018339,-24.033047,-5.165187,1.005166,0.005166,-0.064569,-49.668521
baseline,baseline,0,1,30,40,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,0.000000,1.000000,nan,1.000000,0.999145,8.291250,-3.790702,8.289075,388.886497,389.631355,1,37.097126,34.573929,5.869955,-51.192997,199875000.000000,19500000.000000,37.104698,34.943390,5.871212,-52.145763,199875000.000000,22750000.000000,37.563953,34.485569,5.947501,-54.438595,199875000.000000,19500000.000000,1,0.997879,25.752346,-23.587250,-4.498374,1.001736,0.001736,-0.064569,-49.668521
